06/04/2022 11:49:58: File Created!
06/04/2022 11:49:58:951, robot_pos_w_timestamp, 1649242108877, 577.13, 306.72, 232.29, 2.34, 0.02, 3.07, tool_force, -0.93, 0.05, 0.38, actual_rep, 1, curr_step, 1, track_size, 78, robot_vel, 0.0, joints_pos, 37.32, 53.09, -15.94, -72.72, 16.43, 51.97, 64.06, tool_torque, -0.027, 0.056, 0.085, tool_momentum, -0.025, 0.054, 0.085, robot_mode, normal, 
06/04/2022 11:51:53:226, robot_pos_w_timestamp, 1649242222705, 487.0, 227.09, 337.48, 2.33, 0.03, 3.06, tool_force, -0.46, -0.1, 0.14, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 0.0, joints_pos, 39.47, 30.59, -19.18, -94.96, 12.13, 51.47, 62.61, tool_torque, 0.013, 0.032, 0.1, tool_momentum, 0.012, 0.033, 0.1, robot_mode, normal, 
06/04/2022 11:51:53:382, robot_pos_w_timestamp, 1649242222858, 487.0, 227.09, 337.48, 2.33, 0.03, 3.06, tool_force, -0.46, -0.07, 0.17, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 0.03, joints_pos, 39.47, 30.59, -19.18, -94.96, 12.13, 51.47, 62.61, tool_torque, 0.013, 0.034, 0.098, tool_momentum, 0.012, 0.034, 0.098, robot_mode, normal, 
06/04/2022 11:51:53:531, robot_pos_w_timestamp, 1649242223011, 486.99, 227.09, 337.48, 2.33, 0.03, 3.06, tool_force, -0.46, -0.06, 0.18, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 0.23, joints_pos, 39.47, 30.59, -19.18, -94.96, 12.13, 51.48, 62.61, tool_torque, 0.011, 0.012, 0.111, tool_momentum, 0.011, 0.01, 0.111, robot_mode, normal, 
06/04/2022 11:51:53:681, robot_pos_w_timestamp, 1649242223164, 486.98, 227.02, 337.76, 2.33, 0.03, 3.06, tool_force, -0.42, 0.08, 0.37, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 3.06, joints_pos, 39.48, 30.56, -19.19, -94.96, 12.13, 51.5, 62.61, tool_torque, -0.0090, 0.027, 0.12, tool_momentum, -0.018, 0.03, 0.119, robot_mode, normal, 
06/04/2022 11:51:53:831, robot_pos_w_timestamp, 1649242223316, 486.95, 227.18, 337.64, 2.33, 0.03, 3.06, tool_force, -0.52, -0.21, 0.1, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 3.85, joints_pos, 39.48, 30.58, -19.17, -94.95, 12.11, 51.51, 62.61, tool_torque, -0.0040, 0.037, 0.109, tool_momentum, -0.0070, 0.038, 0.109, robot_mode, normal, 
06/04/2022 11:51:53:982, robot_pos_w_timestamp, 1649242223469, 487.13, 227.48, 336.75, 2.33, 0.03, 3.06, tool_force, -0.72, -0.08, 0.1, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 7.11, joints_pos, 39.48, 30.7, -19.15, -94.91, 12.13, 51.49, 62.62, tool_torque, 0.042, 0.072, 0.064, tool_momentum, 0.051, 0.067, 0.065, robot_mode, normal, 
06/04/2022 11:51:54:135, robot_pos_w_timestamp, 1649242223620, 486.64, 225.72, 336.66, 2.33, 0.03, 3.06, tool_force, 0.04, 0.98, 0.21, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 13.54, joints_pos, 39.44, 30.56, -19.27, -95.18, 12.16, 51.33, 62.46, tool_torque, 0.297, -0.115, 0.249, tool_momentum, 0.295, -0.119, 0.249, robot_mode, normal, 
06/04/2022 11:51:54:283, robot_pos_w_timestamp, 1649242223774, 486.55, 221.94, 336.65, 2.33, 0.04, 3.06, tool_force, 0.96, 0.61, -0.11, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 31.85, joints_pos, 39.24, 30.35, -19.42, -95.55, 12.19, 51.03, 61.75, tool_torque, 0.385, -0.409, 0.432, tool_momentum, 0.391, -0.424, 0.433, robot_mode, normal, 
06/04/2022 11:51:54:438, robot_pos_w_timestamp, 1649242223928, 487.07, 216.16, 335.34, 2.33, 0.04, 3.06, tool_force, 0.8, 0.7, -0.26, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 41.23, joints_pos, 38.87, 30.28, -19.62, -95.92, 12.18, 50.86, 61.0, tool_torque, 0.411, -0.354, 0.454, tool_momentum, 0.415, -0.352, 0.454, robot_mode, normal, 
06/04/2022 11:51:54:668, robot_pos_w_timestamp, 1649242224079, 487.72, 210.34, 332.59, 2.33, 0.04, 3.07, tool_force, 0.95, 0.71, -0.05, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 42.21, joints_pos, 38.45, 30.45, -19.8, -96.18, 12.1, 50.91, 60.65, tool_torque, 0.238, -0.374, 0.428, tool_momentum, 0.225, -0.373, 0.427, robot_mode, normal, 
06/04/2022 11:51:54:738, robot_pos_w_timestamp, 1649242224231, 488.59, 204.62, 329.4, 2.33, 0.04, 3.08, tool_force, 0.99, 0.74, 0.18, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 45.03, joints_pos, 37.96, 30.72, -19.92, -96.33, 12.03, 51.11, 60.42, tool_torque, 0.196, -0.375, 0.42, tool_momentum, 0.204, -0.382, 0.423, robot_mode, normal, 
06/04/2022 11:51:54:972, robot_pos_w_timestamp, 1649242224405, 490.09, 197.96, 324.55, 2.32, 0.04, 3.1, tool_force, 1.26, 0.08, -0.76, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 47.33, joints_pos, 37.37, 31.2, -20.03, -96.46, 11.89, 51.19, 60.05, tool_torque, 0.138, -0.426, 0.462, tool_momentum, 0.149, -0.443, 0.463, robot_mode, normal, 
06/04/2022 11:51:55:074, robot_pos_w_timestamp, 1649242224536, 491.75, 193.0, 320.11, 2.32, 0.04, 3.1, tool_force, 1.49, 0.39, -0.8, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 53.2, joints_pos, 36.91, 31.69, -20.12, -96.5, 11.83, 51.1, 59.67, tool_torque, 0.216, -0.408, 0.469, tool_momentum, 0.228, -0.416, 0.471, robot_mode, normal, 
06/04/2022 11:51:55:277, robot_pos_w_timestamp, 1649242224687, 493.94, 187.6, 314.24, 2.32, 0.04, 3.11, tool_force, 0.41, 0.77, -0.14, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 53.01, joints_pos, 36.4, 32.36, -20.24, -96.54, 11.78, 50.83, 59.11, tool_torque, 0.34, -0.223, 0.45, tool_momentum, 0.351, -0.233, 0.45, robot_mode, normal, 
06/04/2022 11:51:55:375, robot_pos_w_timestamp, 1649242224840, 496.08, 182.93, 308.48, 2.32, 0.05, 3.12, tool_force, 0.53, 0.88, -0.02, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 52.08, joints_pos, 35.97, 33.02, -20.32, -96.53, 11.71, 50.53, 58.67, tool_torque, 0.39, -0.253, 0.486, tool_momentum, 0.383, -0.256, 0.486, robot_mode, normal, 
06/04/2022 11:51:55:579, robot_pos_w_timestamp, 1649242225012, 498.41, 178.49, 302.0, 2.32, 0.05, 3.13, tool_force, 1.08, 0.26, -0.64, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 47.5, joints_pos, 35.55, 33.81, -20.44, -96.46, 11.7, 50.21, 58.25, tool_torque, 0.307, -0.289, 0.452, tool_momentum, 0.305, -0.282, 0.452, robot_mode, normal, 
06/04/2022 11:51:55:649, robot_pos_w_timestamp, 1649242225144, 500.13, 175.45, 296.92, 2.32, 0.05, 3.14, tool_force, 1.29, 0.48, -0.22, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 50.38, joints_pos, 35.27, 34.45, -20.54, -96.38, 11.7, 49.98, 58.03, tool_torque, 0.395, -0.316, 0.459, tool_momentum, 0.401, -0.311, 0.458, robot_mode, normal, 
06/04/2022 11:51:55:881, robot_pos_w_timestamp, 1649242225300, 502.27, 172.17, 291.06, 2.31, 0.05, -3.14, tool_force, 1.49, 0.4, -0.8, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 42.81, joints_pos, 34.98, 35.21, -20.68, -96.24, 11.79, 49.72, 57.85, tool_torque, 0.381, -0.396, 0.447, tool_momentum, 0.397, -0.385, 0.449, robot_mode, normal, 
06/04/2022 11:51:55:981, robot_pos_w_timestamp, 1649242225449, 504.44, 169.41, 285.39, 2.31, 0.05, -3.13, tool_force, 1.45, 0.65, -0.53, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 46.38, joints_pos, 34.72, 35.99, -20.78, -96.03, 11.88, 49.5, 57.72, tool_torque, 0.405, -0.413, 0.451, tool_momentum, 0.409, -0.414, 0.451, robot_mode, normal, 
06/04/2022 11:51:56:182, robot_pos_w_timestamp, 1649242225605, 506.89, 166.78, 279.41, 2.31, 0.06, -3.13, tool_force, 1.02, 0.26, -0.56, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 41.66, joints_pos, 34.43, 36.83, -20.88, -95.76, 11.99, 49.31, 57.61, tool_torque, 0.389, -0.372, 0.449, tool_momentum, 0.389, -0.38, 0.449, robot_mode, normal, 
06/04/2022 11:51:56:281, robot_pos_w_timestamp, 1649242225754, 509.43, 164.57, 273.71, 2.3, 0.06, -3.12, tool_force, 0.98, 0.65, -0.05, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 48.57, joints_pos, 34.16, 37.69, -20.96, -95.42, 12.07, 49.14, 57.57, tool_torque, 0.396, -0.33, 0.418, tool_momentum, 0.394, -0.324, 0.416, robot_mode, normal, 
06/04/2022 11:51:56:461, robot_pos_w_timestamp, 1649242225908, 512.65, 162.67, 267.88, 2.3, 0.06, -3.11, tool_force, 1.36, 0.37, -0.29, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 49.58, joints_pos, 33.9, 38.62, -21.04, -94.94, 12.18, 49.05, 57.54, tool_torque, 0.41, -0.381, 0.406, tool_momentum, 0.413, -0.376, 0.404, robot_mode, normal, 
06/04/2022 11:51:56:584, robot_pos_w_timestamp, 1649242226057, 516.35, 161.29, 262.22, 2.29, 0.06, -3.11, tool_force, 1.33, 0.56, -0.26, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 45.16, joints_pos, 33.66, 39.61, -21.12, -94.31, 12.27, 48.98, 57.54, tool_torque, 0.38, -0.381, 0.386, tool_momentum, 0.382, -0.378, 0.386, robot_mode, normal, 
06/04/2022 11:51:56:701, robot_pos_w_timestamp, 1649242226209, 521.24, 160.55, 256.39, 2.29, 0.07, -3.1, tool_force, 1.55, 0.32, -0.68, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 49.08, joints_pos, 33.43, 40.73, -21.2, -93.46, 12.35, 48.94, 57.53, tool_torque, 0.327, -0.444, 0.37, tool_momentum, 0.329, -0.448, 0.37, robot_mode, normal, 
06/04/2022 11:51:56:888, robot_pos_w_timestamp, 1649242226363, 527.16, 160.73, 250.92, 2.29, 0.07, -3.1, tool_force, 1.58, 0.21, -0.12, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 51.85, joints_pos, 33.23, 41.92, -21.26, -92.37, 12.42, 48.95, 57.52, tool_torque, 0.257, -0.475, 0.353, tool_momentum, 0.245, -0.476, 0.353, robot_mode, normal, 
06/04/2022 11:51:56:999, robot_pos_w_timestamp, 1649242226514, 532.9, 161.64, 246.89, 2.29, 0.08, -3.1, tool_force, 1.58, 0.1, -0.91, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 44.14, joints_pos, 33.11, 42.95, -21.35, -91.3, 12.48, 49.0, 57.52, tool_torque, 0.178, -0.449, 0.312, tool_momentum, 0.198, -0.448, 0.312, robot_mode, normal, 
06/04/2022 11:51:57:196, robot_pos_w_timestamp, 1649242226668, 538.75, 163.25, 243.23, 2.29, 0.08, -3.1, tool_force, 0.95, 0.48, 0.05, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 43.9, joints_pos, 33.08, 43.95, -21.46, -90.18, 12.56, 48.99, 57.58, tool_torque, 0.182, -0.295, 0.167, tool_momentum, 0.166, -0.294, 0.166, robot_mode, normal, 
06/04/2022 11:51:57:298, robot_pos_w_timestamp, 1649242226818, 544.52, 165.61, 240.04, 2.29, 0.09, -3.1, tool_force, 0.73, 0.12, -0.28, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 48.59, joints_pos, 33.08, 44.9, -21.54, -89.04, 12.61, 49.0, 57.73, tool_torque, 0.063, -0.21, 0.06, tool_momentum, 0.056, -0.206, 0.06, robot_mode, normal, 
06/04/2022 11:51:57:495, robot_pos_w_timestamp, 1649242226971, 550.37, 168.78, 236.99, 2.3, 0.09, -3.1, tool_force, 0.24, 0.13, 0.5, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 46.88, joints_pos, 33.1, 45.85, -21.56, -87.86, 12.65, 49.0, 57.96, tool_torque, 0.017, -0.05, -0.023, tool_momentum, 0.01, -0.046, -0.023, robot_mode, normal, 
06/04/2022 11:51:57:602, robot_pos_w_timestamp, 1649242227123, 556.17, 173.17, 234.05, 2.3, 0.1, -3.11, tool_force, -0.14, -0.15, 0.29, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 54.3, joints_pos, 33.21, 46.82, -21.55, -86.57, 12.64, 49.0, 58.37, tool_torque, -0.059, 0.033, -0.035, tool_momentum, -0.06, 0.032, -0.035, robot_mode, normal, 
06/04/2022 11:51:57:799, robot_pos_w_timestamp, 1649242227275, 561.62, 178.65, 231.43, 2.3, 0.1, -3.11, tool_force, 0.09, -0.32, 0.19, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 60.47, joints_pos, 33.38, 47.72, -21.51, -85.32, 12.61, 49.05, 58.87, tool_torque, -0.074, -0.046, -0.021, tool_momentum, -0.065, -0.06, -0.021, robot_mode, normal, 
06/04/2022 11:51:57:905, robot_pos_w_timestamp, 1649242227428, 566.1, 184.56, 229.4, 2.3, 0.11, -3.11, tool_force, -0.11, -0.88, 0.02, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 50.24, joints_pos, 33.63, 48.5, -21.48, -84.18, 12.59, 49.11, 59.41, tool_torque, -0.165, 0.015, -0.033, tool_momentum, -0.154, 0.0080, -0.031, robot_mode, normal, 
06/04/2022 11:51:58:088, robot_pos_w_timestamp, 1649242227581, 569.45, 190.21, 227.91, 2.3, 0.11, -3.12, tool_force, -0.78, -0.44, 0.27, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 47.37, joints_pos, 33.89, 49.12, -21.45, -83.24, 12.7, 49.23, 59.82, tool_torque, -0.15, 0.046, -0.052, tool_momentum, -0.136, 0.016, -0.051, robot_mode, normal, 
06/04/2022 11:51:58:205, robot_pos_w_timestamp, 1649242227734, 572.01, 196.12, 226.6, 2.3, 0.11, -3.12, tool_force, -0.72, -0.41, 0.89, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 41.82, joints_pos, 34.17, 49.68, -21.38, -82.35, 12.8, 49.45, 60.27, tool_torque, -0.131, 0.093, -0.05, tool_momentum, -0.121, 0.091, -0.05, robot_mode, normal, 
06/04/2022 11:51:58:358, robot_pos_w_timestamp, 1649242227885, 573.78, 201.76, 225.57, 2.3, 0.11, -3.12, tool_force, -0.8, -0.47, 0.63, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 40.17, joints_pos, 34.41, 50.15, -21.28, -81.57, 12.94, 49.79, 60.66, tool_torque, -0.14, 0.05, -0.047, tool_momentum, -0.135, 0.045, -0.046, robot_mode, normal, 
06/04/2022 11:51:58:507, robot_pos_w_timestamp, 1649242228037, 575.23, 207.56, 224.67, 2.3, 0.11, -3.12, tool_force, -0.47, -0.53, 0.27, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 41.7, joints_pos, 34.64, 50.58, -21.13, -80.84, 13.06, 50.12, 61.06, tool_torque, -0.151, -0.013, -0.034, tool_momentum, -0.149, -0.012, -0.034, robot_mode, normal, 
06/04/2022 11:51:58:711, robot_pos_w_timestamp, 1649242228190, 576.35, 213.33, 223.91, 2.3, 0.1, -3.12, tool_force, -0.62, -0.71, 0.55, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 37.68, joints_pos, 34.86, 50.97, -20.95, -80.12, 13.19, 50.5, 61.47, tool_torque, -0.164, 0.038, -0.044, tool_momentum, -0.177, 0.043, -0.043, robot_mode, normal, 
06/04/2022 11:51:58:812, robot_pos_w_timestamp, 1649242228342, 577.26, 219.15, 223.25, 2.3, 0.1, -3.12, tool_force, -0.79, -0.19, 0.67, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 36.89, joints_pos, 35.05, 51.33, -20.74, -79.45, 13.34, 50.86, 61.81, tool_torque, -0.143, 0.068, -0.04, tool_momentum, -0.154, 0.072, -0.041, robot_mode, normal, 
06/04/2022 11:51:59:010, robot_pos_w_timestamp, 1649242228494, 578.0, 224.87, 222.72, 2.3, 0.1, -3.13, tool_force, -0.68, -0.31, 0.55, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 39.78, joints_pos, 35.25, 51.66, -20.53, -78.78, 13.52, 51.22, 62.14, tool_torque, -0.121, 0.0060, -0.036, tool_momentum, -0.112, 0.0020, -0.035, robot_mode, normal, 
06/04/2022 11:51:59:106, robot_pos_w_timestamp, 1649242228646, 578.54, 230.65, 222.37, 2.3, 0.09, -3.13, tool_force, -1.04, -0.6, 0.33, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 38.04, joints_pos, 35.42, 51.93, -20.28, -78.22, 13.68, 51.47, 62.42, tool_torque, -0.19, 0.116, -0.057, tool_momentum, -0.171, 0.12, -0.056, robot_mode, normal, 
06/04/2022 11:51:59:263, robot_pos_w_timestamp, 1649242228798, 579.17, 236.45, 222.12, 2.3, 0.09, -3.13, tool_force, -1.08, -0.33, 0.35, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 40.12, joints_pos, 35.58, 52.2, -19.99, -77.61, 13.84, 51.67, 62.68, tool_torque, -0.159, 0.105, -0.035, tool_momentum, -0.153, 0.097, -0.035, robot_mode, normal, 
06/04/2022 11:51:59:409, robot_pos_w_timestamp, 1649242228950, 579.78, 242.22, 222.04, 2.3, 0.08, -3.14, tool_force, -0.94, -0.78, 0.34, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 35.01, joints_pos, 35.73, 52.42, -19.71, -77.08, 13.99, 51.77, 62.91, tool_torque, -0.207, 0.075, -0.041, tool_momentum, -0.204, 0.079, -0.041, robot_mode, normal, 
06/04/2022 11:51:59:563, robot_pos_w_timestamp, 1649242229105, 580.42, 248.11, 222.28, 2.31, 0.08, 3.14, tool_force, -0.82, -0.34, 0.64, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 35.98, joints_pos, 35.89, 52.61, -19.41, -76.54, 14.18, 51.81, 63.13, tool_torque, -0.159, 0.081, -0.03, tool_momentum, -0.145, 0.061, -0.03, robot_mode, normal, 
06/04/2022 11:51:59:710, robot_pos_w_timestamp, 1649242229255, 581.01, 253.89, 222.83, 2.31, 0.07, 3.13, tool_force, -0.57, -0.67, 0.18, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 37.06, joints_pos, 36.04, 52.76, -19.15, -76.03, 14.38, 51.85, 63.31, tool_torque, -0.184, 0.016, -0.019, tool_momentum, -0.182, 0.019, -0.019, robot_mode, normal, 
06/04/2022 11:51:59:911, robot_pos_w_timestamp, 1649242229408, 581.55, 259.66, 223.54, 2.31, 0.07, 3.13, tool_force, -0.94, -0.36, 0.59, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 37.78, joints_pos, 36.19, 52.9, -18.86, -75.53, 14.58, 51.86, 63.48, tool_torque, -0.134, 0.084, -0.037, tool_momentum, -0.135, 0.093, -0.037, robot_mode, normal, 
06/04/2022 11:52:00:012, robot_pos_w_timestamp, 1649242229560, 582.04, 265.42, 224.58, 2.31, 0.07, 3.12, tool_force, -1.28, -0.67, 0.27, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 35.64, joints_pos, 36.33, 52.99, -18.56, -75.05, 14.78, 51.86, 63.62, tool_torque, -0.162, 0.133, -0.054, tool_momentum, -0.17, 0.136, -0.054, robot_mode, normal, 
06/04/2022 11:52:00:172, robot_pos_w_timestamp, 1649242229714, 582.51, 271.36, 225.8, 2.32, 0.06, 3.11, tool_force, -1.31, -0.8, 0.18, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 37.77, joints_pos, 36.44, 53.07, -18.21, -74.55, 14.95, 51.87, 63.73, tool_torque, -0.22, 0.191, -0.053, tool_momentum, -0.221, 0.194, -0.053, robot_mode, normal, 
06/04/2022 11:52:00:317, robot_pos_w_timestamp, 1649242229865, 582.81, 277.03, 227.1, 2.32, 0.06, 3.1, tool_force, -1.59, -0.75, 0.32, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 38.96, joints_pos, 36.55, 53.14, -17.86, -74.09, 15.13, 51.87, 63.82, tool_torque, -0.189, 0.177, -0.037, tool_momentum, -0.184, 0.17, -0.037, robot_mode, normal, 
06/04/2022 11:52:00:464, robot_pos_w_timestamp, 1649242230017, 582.91, 282.8, 228.48, 2.33, 0.05, 3.09, tool_force, -1.43, -0.79, 0.27, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 36.42, joints_pos, 36.66, 53.17, -17.51, -73.66, 15.32, 51.87, 63.86, tool_torque, -0.186, 0.208, -0.04, tool_momentum, -0.184, 0.204, -0.039, robot_mode, normal, 
06/04/2022 11:52:00:617, robot_pos_w_timestamp, 1649242230168, 582.79, 288.58, 229.81, 2.33, 0.04, 3.08, tool_force, -1.1, -0.63, 0.24, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 43.88, joints_pos, 36.77, 53.21, -17.13, -73.24, 15.53, 51.87, 63.89, tool_torque, -0.142, 0.072, -0.017, tool_momentum, -0.136, 0.071, -0.017, robot_mode, normal, 
06/04/2022 11:52:00:765, robot_pos_w_timestamp, 1649242230320, 582.11, 294.47, 230.84, 2.33, 0.04, 3.08, tool_force, -1.12, -0.34, 0.22, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 42.91, joints_pos, 36.9, 53.23, -16.76, -72.91, 15.79, 51.88, 63.94, tool_torque, -0.127, 0.092, -0.022, tool_momentum, -0.132, 0.084, -0.021, robot_mode, normal, 
06/04/2022 11:52:00:916, robot_pos_w_timestamp, 1649242230474, 580.32, 300.29, 231.15, 2.34, 0.03, 3.07, tool_force, -0.84, -0.51, 0.22, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 38.8, joints_pos, 37.06, 53.24, -16.34, -72.73, 16.12, 51.89, 64.0, tool_torque, -0.081, 0.137, -0.031, tool_momentum, -0.086, 0.156, -0.034, robot_mode, normal, 
06/04/2022 11:52:01:068, robot_pos_w_timestamp, 1649242230624, 578.79, 304.66, 231.31, 2.34, 0.02, 3.07, tool_force, -0.27, -0.11, 0.47, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 14.09, joints_pos, 37.19, 53.24, -16.06, -72.62, 16.35, 51.89, 64.04, tool_torque, -0.0070, -0.11, 0.05, tool_momentum, -0.0060, -0.114, 0.05, robot_mode, normal, 
06/04/2022 11:52:01:214, robot_pos_w_timestamp, 1649242230777, 578.76, 304.59, 231.35, 2.34, 0.02, 3.07, tool_force, -0.33, -0.24, 0.39, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 4.73, joints_pos, 37.2, 53.24, -16.08, -72.63, 16.35, 51.89, 64.04, tool_torque, -0.086, 0.0020, 0.057, tool_momentum, -0.093, 0.013, 0.055, robot_mode, normal, 
06/04/2022 11:52:01:437, robot_pos_w_timestamp, 1649242230929, 578.73, 304.58, 231.39, 2.34, 0.02, 3.07, tool_force, -0.74, -0.25, 0.22, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 1.64, joints_pos, 37.2, 53.23, -16.08, -72.64, 16.35, 51.89, 64.04, tool_torque, -0.042, 0.027, 0.053, tool_momentum, -0.038, 0.027, 0.053, robot_mode, normal, 
06/04/2022 11:52:01:534, robot_pos_w_timestamp, 1649242231083, 578.72, 304.6, 231.4, 2.34, 0.02, 3.07, tool_force, -0.82, -0.17, 0.33, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 0.07, joints_pos, 37.2, 53.23, -16.07, -72.64, 16.35, 51.89, 64.04, tool_torque, -0.035, 0.041, 0.045, tool_momentum, -0.035, 0.041, 0.045, robot_mode, normal, 
06/04/2022 11:52:01:709, robot_pos_w_timestamp, 1649242231236, 578.72, 304.6, 231.4, 2.34, 0.02, 3.07, tool_force, -0.85, -0.24, 0.28, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 0.03, joints_pos, 37.2, 53.23, -16.07, -72.64, 16.35, 51.89, 64.04, tool_torque, -0.046, 0.04, 0.046, tool_momentum, -0.047, 0.041, 0.046, robot_mode, normal, 
06/04/2022 11:52:01:821, robot_pos_w_timestamp, 1649242231389, 578.72, 304.6, 231.4, 2.34, 0.02, 3.07, tool_force, -0.86, -0.23, 0.3, actual_rep, 5, curr_step, 78, track_size, 78, robot_vel, 0.01, joints_pos, 37.2, 53.23, -16.07, -72.64, 16.35, 51.89, 64.04, tool_torque, -0.047, 0.044, 0.044, tool_momentum, -0.047, 0.045, 0.044, robot_mode, normal, 
06/04/2022 11:52:01:975, robot_pos_w_timestamp, 1649242231542, 579.18, 303.63, 231.48, 2.34, 0.02, 3.07, tool_force, 0.61, 0.29, 0.54, actual_rep, 6, curr_step, 3, track_size, 78, robot_vel, 13.74, joints_pos, 37.18, 53.23, -16.17, -72.65, 16.29, 51.88, 64.04, tool_torque, 0.068, -0.186, 0.073, tool_momentum, 0.072, -0.191, 0.073, robot_mode, normal, 
06/04/2022 11:52:02:125, robot_pos_w_timestamp, 1649242231693, 580.79, 298.06, 231.14, 2.34, 0.03, 3.07, tool_force, 0.51, 0.33, 0.43, actual_rep, 6, curr_step, 4, track_size, 78, robot_vel, 32.59, joints_pos, 37.03, 53.21, -16.54, -72.85, 15.92, 51.89, 64.01, tool_torque, 0.023, -0.134, 0.18, tool_momentum, 0.025, -0.146, 0.18, robot_mode, normal, 
06/04/2022 11:52:02:310, robot_pos_w_timestamp, 1649242231845, 581.9, 292.17, 230.48, 2.33, 0.04, 3.08, tool_force, 0.63, 0.21, 0.15, actual_rep, 6, curr_step, 5, track_size, 78, robot_vel, 38.39, joints_pos, 36.88, 53.18, -16.93, -73.13, 15.61, 51.89, 64.0, tool_torque, 0.068, -0.263, 0.218, tool_momentum, 0.077, -0.279, 0.221, robot_mode, normal, 
06/04/2022 11:52:02:423, robot_pos_w_timestamp, 1649242231997, 582.43, 286.49, 229.35, 2.33, 0.05, 3.09, tool_force, 0.6, 0.63, 0.66, actual_rep, 6, curr_step, 6, track_size, 78, robot_vel, 45.13, joints_pos, 36.81, 53.17, -17.37, -73.49, 15.39, 51.89, 63.98, tool_torque, 0.125, -0.26, 0.239, tool_momentum, 0.136, -0.291, 0.241, robot_mode, normal, 
06/04/2022 11:52:02:612, robot_pos_w_timestamp, 1649242232148, 582.59, 280.72, 228.05, 2.32, 0.05, 3.1, tool_force, 0.89, 0.48, 0.23, actual_rep, 6, curr_step, 7, track_size, 78, robot_vel, 37.34, joints_pos, 36.71, 53.14, -17.76, -73.88, 15.21, 51.89, 63.93, tool_torque, 0.104, -0.308, 0.288, tool_momentum, 0.108, -0.317, 0.288, robot_mode, normal, 
