29/04/2022 15:39:18: File Created!
29/04/2022 15:39:18:809, robot_pos_w_timestamp, 1651243056316, 612.45, 280.65, 202.84, 2.36, -0.03, 3.07, tool_force, -1.05, 0.86, 7.17, actual_rep, 1, curr_step, 1, track_size, 99, robot_vel, 2.29, joints_pos, 22.17, 57.48, 3.4, -67.12, 0.28, 52.2, 68.61, tool_torque, 0.088, 0.287, 0.087, robot_mode, normal, 
29/04/2022 15:39:40:363, robot_pos_w_timestamp, 1651243077568, 619.07, 204.84, 197.69, 2.3, 0.0, 3.13, tool_force, -1.51, -0.15, 6.76, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 40.47, joints_pos, 16.11, 55.94, 3.81, -71.12, -3.95, 52.35, 68.68, tool_torque, -0.076, 0.438, -0.051, robot_mode, normal, 
29/04/2022 15:39:40:552, robot_pos_w_timestamp, 1651243077717, 619.55, 210.53, 197.52, 2.31, 0.0, 3.12, tool_force, -0.86, -0.06, 6.68, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 38.37, joints_pos, 16.44, 56.17, 3.94, -70.68, -3.73, 52.35, 68.71, tool_torque, -0.067, 0.306, -0.025, robot_mode, normal, 
29/04/2022 15:39:40:664, robot_pos_w_timestamp, 1651243077869, 619.76, 216.4, 197.59, 2.31, 0.0, 3.12, tool_force, -1.04, -0.13, 6.75, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 40.59, joints_pos, 16.89, 56.37, 3.96, -70.27, -3.58, 52.34, 68.81, tool_torque, -0.041, 0.33, -0.035, robot_mode, normal, 
29/04/2022 15:39:40:854, robot_pos_w_timestamp, 1651243078016, 619.93, 222.11, 197.6, 2.32, 0.0, 3.12, tool_force, -1.03, 0.12, 7.05, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 37.51, joints_pos, 17.34, 56.56, 3.95, -69.88, -3.39, 52.29, 68.88, tool_torque, -0.028, 0.437, -0.048, robot_mode, normal, 
29/04/2022 15:39:40:964, robot_pos_w_timestamp, 1651243078166, 619.97, 227.93, 197.8, 2.32, 0.0, 3.11, tool_force, -0.85, 0.16, 6.7, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 39.56, joints_pos, 17.81, 56.72, 3.95, -69.53, -3.26, 52.23, 68.96, tool_torque, 0.015, 0.351, -0.034, robot_mode, normal, 
29/04/2022 15:39:41:159, robot_pos_w_timestamp, 1651243078315, 619.85, 233.69, 198.05, 2.32, 0.0, 3.11, tool_force, -1.15, 0.08, 6.97, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 38.28, joints_pos, 18.26, 56.86, 3.95, -69.11, -3.07, 52.14, 69.04, tool_torque, -0.01, 0.443, -0.036, robot_mode, normal, 
29/04/2022 15:39:41:264, robot_pos_w_timestamp, 1651243078466, 619.44, 239.53, 198.43, 2.33, 0.0, 3.1, tool_force, -0.33, 0.04, 7.36, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 38.62, joints_pos, 18.71, 57.01, 3.96, -68.83, -2.87, 52.25, 69.05, tool_torque, -0.106, 0.181, 0.051, robot_mode, normal, 
29/04/2022 15:39:41:460, robot_pos_w_timestamp, 1651243078614, 619.08, 245.33, 198.81, 2.33, -0.01, 3.1, tool_force, -0.61, -0.14, 7.48, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 40.36, joints_pos, 19.16, 57.2, 3.98, -68.38, -2.62, 52.5, 69.05, tool_torque, -0.194, 0.131, 0.092, robot_mode, normal, 
29/04/2022 15:39:41:569, robot_pos_w_timestamp, 1651243078765, 618.55, 251.02, 199.35, 2.34, -0.01, 3.1, tool_force, -0.87, -0.56, 7.01, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 38.09, joints_pos, 19.6, 57.31, 3.98, -68.06, -2.4, 52.55, 69.22, tool_torque, -0.227, 0.3, -0.05, robot_mode, normal, 
29/04/2022 15:39:41:833, robot_pos_w_timestamp, 1651243078917, 617.85, 256.99, 199.96, 2.34, -0.01, 3.09, tool_force, -0.9, -0.28, 7.12, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 39.44, joints_pos, 20.08, 57.4, 3.98, -67.77, -2.2, 52.53, 69.44, tool_torque, -0.127, 0.281, -0.058, robot_mode, normal, 
29/04/2022 15:39:41:965, robot_pos_w_timestamp, 1651243079067, 616.99, 262.77, 200.6, 2.34, -0.01, 3.09, tool_force, -0.85, -0.36, 6.68, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 39.25, joints_pos, 20.49, 57.47, 4.01, -67.52, -1.78, 52.48, 69.38, tool_torque, -0.048, 0.234, 0.129, robot_mode, normal, 
29/04/2022 15:39:42:101, robot_pos_w_timestamp, 1651243079216, 616.02, 268.68, 201.18, 2.35, -0.02, 3.08, tool_force, -1.05, -0.18, 6.88, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 40.16, joints_pos, 20.85, 57.55, 4.11, -67.28, -1.33, 52.42, 69.2, tool_torque, 0.014, 0.239, 0.283, robot_mode, normal, 
29/04/2022 15:39:42:268, robot_pos_w_timestamp, 1651243079366, 614.89, 274.44, 201.75, 2.36, -0.03, 3.07, tool_force, -0.5, -0.09, 6.76, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 39.07, joints_pos, 21.17, 57.61, 4.25, -67.1, -0.81, 52.3, 68.9, tool_torque, 0.088, 0.076, 0.393, robot_mode, normal, 
29/04/2022 15:39:42:371, robot_pos_w_timestamp, 1651243079519, 614.47, 276.51, 202.01, 2.36, -0.03, 3.07, tool_force, -1.56, -0.39, 6.85, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 1.84, joints_pos, 21.39, 57.62, 4.09, -67.02, -0.47, 52.29, 68.71, tool_torque, -0.056, 0.452, 0.288, robot_mode, normal, 
29/04/2022 15:39:42:570, robot_pos_w_timestamp, 1651243079665, 614.4, 276.7, 202.07, 2.36, -0.03, 3.07, tool_force, -0.93, 0.81, 7.11, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 1.76, joints_pos, 21.41, 57.61, 4.07, -67.03, -0.35, 52.28, 68.6, tool_torque, 0.076, 0.377, 0.262, robot_mode, normal, 
29/04/2022 15:39:42:672, robot_pos_w_timestamp, 1651243079816, 614.4, 276.68, 202.07, 2.36, -0.03, 3.07, tool_force, -0.84, 0.87, 7.2, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 0.79, joints_pos, 21.41, 57.61, 4.06, -67.03, -0.35, 52.28, 68.6, tool_torque, 0.097, 0.316, 0.276, robot_mode, normal, 
29/04/2022 15:39:42:873, robot_pos_w_timestamp, 1651243079967, 614.4, 276.68, 202.07, 2.36, -0.03, 3.07, tool_force, -0.75, 0.7, 7.01, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 0.05, joints_pos, 21.41, 57.61, 4.06, -67.03, -0.35, 52.28, 68.6, tool_torque, 0.084, 0.284, 0.28, robot_mode, normal, 
29/04/2022 15:39:43:063, robot_pos_w_timestamp, 1651243080117, 614.4, 276.68, 202.07, 2.36, -0.03, 3.07, tool_force, -0.7, 0.72, 7.02, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 0.03, joints_pos, 21.41, 57.61, 4.06, -67.03, -0.35, 52.28, 68.6, tool_torque, 0.093, 0.269, 0.281, robot_mode, normal, 
29/04/2022 15:39:43:173, robot_pos_w_timestamp, 1651243080265, 614.4, 276.68, 202.07, 2.36, -0.03, 3.07, tool_force, -0.72, 0.8, 7.09, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 0.02, joints_pos, 21.41, 57.61, 4.06, -67.03, -0.35, 52.28, 68.6, tool_torque, 0.1, 0.275, 0.278, robot_mode, normal, 
29/04/2022 15:39:43:365, robot_pos_w_timestamp, 1651243080415, 614.41, 276.65, 202.06, 2.36, -0.03, 3.07, tool_force, -1.11, 0.66, 7.12, actual_rep, 2, curr_step, 2, track_size, 99, robot_vel, 0.01, joints_pos, 21.41, 57.61, 4.06, -67.03, -0.35, 52.28, 68.6, tool_torque, 0.058, 0.375, 0.253, robot_mode, normal, 
29/04/2022 15:39:43:456, robot_pos_w_timestamp, 1651243080564, 615.67, 271.55, 201.42, 2.35, -0.02, 3.08, tool_force, -2.02, 0.96, 7.67, actual_rep, 2, curr_step, 3, track_size, 99, robot_vel, 45.41, joints_pos, 21.32, 57.58, 3.59, -67.16, -0.52, 52.37, 68.71, tool_torque, 0.0020, 0.406, 0.101, robot_mode, normal, 
29/04/2022 15:39:43:665, robot_pos_w_timestamp, 1651243080728, 616.58, 265.42, 200.89, 2.35, -0.02, 3.08, tool_force, -0.84, 1.14, 7.41, actual_rep, 2, curr_step, 3, track_size, 99, robot_vel, 43.72, joints_pos, 21.11, 57.47, 3.21, -67.44, -0.84, 52.42, 68.91, tool_torque, -0.0080, 0.244, 0.037, robot_mode, normal, 
29/04/2022 15:39:43:729, robot_pos_w_timestamp, 1651243080863, 617.27, 260.38, 200.37, 2.34, -0.01, 3.09, tool_force, -0.32, 1.18, 7.29, actual_rep, 2, curr_step, 4, track_size, 99, robot_vel, 36.34, joints_pos, 20.83, 57.41, 3.08, -67.65, -1.12, 52.52, 68.95, tool_torque, -0.026, 0.098, 0.145, robot_mode, normal, 
29/04/2022 15:39:43:966, robot_pos_w_timestamp, 1651243081012, 618.13, 254.58, 199.73, 2.34, -0.01, 3.1, tool_force, -0.23, 1.56, 7.62, actual_rep, 2, curr_step, 5, track_size, 99, robot_vel, 39.97, joints_pos, 20.34, 57.35, 3.11, -67.87, -1.35, 52.64, 68.75, tool_torque, 0.067, -0.065, 0.376, robot_mode, normal, 
29/04/2022 15:39:43:999, robot_pos_w_timestamp, 1651243081162, 618.85, 248.84, 199.22, 2.34, -0.01, 3.1, tool_force, 0.03, 2.09, 7.06, actual_rep, 2, curr_step, 5, track_size, 99, robot_vel, 39.44, joints_pos, 19.89, 57.22, 3.15, -68.22, -1.7, 52.45, 68.74, tool_torque, 0.32, -0.022, 0.348, robot_mode, normal, 
29/04/2022 15:39:44:420, robot_pos_w_timestamp, 1651243081464, 619.65, 237.14, 198.36, 2.33, 0.0, 3.1, tool_force, 0.13, 1.87, 7.3, actual_rep, 2, curr_step, 6, track_size, 99, robot_vel, 40.31, joints_pos, 18.97, 56.92, 3.16, -68.99, -2.2, 52.24, 68.69, tool_torque, 0.341, -0.101, 0.42, robot_mode, normal, 
29/04/2022 15:39:44:571, robot_pos_w_timestamp, 1651243081611, 619.98, 231.48, 197.93, 2.32, 0.0, 3.11, tool_force, 0.11, 2.16, 7.4, actual_rep, 2, curr_step, 7, track_size, 99, robot_vel, 41.14, joints_pos, 18.52, 56.8, 3.16, -69.3, -2.38, 52.24, 68.63, tool_torque, 0.337, -0.09, 0.43, robot_mode, normal, 
29/04/2022 15:39:44:722, robot_pos_w_timestamp, 1651243081761, 620.03, 225.62, 197.73, 2.32, 0.0, 3.11, tool_force, 0.17, 1.88, 7.37, actual_rep, 2, curr_step, 7, track_size, 99, robot_vel, 38.22, joints_pos, 18.06, 56.63, 3.16, -69.68, -2.52, 52.26, 68.54, tool_torque, 0.253, -0.115, 0.42, robot_mode, normal, 
29/04/2022 15:39:44:871, robot_pos_w_timestamp, 1651243081910, 620.02, 219.9, 197.57, 2.31, 0.0, 3.12, tool_force, 0.46, 1.78, 6.93, actual_rep, 2, curr_step, 8, track_size, 99, robot_vel, 36.92, joints_pos, 17.61, 56.46, 3.15, -70.04, -2.69, 52.29, 68.48, tool_torque, 0.19, -0.132, 0.408, robot_mode, normal, 
29/04/2022 15:39:45:022, robot_pos_w_timestamp, 1651243082060, 619.73, 214.06, 198.12, 2.31, 0.0, 3.12, tool_force, 1.58, 1.21, 3.78, actual_rep, 2, curr_step, 8, track_size, 99, robot_vel, 43.0, joints_pos, 17.2, 56.19, 3.11, -70.49, -3.02, 52.3, 68.53, tool_torque, 0.233, -0.147, 0.28, robot_mode, normal, 
29/04/2022 15:39:45:172, robot_pos_w_timestamp, 1651243082207, 619.69, 208.36, 199.54, 2.3, 0.01, 3.13, tool_force, 0.57, 1.68, -4.36, actual_rep, 2, curr_step, 9, track_size, 99, robot_vel, 38.84, joints_pos, 16.8, 55.87, 3.08, -70.87, -3.3, 52.41, 68.54, tool_torque, 0.022, -0.161, 0.228, robot_mode, normal, 
29/04/2022 15:39:45:325, robot_pos_w_timestamp, 1651243082358, 619.01, 203.04, 201.82, 2.3, 0.0, 3.13, tool_force, 3.18, 1.9, -16.04, actual_rep, 2, curr_step, 9, track_size, 99, robot_vel, 39.21, joints_pos, 16.28, 55.46, 3.21, -71.3, -3.33, 52.69, 68.2, tool_torque, -0.176, -0.202, 0.307, robot_mode, normal, 
29/04/2022 15:39:45:472, robot_pos_w_timestamp, 1651243082512, 618.66, 197.03, 203.9, 2.3, 0.0, 3.14, tool_force, 3.28, 3.85, -24.69, actual_rep, 2, curr_step, 9, track_size, 99, robot_vel, 42.05, joints_pos, 15.73, 55.09, 3.28, -71.69, -3.33, 52.96, 67.79, tool_torque, -0.373, -0.365, 0.163, robot_mode, normal, 
29/04/2022 15:39:45:621, robot_pos_w_timestamp, 1651243082655, 617.93, 191.66, 204.79, 2.3, 0.0, 3.14, tool_force, 4.01, 4.35, -26.96, actual_rep, 2, curr_step, 10, track_size, 99, robot_vel, 41.39, joints_pos, 15.29, 54.8, 3.3, -72.12, -3.39, 53.06, 67.45, tool_torque, -0.345, -0.38, 0.167, robot_mode, normal, 
29/04/2022 15:39:45:796, robot_pos_w_timestamp, 1651243082802, 616.91, 186.0, 205.47, 2.3, 0.0, 3.14, tool_force, 4.03, 3.89, -28.47, actual_rep, 2, curr_step, 10, track_size, 99, robot_vel, 40.61, joints_pos, 14.82, 54.44, 3.3, -72.72, -3.44, 52.89, 67.05, tool_torque, -0.177, -0.335, 0.151, robot_mode, normal, 
29/04/2022 15:39:45:897, robot_pos_w_timestamp, 1651243082950, 616.28, 183.71, 205.98, 2.3, 0.0, 3.14, tool_force, 3.06, 4.7, -29.02, actual_rep, 2, curr_step, 10, track_size, 99, robot_vel, 5.61, joints_pos, 14.52, 54.26, 3.5, -73.02, -3.55, 52.78, 66.89, tool_torque, -0.125, -0.422, 0.155, robot_mode, normal, 
29/04/2022 15:39:46:097, robot_pos_w_timestamp, 1651243083098, 616.43, 182.81, 205.88, 2.3, 0.0, -3.14, tool_force, 2.11, 4.43, -29.03, actual_rep, 2, curr_step, 11, track_size, 99, robot_vel, 4.95, joints_pos, 14.46, 54.29, 3.48, -72.98, -3.68, 52.95, 66.95, tool_torque, -0.371, -0.434, 0.059, robot_mode, normal, 
29/04/2022 15:39:46:198, robot_pos_w_timestamp, 1651243083245, 615.04, 177.07, 206.44, 2.3, 0.0, -3.13, tool_force, 2.86, 3.79, -29.39, actual_rep, 2, curr_step, 11, track_size, 99, robot_vel, 42.51, joints_pos, 14.13, 53.95, 3.31, -73.55, -3.67, 53.0, 66.55, tool_torque, -0.425, -0.379, 0.12, robot_mode, normal, 
29/04/2022 15:39:46:401, robot_pos_w_timestamp, 1651243083394, 613.79, 173.69, 207.0, 2.3, 0.0, -3.13, tool_force, 1.22, 2.87, -29.55, actual_rep, 2, curr_step, 11, track_size, 99, robot_vel, 8.8, joints_pos, 13.79, 53.67, 3.42, -74.01, -3.75, 52.85, 66.32, tool_torque, -0.39, -0.078, 0.022, robot_mode, normal, 
29/04/2022 15:39:46:501, robot_pos_w_timestamp, 1651243083542, 613.97, 173.07, 206.37, 2.3, 0.0, -3.13, tool_force, -0.02, 2.96, -26.67, actual_rep, 2, curr_step, 12, track_size, 99, robot_vel, 9.57, joints_pos, 13.71, 53.76, 3.48, -73.96, -3.94, 52.93, 66.36, tool_torque, -0.437, -0.127, -0.024, robot_mode, normal, 
29/04/2022 15:39:46:700, robot_pos_w_timestamp, 1651243083704, 612.17, 167.0, 207.12, 2.31, -0.01, -3.13, tool_force, 1.55, 3.23, -27.75, actual_rep, 2, curr_step, 12, track_size, 99, robot_vel, 44.53, joints_pos, 13.17, 53.33, 3.44, -74.67, -3.44, 52.83, 65.21, tool_torque, -0.307, -0.292, 0.134, robot_mode, normal, 
29/04/2022 15:39:46:801, robot_pos_w_timestamp, 1651243083838, 610.19, 161.76, 207.84, 2.31, -0.01, -3.13, tool_force, 1.24, 4.0, -27.01, actual_rep, 2, curr_step, 13, track_size, 99, robot_vel, 40.67, joints_pos, 12.65, 52.92, 3.5, -75.38, -3.23, 52.64, 64.3, tool_torque, -0.111, -0.436, 0.209, robot_mode, normal, 
29/04/2022 15:39:46:980, robot_pos_w_timestamp, 1651243083987, 608.03, 155.93, 208.53, 2.32, -0.02, -3.13, tool_force, 2.23, 4.48, -26.99, actual_rep, 2, curr_step, 13, track_size, 99, robot_vel, 44.09, joints_pos, 12.06, 52.49, 3.57, -76.12, -2.87, 52.51, 63.21, tool_torque, -0.039, -0.464, 0.225, robot_mode, normal, 
29/04/2022 15:39:47:130, robot_pos_w_timestamp, 1651243084134, 606.03, 151.23, 209.12, 2.32, -0.02, -3.13, tool_force, 2.24, 5.02, -26.25, actual_rep, 2, curr_step, 14, track_size, 99, robot_vel, 34.51, joints_pos, 11.65, 52.11, 3.58, -76.81, -2.74, 52.28, 62.35, tool_torque, -0.167, -0.232, 0.141, robot_mode, normal, 
29/04/2022 15:39:47:282, robot_pos_w_timestamp, 1651243084285, 603.9, 145.4, 208.6, 2.33, -0.02, -3.13, tool_force, 2.13, 4.96, -18.94, actual_rep, 2, curr_step, 15, track_size, 99, robot_vel, 40.89, joints_pos, 11.19, 51.73, 3.52, -77.66, -2.68, 51.66, 61.43, tool_torque, 0.051, -0.287, 0.155, robot_mode, normal, 
29/04/2022 15:39:47:432, robot_pos_w_timestamp, 1651243084430, 601.32, 139.3, 207.05, 2.34, -0.02, -3.14, tool_force, -0.37, 5.28, -7.03, actual_rep, 2, curr_step, 16, track_size, 99, robot_vel, 41.56, joints_pos, 10.64, 51.33, 3.5, -78.75, -2.49, 50.62, 60.52, tool_torque, 0.164, -0.048, 0.202, robot_mode, normal, 
29/04/2022 15:39:47:583, robot_pos_w_timestamp, 1651243084579, 597.71, 133.55, 205.52, 2.34, -0.01, 3.14, tool_force, -0.91, 3.94, 2.38, actual_rep, 2, curr_step, 17, track_size, 99, robot_vel, 51.69, joints_pos, 10.28, 50.86, 3.41, -79.98, -2.72, 49.49, 60.03, tool_torque, 0.324, 0.0, 0.354, robot_mode, normal, 
29/04/2022 15:39:47:733, robot_pos_w_timestamp, 1651243084726, 592.53, 127.43, 204.99, 2.35, -0.01, 3.13, tool_force, -0.99, 2.64, 6.1, actual_rep, 2, curr_step, 18, track_size, 99, robot_vel, 60.71, joints_pos, 9.73, 50.12, 3.43, -81.58, -2.55, 48.32, 59.18, tool_torque, 0.41, -0.054, 0.427, robot_mode, normal, 
29/04/2022 15:39:47:881, robot_pos_w_timestamp, 1651243084875, 586.48, 122.25, 205.11, 2.35, -0.01, 3.13, tool_force, 0.71, 2.63, 6.65, actual_rep, 2, curr_step, 20, track_size, 99, robot_vel, 55.25, joints_pos, 9.21, 49.38, 3.54, -83.06, -2.28, 47.62, 58.52, tool_torque, 0.58, -0.296, 0.473, robot_mode, normal, 
29/04/2022 15:39:48:034, robot_pos_w_timestamp, 1651243085022, 581.03, 117.4, 205.45, 2.35, -0.02, 3.13, tool_force, 0.18, 2.5, 7.31, actual_rep, 2, curr_step, 21, track_size, 99, robot_vel, 43.72, joints_pos, 8.72, 48.64, 3.57, -84.51, -1.77, 46.8, 57.72, tool_torque, 0.634, -0.264, 0.472, robot_mode, normal, 
29/04/2022 15:39:48:189, robot_pos_w_timestamp, 1651243085173, 574.95, 112.76, 206.41, 2.35, -0.02, 3.12, tool_force, 0.36, 2.16, 6.69, actual_rep, 2, curr_step, 22, track_size, 99, robot_vel, 49.62, joints_pos, 8.35, 47.81, 3.54, -85.99, -1.52, 45.99, 57.21, tool_torque, 0.553, -0.242, 0.432, robot_mode, normal, 
29/04/2022 15:39:48:515, robot_pos_w_timestamp, 1651243085469, 563.59, 105.36, 207.26, 2.35, -0.01, 3.12, tool_force, -2.04, 5.43, 17.11, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 40.59, joints_pos, 8.0, 46.4, 3.31, -88.67, -1.68, 44.57, 56.86, tool_torque, 1.285, 0.348, 0.293, robot_mode, normal, 
29/04/2022 15:39:48:616, robot_pos_w_timestamp, 1651243085617, 558.12, 102.41, 206.49, 2.35, -0.01, 3.12, tool_force, -1.99, 5.54, 29.74, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 47.67, joints_pos, 7.79, 45.73, 3.28, -90.18, -1.56, 43.16, 56.65, tool_torque, 1.555, 0.08, 0.414, robot_mode, normal, 
29/04/2022 15:39:48:815, robot_pos_w_timestamp, 1651243085764, 556.96, 102.07, 206.0, 2.35, -0.01, 3.11, tool_force, -0.53, 4.33, 32.68, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 2.53, joints_pos, 7.67, 45.69, 3.39, -90.36, -1.46, 42.91, 56.48, tool_torque, 1.235, -0.347, 0.381, robot_mode, normal, 
29/04/2022 15:39:48:918, robot_pos_w_timestamp, 1651243085912, 557.65, 101.97, 204.95, 2.35, -0.01, 3.11, tool_force, -1.6, 2.97, 35.26, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 6.29, joints_pos, 7.67, 45.88, 3.37, -90.18, -1.52, 43.0, 56.51, tool_torque, 0.925, -0.064, 0.3, robot_mode, normal, 
29/04/2022 15:39:49:119, robot_pos_w_timestamp, 1651243086061, 557.64, 101.85, 204.66, 2.35, -0.01, 3.11, tool_force, -2.49, 2.34, 36.31, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 2.85, joints_pos, 7.66, 45.91, 3.36, -90.19, -1.51, 42.95, 56.51, tool_torque, 0.882, 0.176, 0.312, robot_mode, normal, 
29/04/2022 15:39:49:219, robot_pos_w_timestamp, 1651243086208, 557.63, 101.8, 204.88, 2.35, -0.01, 3.11, tool_force, -2.31, 2.28, 34.98, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 2.39, joints_pos, 7.65, 45.88, 3.36, -90.21, -1.47, 42.95, 56.48, tool_torque, 0.863, 0.062, 0.387, robot_mode, normal, 
29/04/2022 15:39:49:420, robot_pos_w_timestamp, 1651243086357, 557.57, 101.62, 204.91, 2.35, -0.01, 3.11, tool_force, -3.65, 2.45, 36.63, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 1.63, joints_pos, 7.63, 45.87, 3.36, -90.22, -1.43, 42.96, 56.44, tool_torque, 0.966, 0.357, 0.425, robot_mode, normal, 
29/04/2022 15:39:49:523, robot_pos_w_timestamp, 1651243086504, 557.56, 101.53, 204.46, 2.35, -0.01, 3.11, tool_force, -3.7, 1.6, 38.1, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 3.33, joints_pos, 7.62, 45.92, 3.36, -90.21, -1.4, 42.94, 56.39, tool_torque, 0.875, 0.418, 0.421, robot_mode, normal, 
29/04/2022 15:39:49:696, robot_pos_w_timestamp, 1651243086653, 557.59, 101.43, 204.01, 2.35, -0.01, 3.11, tool_force, -3.55, 0.97, 39.62, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 2.63, joints_pos, 7.6, 45.97, 3.36, -90.21, -1.37, 42.9, 56.35, tool_torque, 0.845, 0.444, 0.41, robot_mode, normal, 
29/04/2022 15:39:49:826, robot_pos_w_timestamp, 1651243086804, 557.55, 101.41, 203.71, 2.35, -0.01, 3.11, tool_force, -4.06, 1.33, 41.37, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 2.85, joints_pos, 7.6, 46.0, 3.36, -90.2, -1.37, 42.9, 56.35, tool_torque, 0.924, 0.555, 0.399, robot_mode, normal, 
29/04/2022 15:39:49:996, robot_pos_w_timestamp, 1651243086953, 557.57, 101.34, 203.41, 2.35, -0.01, 3.11, tool_force, -4.06, 0.78, 43.56, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 2.35, joints_pos, 7.59, 46.03, 3.36, -90.19, -1.36, 42.89, 56.33, tool_torque, 0.93, 0.578, 0.418, robot_mode, normal, 
29/04/2022 15:39:50:146, robot_pos_w_timestamp, 1651243087100, 557.58, 101.2, 203.01, 2.35, -0.01, 3.11, tool_force, -5.14, 0.45, 46.25, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 2.46, joints_pos, 7.57, 46.08, 3.36, -90.19, -1.33, 42.85, 56.3, tool_torque, 0.879, 0.777, 0.43, robot_mode, normal, 
29/04/2022 15:39:50:296, robot_pos_w_timestamp, 1651243087249, 557.57, 101.17, 202.31, 2.35, -0.01, 3.11, tool_force, -4.96, -0.32, 48.93, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 5.07, joints_pos, 7.57, 46.15, 3.36, -90.2, -1.3, 42.78, 56.27, tool_torque, 0.858, 0.796, 0.417, robot_mode, normal, 
29/04/2022 15:39:50:447, robot_pos_w_timestamp, 1651243087396, 557.62, 101.1, 202.09, 2.35, -0.01, 3.11, tool_force, -5.58, -0.03, 49.29, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 1.27, joints_pos, 7.56, 46.17, 3.35, -90.2, -1.3, 42.74, 56.25, tool_torque, 0.873, 0.884, 0.429, robot_mode, normal, 
29/04/2022 15:39:50:599, robot_pos_w_timestamp, 1651243087545, 557.67, 101.07, 202.04, 2.35, -0.01, 3.11, tool_force, -5.08, -0.8, 49.5, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 0.95, joints_pos, 7.55, 46.18, 3.36, -90.18, -1.29, 42.75, 56.24, tool_torque, 0.701, 0.815, 0.426, robot_mode, normal, 
29/04/2022 15:39:50:749, robot_pos_w_timestamp, 1651243087695, 557.72, 100.95, 201.9, 2.35, -0.01, 3.11, tool_force, -6.31, -0.37, 49.7, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 1.5, joints_pos, 7.53, 46.2, 3.36, -90.17, -1.25, 42.74, 56.2, tool_torque, 0.812, 1.075, 0.446, robot_mode, normal, 
29/04/2022 15:39:50:900, robot_pos_w_timestamp, 1651243087842, 557.78, 100.95, 201.98, 2.35, -0.01, 3.11, tool_force, -5.8, -0.78, 48.78, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 1.17, joints_pos, 7.53, 46.2, 3.36, -90.16, -1.23, 42.77, 56.17, tool_torque, 0.687, 1.0, 0.419, robot_mode, normal, 
29/04/2022 15:39:51:322, robot_pos_w_timestamp, 1651243088287, 557.8, 100.94, 202.43, 2.35, -0.01, 3.11, tool_force, -5.84, -0.22, 47.09, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 2.17, joints_pos, 7.52, 46.15, 3.36, -90.16, -1.22, 42.81, 56.16, tool_torque, 0.746, 0.98, 0.41, robot_mode, normal, 
29/04/2022 15:39:51:504, robot_pos_w_timestamp, 1651243088440, 557.86, 100.92, 202.6, 2.35, -0.01, 3.11, tool_force, -6.46, -0.03, 46.19, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 2.08, joints_pos, 7.52, 46.14, 3.36, -90.14, -1.22, 42.85, 56.16, tool_torque, 0.709, 1.083, 0.396, robot_mode, normal, 
29/04/2022 15:39:51:594, robot_pos_w_timestamp, 1651243088587, 557.93, 101.02, 203.49, 2.35, -0.01, 3.11, tool_force, -5.3, -0.11, 39.68, actual_rep, 2, curr_step, 24, track_size, 99, robot_vel, 6.7, joints_pos, 7.52, 46.05, 3.37, -90.14, -1.22, 42.92, 56.16, tool_torque, 0.632, 0.895, 0.368, robot_mode, normal, 
