30/03/2022 12:05:20: File Created!
30/03/2022 12:05:20:608, robot_pos_w_timestamp, 1648634635194, 536.67, 303.05, 194.84, 2.29, 0.04, 3.08, tool_force, -0.3, 0.47, 6.05, actual_rep, 1, curr_step, 1, track_size, 95, robot_vel, 48.25, joints_pos, 60.02, 63.73, -50.79, -81.07, 53.77, 56.43, 46.8, tool_torque, -0.083, -0.28, 0.125, tool_momentum, -0.084, -0.281, 0.125, robot_mode, normal, 
30/03/2022 12:05:39:607, robot_pos_w_timestamp, 1648634654067, 455.09, 199.58, 315.68, 2.27, 0.01, 3.07, tool_force, -0.57, 1.02, 5.98, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.5, joints_pos, 62.06, 36.95, -51.23, -102.93, 36.91, 53.56, 45.3, tool_torque, 0.107, -0.219, 0.195, tool_momentum, 0.109, -0.22, 0.195, robot_mode, normal, 
30/03/2022 12:05:39:746, robot_pos_w_timestamp, 1648634654214, 454.99, 199.27, 315.59, 2.27, 0.01, 3.07, tool_force, -0.23, 1.32, 5.9, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 4.72, joints_pos, 62.06, 36.95, -51.25, -102.97, 36.91, 53.56, 45.29, tool_torque, 0.208, -0.27, 0.239, tool_momentum, 0.209, -0.27, 0.239, robot_mode, normal, 
30/03/2022 12:05:39:898, robot_pos_w_timestamp, 1648634654365, 455.02, 199.13, 315.71, 2.27, 0.01, 3.07, tool_force, -0.16, 1.19, 5.75, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 1.64, joints_pos, 62.05, 36.93, -51.25, -102.97, 36.9, 53.56, 45.25, tool_torque, 0.208, -0.333, 0.274, tool_momentum, 0.217, -0.337, 0.275, robot_mode, normal, 
30/03/2022 12:05:40:052, robot_pos_w_timestamp, 1648634654515, 454.55, 200.23, 315.43, 2.27, 0.01, 3.07, tool_force, -1.07, 1.46, 5.88, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 6.58, joints_pos, 62.12, 36.92, -51.16, -102.98, 36.89, 53.53, 45.38, tool_torque, 0.228, -0.07, 0.133, tool_momentum, 0.229, -0.067, 0.133, robot_mode, normal, 
30/03/2022 12:05:40:205, robot_pos_w_timestamp, 1648634654664, 453.91, 199.8, 314.93, 2.28, 0.01, 3.07, tool_force, -0.72, 2.31, 5.79, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 7.85, joints_pos, 62.14, 36.91, -51.17, -103.12, 36.85, 53.48, 44.9, tool_torque, 0.468, -0.181, 0.376, tool_momentum, 0.474, -0.181, 0.377, robot_mode, normal, 
30/03/2022 12:05:40:351, robot_pos_w_timestamp, 1648634654814, 453.07, 196.37, 315.54, 2.28, 0.01, 3.07, tool_force, -1.0, 1.64, 5.46, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 21.96, joints_pos, 62.06, 36.65, -51.39, -103.47, 36.97, 53.49, 44.37, tool_torque, 0.301, -0.239, 0.378, tool_momentum, 0.301, -0.248, 0.38, robot_mode, normal, 
30/03/2022 12:05:40:505, robot_pos_w_timestamp, 1648634654964, 453.95, 190.91, 318.21, 2.28, 0.0, 3.07, tool_force, 0.0, 2.21, 6.12, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 46.53, joints_pos, 61.6, 36.3, -51.69, -103.59, 37.13, 53.93, 43.14, tool_torque, 0.333, -0.543, 0.439, tool_momentum, 0.342, -0.563, 0.444, robot_mode, normal, 
30/03/2022 12:05:40:654, robot_pos_w_timestamp, 1648634655112, 456.02, 185.25, 319.77, 2.29, 0.0, 3.07, tool_force, 0.92, 0.12, 5.36, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 50.12, joints_pos, 60.83, 36.16, -51.71, -103.47, 37.09, 54.43, 42.23, tool_torque, 0.035, -0.618, 0.417, tool_momentum, 0.028, -0.619, 0.417, robot_mode, normal, 
30/03/2022 12:05:40:805, robot_pos_w_timestamp, 1648634655262, 459.55, 179.39, 320.3, 2.29, 0.0, 3.08, tool_force, 1.23, 0.63, 5.27, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 44.67, joints_pos, 59.81, 36.27, -51.59, -103.13, 37.04, 54.93, 41.25, tool_torque, 0.148, -0.707, 0.441, tool_momentum, 0.145, -0.69, 0.438, robot_mode, normal, 
30/03/2022 12:05:40:957, robot_pos_w_timestamp, 1648634655412, 463.33, 173.47, 320.64, 2.3, -0.01, 3.08, tool_force, 0.55, 0.28, 5.18, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 48.7, joints_pos, 58.86, 36.44, -51.53, -102.79, 37.03, 55.32, 40.34, tool_torque, 0.068, -0.639, 0.433, tool_momentum, 0.096, -0.706, 0.435, robot_mode, normal, 
30/03/2022 12:05:41:114, robot_pos_w_timestamp, 1648634655561, 467.78, 167.7, 319.74, 2.3, -0.01, 3.08, tool_force, 1.75, 0.38, 5.18, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 41.94, joints_pos, 57.77, 36.82, -51.38, -102.38, 37.3, 55.56, 39.13, tool_torque, 0.174, -0.81, 0.43, tool_momentum, 0.178, -0.812, 0.433, robot_mode, normal, 
30/03/2022 12:05:41:255, robot_pos_w_timestamp, 1648634655708, 473.08, 161.78, 317.91, 2.31, -0.01, 3.08, tool_force, 1.44, -0.11, 4.73, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 61.04, joints_pos, 56.65, 37.45, -51.28, -101.8, 37.56, 55.94, 37.95, tool_torque, 0.092, -0.692, 0.408, tool_momentum, 0.104, -0.696, 0.408, robot_mode, normal, 
30/03/2022 12:05:41:412, robot_pos_w_timestamp, 1648634655860, 479.13, 156.22, 315.52, 2.31, -0.01, 3.09, tool_force, 1.18, 0.92, 5.59, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 53.46, joints_pos, 55.48, 38.3, -51.19, -101.05, 37.97, 56.39, 36.66, tool_torque, 0.204, -0.712, 0.411, tool_momentum, 0.203, -0.709, 0.409, robot_mode, normal, 
30/03/2022 12:05:41:568, robot_pos_w_timestamp, 1648634656010, 485.25, 150.11, 312.42, 2.32, 0.0, 3.09, tool_force, 0.93, 0.8, 4.9, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 64.13, joints_pos, 54.4, 39.19, -51.18, -100.42, 38.4, 56.41, 35.4, tool_torque, 0.312, -0.555, 0.413, tool_momentum, 0.329, -0.56, 0.413, robot_mode, normal, 
30/03/2022 12:05:41:720, robot_pos_w_timestamp, 1648634656159, 490.8, 144.72, 308.98, 2.32, 0.0, 3.09, tool_force, 0.7, 0.44, 4.79, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 59.67, joints_pos, 53.39, 40.09, -51.17, -99.83, 39.02, 56.41, 34.31, tool_torque, 0.27, -0.438, 0.376, tool_momentum, 0.279, -0.453, 0.38, robot_mode, normal, 
30/03/2022 12:05:41:864, robot_pos_w_timestamp, 1648634656307, 496.46, 138.92, 305.03, 2.32, 0.0, 3.1, tool_force, 1.14, 0.5, 5.38, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 64.69, joints_pos, 52.39, 41.08, -51.16, -99.16, 39.43, 56.7, 33.51, tool_torque, 0.188, -0.678, 0.369, tool_momentum, 0.197, -0.686, 0.372, robot_mode, normal, 
30/03/2022 12:05:42:013, robot_pos_w_timestamp, 1648634656456, 502.29, 133.21, 300.42, 2.31, 0.0, 3.1, tool_force, 0.39, 0.21, 5.26, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 58.95, joints_pos, 51.33, 42.14, -51.14, -98.49, 40.14, 56.87, 32.77, tool_torque, 0.16, -0.666, 0.368, tool_momentum, 0.131, -0.664, 0.368, robot_mode, normal, 
30/03/2022 12:05:42:167, robot_pos_w_timestamp, 1648634656605, 508.15, 127.81, 295.58, 2.31, 0.0, 3.11, tool_force, 1.02, 0.83, 5.64, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 56.12, joints_pos, 50.26, 43.33, -51.1, -97.65, 40.67, 57.24, 32.22, tool_torque, 0.226, -0.687, 0.362, tool_momentum, 0.21, -0.679, 0.362, robot_mode, normal, 
30/03/2022 12:05:42:316, robot_pos_w_timestamp, 1648634656755, 513.74, 122.4, 290.16, 2.3, 0.0, 3.11, tool_force, 0.48, 0.33, 5.41, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 65.91, joints_pos, 49.26, 44.49, -51.05, -96.93, 41.33, 57.46, 31.84, tool_torque, 0.12, -0.602, 0.341, tool_momentum, 0.163, -0.633, 0.349, robot_mode, normal, 
30/03/2022 12:05:42:462, robot_pos_w_timestamp, 1648634656904, 519.88, 117.92, 284.34, 2.29, 0.01, 3.12, tool_force, -0.13, 0.48, 5.79, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 61.58, joints_pos, 48.37, 45.79, -51.04, -96.05, 41.85, 57.57, 31.81, tool_torque, 0.273, -0.517, 0.259, tool_momentum, 0.283, -0.516, 0.259, robot_mode, normal, 
30/03/2022 12:05:42:621, robot_pos_w_timestamp, 1648634657056, 524.94, 114.49, 278.46, 2.28, 0.01, 3.13, tool_force, 1.51, 0.69, 5.18, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 53.87, joints_pos, 47.69, 47.03, -51.04, -95.27, 42.32, 57.62, 31.62, tool_torque, 0.254, -0.625, 0.328, tool_momentum, 0.245, -0.623, 0.329, robot_mode, normal, 
30/03/2022 12:05:42:771, robot_pos_w_timestamp, 1648634657208, 530.47, 111.8, 272.76, 2.27, 0.01, 3.13, tool_force, 1.26, 0.61, 5.01, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 57.84, joints_pos, 46.98, 48.24, -51.02, -94.44, 43.05, 57.74, 31.5, tool_torque, 0.234, -0.818, 0.348, tool_momentum, 0.238, -0.816, 0.348, robot_mode, normal, 
30/03/2022 12:05:42:926, robot_pos_w_timestamp, 1648634657360, 535.76, 109.92, 266.79, 2.27, 0.01, 3.13, tool_force, 0.48, 0.63, 5.44, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 50.73, joints_pos, 46.33, 49.43, -50.94, -93.61, 43.84, 57.79, 31.09, tool_torque, 0.252, -0.636, 0.344, tool_momentum, 0.251, -0.633, 0.342, robot_mode, normal, 
30/03/2022 12:05:43:072, robot_pos_w_timestamp, 1648634657509, 540.57, 108.97, 261.06, 2.27, 0.02, 3.13, tool_force, 1.08, 0.54, 4.63, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 49.55, joints_pos, 45.93, 50.59, -50.94, -92.84, 44.4, 57.65, 30.91, tool_torque, 0.354, -0.556, 0.347, tool_momentum, 0.346, -0.544, 0.344, robot_mode, normal, 
30/03/2022 12:05:43:227, robot_pos_w_timestamp, 1648634657658, 544.86, 108.58, 255.35, 2.27, 0.02, 3.14, tool_force, 1.12, 0.63, 5.21, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 45.74, joints_pos, 45.56, 51.75, -50.94, -92.02, 44.93, 57.75, 30.8, tool_torque, 0.224, -0.694, 0.333, tool_momentum, 0.203, -0.685, 0.33, robot_mode, normal, 
30/03/2022 12:05:43:374, robot_pos_w_timestamp, 1648634657808, 549.0, 108.56, 249.41, 2.27, 0.02, 3.14, tool_force, 1.38, 0.44, 5.26, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 44.98, joints_pos, 45.21, 52.87, -50.93, -91.26, 45.62, 57.83, 30.58, tool_torque, 0.208, -0.775, 0.335, tool_momentum, 0.193, -0.778, 0.335, robot_mode, normal, 
30/03/2022 12:05:43:527, robot_pos_w_timestamp, 1648634657957, 553.06, 109.47, 243.65, 2.27, 0.02, -3.14, tool_force, 1.12, 0.45, 5.26, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 44.49, joints_pos, 44.93, 53.96, -50.9, -90.45, 46.29, 57.95, 30.48, tool_torque, 0.228, -0.792, 0.335, tool_momentum, 0.238, -0.794, 0.335, robot_mode, normal, 
30/03/2022 12:05:43:676, robot_pos_w_timestamp, 1648634658106, 557.23, 110.87, 237.95, 2.27, 0.03, -3.14, tool_force, 1.22, 0.82, 4.86, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 51.04, joints_pos, 44.74, 55.07, -50.9, -89.62, 46.91, 57.91, 30.46, tool_torque, 0.308, -0.674, 0.262, tool_momentum, 0.307, -0.67, 0.262, robot_mode, normal, 
30/03/2022 12:05:43:826, robot_pos_w_timestamp, 1648634658257, 561.0, 113.27, 231.99, 2.27, 0.03, -3.14, tool_force, 1.08, 0.07, 5.3, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 47.63, joints_pos, 44.7, 56.19, -50.93, -88.78, 47.35, 57.93, 30.71, tool_torque, 0.089, -0.566, 0.056, tool_momentum, 0.092, -0.567, 0.056, robot_mode, normal, 
30/03/2022 12:05:44:128, robot_pos_w_timestamp, 1648634658558, 569.65, 120.13, 220.39, 2.26, 0.04, -3.13, tool_force, 0.2, -0.11, 5.53, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 53.73, joints_pos, 44.62, 58.52, -50.94, -86.73, 48.25, 58.07, 31.95, tool_torque, 0.0020, -0.339, -0.03, tool_momentum, -0.0060, -0.334, -0.03, robot_mode, normal, 
30/03/2022 12:05:44:281, robot_pos_w_timestamp, 1648634658709, 574.17, 125.27, 214.79, 2.26, 0.04, -3.13, tool_force, -0.15, 0.29, 5.63, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 59.14, joints_pos, 44.66, 59.61, -50.88, -85.67, 48.81, 58.02, 32.73, tool_torque, 0.124, -0.315, -0.0040, tool_momentum, 0.133, -0.29, -0.0050, robot_mode, normal, 
30/03/2022 12:05:44:429, robot_pos_w_timestamp, 1648634658857, 577.9, 131.1, 209.94, 2.25, 0.05, -3.14, tool_force, 0.02, 0.37, 5.65, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 54.45, joints_pos, 44.9, 60.51, -50.87, -84.88, 49.51, 57.56, 33.45, tool_torque, 0.087, -0.259, -0.015, tool_momentum, 0.076, -0.261, -0.016, robot_mode, normal, 
30/03/2022 12:05:44:579, robot_pos_w_timestamp, 1648634659008, 580.4, 136.73, 206.52, 2.25, 0.05, -3.14, tool_force, -0.75, 0.03, 5.77, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 47.46, joints_pos, 45.22, 61.21, -50.93, -84.2, 49.84, 57.4, 34.09, tool_torque, 0.036, -0.064, -0.067, tool_momentum, 0.02, -0.04, -0.066, robot_mode, normal, 
30/03/2022 12:05:44:732, robot_pos_w_timestamp, 1648634659157, 582.42, 142.89, 203.53, 2.25, 0.06, 3.14, tool_force, -0.19, 0.32, 5.32, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 43.08, joints_pos, 45.58, 61.8, -50.93, -83.6, 50.22, 57.17, 34.7, tool_torque, 0.054, -0.111, -0.04, tool_momentum, 0.047, -0.1, -0.04, robot_mode, normal, 
30/03/2022 12:05:44:884, robot_pos_w_timestamp, 1648634659309, 583.91, 148.34, 201.05, 2.25, 0.06, 3.13, tool_force, 0.0, 0.48, 5.63, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 45.13, joints_pos, 45.95, 62.23, -50.93, -83.24, 50.7, 56.7, 35.07, tool_torque, 0.123, -0.245, -0.03, tool_momentum, 0.121, -0.239, -0.033, robot_mode, normal, 
30/03/2022 12:05:45:031, robot_pos_w_timestamp, 1648634659460, 584.69, 154.31, 199.02, 2.25, 0.07, 3.12, tool_force, -0.33, 0.36, 5.83, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 43.32, joints_pos, 46.4, 62.58, -50.93, -82.97, 51.15, 56.28, 35.34, tool_torque, 0.1, -0.151, -0.018, tool_momentum, 0.096, -0.149, -0.018, robot_mode, normal, 
30/03/2022 12:05:45:183, robot_pos_w_timestamp, 1648634659610, 585.44, 160.0, 197.26, 2.26, 0.07, 3.12, tool_force, -0.2, 0.01, 5.47, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 41.22, joints_pos, 46.79, 62.9, -50.93, -82.68, 51.64, 55.96, 35.45, tool_torque, 0.086, -0.206, -0.019, tool_momentum, 0.089, -0.223, -0.018, robot_mode, normal, 
30/03/2022 12:05:45:339, robot_pos_w_timestamp, 1648634659760, 585.86, 165.91, 195.79, 2.26, 0.08, 3.11, tool_force, -0.21, 0.16, 5.71, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 40.94, joints_pos, 47.29, 63.21, -50.96, -82.37, 51.68, 55.65, 36.02, tool_torque, 0.039, -0.121, -0.053, tool_momentum, 0.018, -0.119, -0.055, robot_mode, normal, 
30/03/2022 12:05:45:486, robot_pos_w_timestamp, 1648634659909, 585.82, 171.57, 194.62, 2.26, 0.08, 3.11, tool_force, -0.54, 0.07, 5.9, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 38.85, joints_pos, 47.76, 63.41, -50.97, -82.2, 52.04, 55.35, 36.34, tool_torque, 0.034, -0.131, -0.057, tool_momentum, 0.028, -0.131, -0.057, robot_mode, normal, 
30/03/2022 12:05:45:680, robot_pos_w_timestamp, 1648634660061, 585.23, 177.45, 193.78, 2.26, 0.08, 3.1, tool_force, -0.14, -0.08, 5.65, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 37.95, joints_pos, 48.26, 63.59, -51.0, -82.03, 52.19, 55.25, 36.86, tool_torque, -0.033, -0.152, -0.056, tool_momentum, -0.029, -0.149, -0.057, robot_mode, normal, 
30/03/2022 12:05:45:786, robot_pos_w_timestamp, 1648634660211, 584.6, 183.19, 193.09, 2.26, 0.08, 3.1, tool_force, -0.58, -0.12, 5.86, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 37.03, joints_pos, 48.74, 63.77, -51.03, -81.82, 52.3, 55.25, 37.4, tool_torque, -0.073, -0.086, -0.075, tool_momentum, -0.066, -0.091, -0.073, robot_mode, normal, 
30/03/2022 12:05:45:983, robot_pos_w_timestamp, 1648634660362, 583.59, 189.03, 192.68, 2.26, 0.08, 3.1, tool_force, -0.18, -0.21, 5.58, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 39.24, joints_pos, 49.25, 63.89, -51.04, -81.66, 52.33, 55.25, 38.0, tool_torque, -0.055, -0.181, -0.043, tool_momentum, -0.05, -0.175, -0.043, robot_mode, normal, 
30/03/2022 12:05:46:087, robot_pos_w_timestamp, 1648634660510, 582.46, 194.78, 192.64, 2.26, 0.08, 3.1, tool_force, -0.8, 0.31, 5.98, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 36.79, joints_pos, 49.76, 63.91, -51.04, -81.61, 52.56, 55.11, 38.4, tool_torque, 0.046, -0.066, -0.044, tool_momentum, 0.052, -0.081, -0.042, robot_mode, normal, 
30/03/2022 12:05:46:270, robot_pos_w_timestamp, 1648634660663, 580.97, 200.54, 192.54, 2.26, 0.08, 3.09, tool_force, -0.41, 0.13, 5.57, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 40.14, joints_pos, 50.34, 63.94, -51.07, -81.61, 52.63, 54.9, 38.93, tool_torque, -0.02, -0.011, -0.052, tool_momentum, -0.02, -0.012, -0.052, robot_mode, normal, 
30/03/2022 12:05:46:386, robot_pos_w_timestamp, 1648634660813, 579.28, 206.38, 192.69, 2.26, 0.09, 3.09, tool_force, -0.36, -0.1, 5.54, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 41.91, joints_pos, 51.02, 63.99, -51.17, -81.59, 52.51, 54.72, 39.56, tool_torque, -0.059, -0.115, -0.032, tool_momentum, -0.062, -0.115, -0.032, robot_mode, normal, 
30/03/2022 12:05:46:572, robot_pos_w_timestamp, 1648634660963, 577.41, 212.14, 192.79, 2.27, 0.09, 3.09, tool_force, -0.2, 0.09, 5.84, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 38.97, joints_pos, 51.6, 64.01, -51.2, -81.56, 52.44, 54.68, 39.94, tool_torque, -0.055, -0.068, -0.023, tool_momentum, -0.056, -0.072, -0.021, robot_mode, normal, 
30/03/2022 12:05:46:695, robot_pos_w_timestamp, 1648634661116, 575.47, 218.07, 192.88, 2.27, 0.09, 3.09, tool_force, -0.44, -0.29, 6.15, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 40.03, joints_pos, 52.12, 64.01, -51.16, -81.48, 52.42, 54.77, 40.21, tool_torque, -0.176, -0.248, -0.017, tool_momentum, -0.173, -0.262, -0.017, robot_mode, normal, 
30/03/2022 12:05:46:877, robot_pos_w_timestamp, 1648634661265, 573.66, 223.81, 192.98, 2.28, 0.08, 3.09, tool_force, -0.35, -0.26, 6.04, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 37.38, joints_pos, 52.58, 64.01, -51.11, -81.4, 52.56, 54.9, 40.4, tool_torque, -0.143, -0.354, -0.01, tool_momentum, -0.139, -0.357, -0.01, robot_mode, normal, 
30/03/2022 12:05:46:994, robot_pos_w_timestamp, 1648634661415, 571.83, 229.58, 193.19, 2.28, 0.08, 3.09, tool_force, -0.91, 0.4, 6.03, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 40.36, joints_pos, 53.11, 63.99, -51.11, -81.38, 52.75, 54.85, 40.72, tool_torque, 0.046, -0.167, -0.0080, tool_momentum, 0.052, -0.187, -0.0050, robot_mode, normal, 
30/03/2022 12:05:47:145, robot_pos_w_timestamp, 1648634661567, 569.81, 235.35, 193.45, 2.28, 0.08, 3.08, tool_force, -0.36, 0.22, 5.9, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 43.42, joints_pos, 53.68, 63.98, -51.14, -81.36, 52.89, 54.82, 41.15, tool_torque, -0.015, -0.147, -0.027, tool_momentum, -0.016, -0.148, -0.027, robot_mode, normal, 
30/03/2022 12:05:47:294, robot_pos_w_timestamp, 1648634661717, 567.83, 241.11, 193.7, 2.28, 0.08, 3.08, tool_force, -0.49, 0.11, 6.09, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 39.08, joints_pos, 54.22, 63.99, -51.15, -81.3, 52.88, 54.82, 41.7, tool_torque, -0.029, -0.178, -0.014, tool_momentum, -0.037, -0.156, -0.015, robot_mode, normal, 
30/03/2022 12:05:47:443, robot_pos_w_timestamp, 1648634661867, 565.88, 246.89, 193.95, 2.28, 0.08, 3.08, tool_force, -0.13, -0.09, 5.8, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 39.78, joints_pos, 54.75, 64.0, -51.15, -81.21, 52.85, 54.85, 42.05, tool_torque, -0.125, -0.233, 0.0, tool_momentum, -0.121, -0.247, 0.0, robot_mode, normal, 
30/03/2022 12:05:47:624, robot_pos_w_timestamp, 1648634662024, 563.85, 253.03, 194.31, 2.29, 0.08, 3.08, tool_force, -0.62, 0.02, 6.12, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 41.21, joints_pos, 55.31, 64.0, -51.14, -81.09, 52.81, 54.85, 42.53, tool_torque, -0.127, -0.142, 0.017, tool_momentum, -0.116, -0.157, 0.02, robot_mode, normal, 
30/03/2022 12:05:47:780, robot_pos_w_timestamp, 1648634662174, 562.06, 258.88, 194.58, 2.29, 0.08, 3.07, tool_force, -0.09, 0.44, 5.81, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 38.99, joints_pos, 55.84, 63.99, -51.12, -81.03, 52.95, 54.72, 42.94, tool_torque, 0.115, -0.216, 0.044, tool_momentum, 0.111, -0.202, 0.042, robot_mode, normal, 
30/03/2022 12:05:47:907, robot_pos_w_timestamp, 1648634662325, 559.75, 264.59, 194.85, 2.29, 0.08, 3.07, tool_force, -0.25, 0.16, 6.11, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 42.3, joints_pos, 56.34, 63.97, -51.12, -80.99, 53.17, 54.8, 43.1, tool_torque, -0.05, -0.296, 0.044, tool_momentum, -0.055, -0.275, 0.043, robot_mode, normal, 
30/03/2022 12:05:48:056, robot_pos_w_timestamp, 1648634662478, 557.64, 270.43, 195.03, 2.3, 0.07, 3.07, tool_force, -0.44, 0.05, 6.11, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 41.19, joints_pos, 56.81, 63.97, -51.08, -80.88, 53.3, 54.9, 43.39, tool_torque, -0.117, -0.325, 0.049, tool_momentum, -0.114, -0.347, 0.049, robot_mode, normal, 
30/03/2022 12:05:48:210, robot_pos_w_timestamp, 1648634662628, 555.21, 276.22, 195.28, 2.3, 0.07, 3.07, tool_force, -0.35, -0.1, 6.04, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 40.29, joints_pos, 57.35, 63.98, -51.07, -80.77, 53.3, 55.02, 43.9, tool_torque, -0.169, -0.324, 0.036, tool_momentum, -0.168, -0.328, 0.037, robot_mode, normal, 
30/03/2022 12:05:48:395, robot_pos_w_timestamp, 1648634662780, 553.0, 282.35, 195.48, 2.3, 0.07, 3.06, tool_force, -0.13, 0.35, 5.87, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 48.73, joints_pos, 57.82, 63.97, -51.02, -80.69, 53.69, 55.07, 43.94, tool_torque, -0.0040, -0.436, 0.183, tool_momentum, 0.0, -0.442, 0.186, robot_mode, normal, 
30/03/2022 12:05:48:509, robot_pos_w_timestamp, 1648634662928, 550.54, 287.71, 195.51, 2.31, 0.06, 3.06, tool_force, -0.51, 0.33, 6.28, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 38.48, joints_pos, 58.31, 63.96, -51.0, -80.68, 53.97, 55.08, 44.07, tool_torque, -0.073, -0.327, 0.075, tool_momentum, -0.075, -0.319, 0.075, robot_mode, normal, 
30/03/2022 12:05:48:698, robot_pos_w_timestamp, 1648634663078, 547.45, 293.69, 195.51, 2.31, 0.06, 3.06, tool_force, -0.65, 0.37, 6.35, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 44.21, joints_pos, 58.89, 63.96, -50.99, -80.67, 54.08, 55.16, 44.57, tool_torque, -0.093, -0.355, 0.043, tool_momentum, -0.094, -0.363, 0.043, robot_mode, normal, 
30/03/2022 12:05:48:811, robot_pos_w_timestamp, 1648634663226, 542.09, 298.82, 194.25, 2.31, 0.05, 3.07, tool_force, -1.1, 0.37, 6.08, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 55.18, joints_pos, 59.49, 64.01, -50.96, -80.81, 54.18, 55.94, 45.27, tool_torque, -0.154, -0.269, 0.026, tool_momentum, -0.151, -0.28, 0.026, robot_mode, normal, 
30/03/2022 12:05:48:964, robot_pos_w_timestamp, 1648634663377, 538.23, 302.89, 193.38, 2.3, 0.04, 3.08, tool_force, 0.82, 0.65, 6.13, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 21.09, joints_pos, 60.0, 64.13, -51.05, -80.81, 54.14, 56.48, 46.08, tool_torque, -0.12, -0.45, 0.063, tool_momentum, -0.121, -0.454, 0.063, robot_mode, normal, 
30/03/2022 12:05:49:111, robot_pos_w_timestamp, 1648634663525, 538.26, 302.76, 193.44, 2.3, 0.04, 3.08, tool_force, 0.07, 0.42, 5.55, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 3.98, joints_pos, 60.03, 64.19, -51.18, -80.81, 54.33, 56.61, 46.0, tool_torque, -0.077, -0.382, 0.213, tool_momentum, -0.074, -0.388, 0.213, robot_mode, normal, 
30/03/2022 12:05:49:260, robot_pos_w_timestamp, 1648634663672, 538.26, 302.78, 193.33, 2.3, 0.04, 3.08, tool_force, 0.18, 0.59, 5.99, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 1.3, joints_pos, 60.03, 64.21, -51.18, -80.8, 54.33, 56.61, 46.01, tool_torque, -0.068, -0.397, 0.194, tool_momentum, -0.069, -0.397, 0.194, robot_mode, normal, 
