26/04/2022 15:27:10: File Created!
26/04/2022 15:27:10:484, robot_pos_w_timestamp, 1650983130535, 614.43, 276.64, 201.99, 2.36, -0.03, 3.07, tool_force, -0.94, 0.81, 7.33, actual_rep, 1, curr_step, 1, track_size, 99, robot_vel, 0.05, joints_pos, 21.65, 57.6, 3.63, -67.03, 0.12, 52.27, 68.33, tool_torque, 0.036, 0.315, 0.189, robot_mode, normal, 
26/04/2022 15:27:31:862, robot_pos_w_timestamp, 1650983151631, 495.62, 135.01, 227.79, 2.38, -0.06, 3.1, tool_force, 0.25, 0.82, 8.17, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 42.12, joints_pos, 11.38, 38.45, 3.67, -100.11, 2.87, 41.21, 55.78, tool_torque, -0.02, -0.28, 0.313, robot_mode, normal, 
26/04/2022 15:27:31:985, robot_pos_w_timestamp, 1650983151779, 500.29, 129.26, 227.4, 2.38, -0.06, 3.1, tool_force, 1.16, 0.99, 7.85, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 53.75, joints_pos, 10.55, 38.87, 3.73, -99.49, 3.12, 41.74, 55.0, tool_torque, 0.127, -0.48, 0.342, robot_mode, normal, 
26/04/2022 15:27:32:136, robot_pos_w_timestamp, 1650983151930, 505.79, 123.36, 226.86, 2.37, -0.06, 3.1, tool_force, 0.48, 0.64, 8.27, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 47.03, joints_pos, 9.89, 39.28, 3.65, -98.79, 2.87, 41.92, 54.8, tool_torque, 0.039, -0.34, 0.308, robot_mode, normal, 
26/04/2022 15:27:32:301, robot_pos_w_timestamp, 1650983152078, 511.51, 117.59, 226.23, 2.37, -0.05, 3.1, tool_force, -0.22, 0.61, 7.78, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 53.86, joints_pos, 9.33, 39.71, 3.55, -98.09, 2.32, 41.98, 54.65, tool_torque, -0.0030, -0.078, 0.193, robot_mode, normal, 
26/04/2022 15:27:32:472, robot_pos_w_timestamp, 1650983152228, 517.09, 112.14, 224.39, 2.36, -0.05, 3.1, tool_force, 0.66, 0.53, 7.52, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 57.03, joints_pos, 8.72, 40.31, 3.49, -97.3, 2.14, 42.07, 54.6, tool_torque, -0.024, -0.301, 0.266, robot_mode, normal, 
26/04/2022 15:27:32:590, robot_pos_w_timestamp, 1650983152376, 522.82, 107.62, 221.81, 2.36, -0.04, 3.1, tool_force, -0.3, 0.61, 8.47, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 48.1, joints_pos, 8.22, 41.0, 3.49, -96.48, 1.62, 42.09, 54.73, tool_torque, -0.044, -0.053, 0.126, robot_mode, normal, 
26/04/2022 15:27:32:740, robot_pos_w_timestamp, 1650983152527, 528.69, 104.86, 219.49, 2.35, -0.04, 3.11, tool_force, 0.16, 0.59, 8.19, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 39.88, joints_pos, 7.93, 41.76, 3.49, -95.45, 0.94, 42.35, 55.03, tool_torque, -0.019, -0.181, 0.078, robot_mode, normal, 
26/04/2022 15:27:33:063, robot_pos_w_timestamp, 1650983152827, 540.33, 101.65, 215.4, 2.35, -0.03, 3.11, tool_force, 0.23, 0.33, 7.89, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 39.79, joints_pos, 7.56, 43.28, 3.48, -93.29, -0.1, 42.76, 55.47, tool_torque, -0.15, -0.109, 0.045, robot_mode, normal, 
26/04/2022 15:27:33:192, robot_pos_w_timestamp, 1650983152972, 546.08, 100.68, 213.8, 2.35, -0.02, 3.11, tool_force, -0.57, 0.35, 8.24, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 41.45, joints_pos, 7.46, 43.87, 3.49, -92.41, -0.53, 42.89, 55.68, tool_torque, -0.109, -0.025, 0.049, robot_mode, normal, 
26/04/2022 15:27:33:344, robot_pos_w_timestamp, 1650983153124, 551.72, 101.14, 212.11, 2.35, -0.01, 3.11, tool_force, -0.11, 0.11, 7.59, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 37.47, joints_pos, 7.46, 44.56, 3.56, -91.38, -1.17, 43.08, 56.17, tool_torque, -0.157, -0.096, 0.052, robot_mode, normal, 
26/04/2022 15:27:33:494, robot_pos_w_timestamp, 1650983153271, 557.59, 102.54, 210.5, 2.35, -0.01, 3.11, tool_force, -0.87, -0.16, 8.01, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 45.2, joints_pos, 7.51, 45.37, 3.67, -90.07, -1.7, 43.76, 56.65, tool_torque, -0.239, 0.089, 0.0060, robot_mode, normal, 
26/04/2022 15:27:33:651, robot_pos_w_timestamp, 1650983153421, 563.4, 105.34, 208.82, 2.35, -0.02, 3.12, tool_force, -0.41, -0.16, 7.31, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 41.82, joints_pos, 7.52, 46.29, 3.91, -88.59, -1.84, 44.63, 56.88, tool_torque, -0.26, -0.016, 0.031, robot_mode, normal, 
26/04/2022 15:27:33:797, robot_pos_w_timestamp, 1650983153570, 569.22, 108.3, 207.54, 2.35, -0.02, 3.12, tool_force, -0.75, -0.32, 7.33, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 41.57, joints_pos, 7.58, 47.05, 4.1, -87.33, -1.85, 45.2, 57.03, tool_torque, -0.369, 0.14, -0.019, robot_mode, normal, 
26/04/2022 15:27:33:946, robot_pos_w_timestamp, 1650983153720, 574.92, 112.3, 206.5, 2.35, -0.02, 3.12, tool_force, -0.99, -0.27, 7.93, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 48.08, joints_pos, 7.82, 47.82, 4.22, -86.01, -2.01, 45.82, 57.41, tool_torque, -0.421, 0.263, -0.055, robot_mode, normal, 
26/04/2022 15:27:34:096, robot_pos_w_timestamp, 1650983153867, 580.56, 116.68, 205.78, 2.35, -0.02, 3.13, tool_force, -0.29, -0.96, 7.97, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 51.3, joints_pos, 8.19, 48.65, 4.26, -84.47, -2.33, 46.91, 57.95, tool_torque, -0.344, 0.185, -0.06, robot_mode, normal, 
26/04/2022 15:27:34:247, robot_pos_w_timestamp, 1650983154018, 586.55, 121.47, 205.24, 2.35, -0.01, 3.13, tool_force, -0.79, -1.77, 7.07, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 42.12, joints_pos, 8.66, 49.38, 4.24, -83.07, -2.85, 47.5, 58.72, tool_torque, -0.516, 0.359, -0.107, robot_mode, normal, 
26/04/2022 15:27:34:397, robot_pos_w_timestamp, 1650983154170, 591.9, 126.74, 206.23, 2.35, -0.01, 3.13, tool_force, -1.11, -2.94, -0.63, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 49.63, joints_pos, 9.13, 49.97, 4.23, -81.68, -3.06, 48.31, 59.4, tool_torque, -0.608, 0.409, 0.01, robot_mode, normal, 
26/04/2022 15:27:34:589, robot_pos_w_timestamp, 1650983154318, 596.45, 132.78, 208.81, 2.34, -0.01, 3.14, tool_force, 2.22, -5.26, -17.51, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 51.06, joints_pos, 9.67, 50.43, 4.26, -80.24, -3.34, 49.66, 60.39, tool_torque, -0.818, 0.029, 0.185, robot_mode, normal, 
26/04/2022 15:27:34:697, robot_pos_w_timestamp, 1650983154468, 599.52, 137.88, 210.35, 2.34, -0.02, 3.14, tool_force, 1.41, -8.65, -26.42, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 40.55, joints_pos, 10.0, 50.81, 4.32, -79.2, -3.05, 50.59, 60.67, tool_torque, -1.02, 0.122, 0.347, robot_mode, normal, 
26/04/2022 15:27:34:861, robot_pos_w_timestamp, 1650983154627, 600.37, 138.69, 211.36, 2.34, -0.02, 3.14, tool_force, 1.95, -7.11, -32.39, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 9.25, joints_pos, 10.12, 50.84, 4.22, -78.98, -2.93, 50.89, 60.67, tool_torque, -0.998, 0.199, 0.204, robot_mode, normal, 
26/04/2022 15:27:35:003, robot_pos_w_timestamp, 1650983154771, 600.05, 138.9, 210.9, 2.34, -0.02, 3.14, tool_force, 0.3, -2.02, -23.93, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 10.58, joints_pos, 10.12, 50.84, 4.24, -79.06, -2.9, 50.71, 60.63, tool_torque, -0.517, 0.318, 0.11, robot_mode, normal, 
26/04/2022 15:27:35:158, robot_pos_w_timestamp, 1650983154919, 601.58, 141.81, 207.11, 2.34, -0.02, -3.14, tool_force, -1.99, -1.44, -7.35, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 44.96, joints_pos, 10.31, 51.51, 4.36, -78.43, -3.09, 50.91, 61.22, tool_torque, -0.625, 0.329, -0.041, robot_mode, normal, 
26/04/2022 15:27:35:312, robot_pos_w_timestamp, 1650983155070, 604.7, 148.11, 203.85, 2.33, -0.02, -3.13, tool_force, -1.59, -1.22, 2.8, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 43.4, joints_pos, 10.87, 52.42, 4.4, -77.21, -3.44, 51.59, 62.43, tool_torque, -0.486, 0.31, -0.065, robot_mode, normal, 
26/04/2022 15:27:35:461, robot_pos_w_timestamp, 1650983155220, 606.84, 153.91, 202.24, 2.32, -0.02, -3.13, tool_force, -1.12, -0.79, 6.92, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 39.07, joints_pos, 11.42, 52.92, 4.34, -76.45, -3.57, 51.71, 63.39, tool_torque, -0.449, 0.355, -0.113, robot_mode, normal, 
26/04/2022 15:27:35:612, robot_pos_w_timestamp, 1650983155373, 609.21, 160.13, 201.19, 2.31, -0.01, -3.13, tool_force, -0.98, 0.08, 7.95, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 45.89, joints_pos, 12.03, 53.43, 4.29, -75.62, -3.88, 51.95, 64.48, tool_torque, -0.372, 0.419, -0.135, robot_mode, normal, 
26/04/2022 15:27:35:763, robot_pos_w_timestamp, 1650983155520, 611.18, 165.8, 200.44, 2.31, -0.01, -3.13, tool_force, -0.83, -0.01, 7.57, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 41.42, joints_pos, 12.55, 53.86, 4.28, -74.89, -4.2, 52.12, 65.51, tool_torque, -0.43, 0.414, -0.137, robot_mode, normal, 
26/04/2022 15:27:35:912, robot_pos_w_timestamp, 1650983155669, 613.01, 171.66, 199.78, 2.3, 0.0, -3.13, tool_force, -0.8, 0.08, 7.66, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 46.17, joints_pos, 13.06, 54.26, 4.31, -74.2, -4.41, 52.26, 66.3, tool_torque, -0.33, 0.355, -0.116, robot_mode, normal, 
26/04/2022 15:27:36:063, robot_pos_w_timestamp, 1650983155817, 614.63, 177.33, 199.22, 2.3, 0.0, -3.14, tool_force, -1.24, -0.26, 7.38, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 36.4, joints_pos, 13.5, 54.61, 4.34, -73.58, -4.42, 52.27, 66.84, tool_torque, -0.38, 0.42, -0.111, robot_mode, normal, 
26/04/2022 15:27:36:208, robot_pos_w_timestamp, 1650983155966, 615.91, 183.09, 198.74, 2.3, 0.0, -3.14, tool_force, -1.0, -0.12, 7.49, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 37.87, joints_pos, 13.95, 54.95, 4.38, -72.99, -4.44, 52.38, 67.33, tool_torque, -0.327, 0.347, -0.104, robot_mode, normal, 
26/04/2022 15:27:36:361, robot_pos_w_timestamp, 1650983156115, 617.04, 188.84, 198.3, 2.3, 0.0, 3.14, tool_force, -0.84, -0.32, 7.04, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 42.61, joints_pos, 14.43, 55.28, 4.39, -72.39, -4.44, 52.5, 67.81, tool_torque, -0.35, 0.328, -0.094, robot_mode, normal, 
26/04/2022 15:27:36:512, robot_pos_w_timestamp, 1650983156265, 617.99, 194.65, 198.03, 2.3, 0.0, 3.14, tool_force, -1.22, 0.11, 7.23, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 39.09, joints_pos, 14.93, 55.54, 4.37, -71.9, -4.54, 52.46, 68.35, tool_torque, -0.167, 0.492, -0.105, robot_mode, normal, 
26/04/2022 15:27:36:665, robot_pos_w_timestamp, 1650983156413, 618.75, 200.54, 197.74, 2.3, 0.01, 3.13, tool_force, -1.38, 0.4, 7.32, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 40.64, joints_pos, 15.45, 55.79, 4.35, -71.44, -4.66, 52.36, 68.89, tool_torque, -0.081, 0.55, -0.101, robot_mode, normal, 
26/04/2022 15:27:36:816, robot_pos_w_timestamp, 1650983156564, 619.18, 206.3, 197.61, 2.3, 0.0, 3.13, tool_force, -0.71, 0.06, 6.61, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 36.17, joints_pos, 15.82, 56.02, 4.46, -71.01, -4.5, 52.36, 69.01, tool_torque, -0.08, 0.352, -0.018, robot_mode, normal, 
26/04/2022 15:27:36:963, robot_pos_w_timestamp, 1650983156712, 619.64, 211.98, 197.47, 2.31, 0.0, 3.12, tool_force, -0.98, 0.02, 7.2, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 39.84, joints_pos, 16.21, 56.26, 4.55, -70.56, -4.29, 52.37, 69.08, tool_torque, -0.114, 0.347, -0.062, robot_mode, normal, 
26/04/2022 15:27:37:116, robot_pos_w_timestamp, 1650983156863, 619.82, 217.91, 197.58, 2.31, 0.0, 3.12, tool_force, -1.13, 0.05, 7.25, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 37.22, joints_pos, 16.66, 56.44, 4.56, -70.17, -4.15, 52.34, 69.18, tool_torque, -0.048, 0.384, -0.075, robot_mode, normal, 
26/04/2022 15:27:37:264, robot_pos_w_timestamp, 1650983157011, 619.97, 223.7, 197.6, 2.32, 0.0, 3.11, tool_force, -1.39, -0.03, 7.21, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 34.17, joints_pos, 17.12, 56.63, 4.56, -69.78, -3.98, 52.3, 69.23, tool_torque, -0.06, 0.454, -0.082, robot_mode, normal, 
26/04/2022 15:27:37:415, robot_pos_w_timestamp, 1650983157161, 619.9, 229.49, 197.84, 2.32, 0.0, 3.11, tool_force, -1.0, 0.11, 7.28, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 36.58, joints_pos, 17.57, 56.77, 4.56, -69.45, -3.83, 52.21, 69.31, tool_torque, 0.0, 0.37, -0.071, robot_mode, normal, 
26/04/2022 15:27:37:567, robot_pos_w_timestamp, 1650983157310, 619.76, 235.33, 198.08, 2.33, 0.0, 3.1, tool_force, -1.06, 0.31, 7.32, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 41.23, joints_pos, 18.04, 56.92, 4.56, -69.11, -3.68, 52.15, 69.38, tool_torque, -0.025, 0.414, -0.071, robot_mode, normal, 
26/04/2022 15:27:37:719, robot_pos_w_timestamp, 1650983157460, 619.33, 241.02, 198.5, 2.33, 0.0, 3.1, tool_force, -1.03, -0.44, 7.27, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 38.48, joints_pos, 18.49, 57.08, 4.57, -68.71, -3.42, 52.35, 69.39, tool_torque, -0.265, 0.308, 0.017, robot_mode, normal, 
26/04/2022 15:27:37:905, robot_pos_w_timestamp, 1650983157610, 618.98, 246.91, 198.93, 2.34, -0.01, 3.1, tool_force, -0.77, -0.49, 7.51, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 40.24, joints_pos, 18.93, 57.26, 4.59, -68.27, -3.18, 52.56, 69.39, tool_torque, -0.266, 0.148, 0.024, robot_mode, normal, 
26/04/2022 15:27:38:021, robot_pos_w_timestamp, 1650983157758, 618.38, 252.58, 199.52, 2.34, -0.01, 3.1, tool_force, -1.35, -0.35, 7.4, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 39.21, joints_pos, 19.39, 57.36, 4.59, -67.98, -2.98, 52.55, 69.64, tool_torque, -0.219, 0.384, -0.091, robot_mode, normal, 
26/04/2022 15:27:38:174, robot_pos_w_timestamp, 1650983157907, 617.65, 258.41, 200.07, 2.34, -0.01, 3.09, tool_force, -0.64, -0.01, 7.42, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 35.5, joints_pos, 19.84, 57.45, 4.59, -67.71, -2.73, 52.53, 69.77, tool_torque, -0.139, 0.37, -0.056, robot_mode, normal, 
26/04/2022 15:27:38:319, robot_pos_w_timestamp, 1650983158058, 616.81, 264.34, 200.74, 2.34, -0.02, 3.09, tool_force, -1.14, -0.32, 6.9, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 37.8, joints_pos, 20.25, 57.52, 4.63, -67.45, -2.32, 52.48, 69.71, tool_torque, -0.044, 0.265, 0.135, robot_mode, normal, 
26/04/2022 15:27:38:472, robot_pos_w_timestamp, 1650983158206, 615.75, 270.14, 201.29, 2.35, -0.02, 3.08, tool_force, -0.75, -0.08, 7.06, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 39.33, joints_pos, 20.58, 57.59, 4.77, -67.23, -1.85, 52.41, 69.47, tool_torque, 0.034, 0.191, 0.265, robot_mode, normal, 
26/04/2022 15:27:38:621, robot_pos_w_timestamp, 1650983158356, 614.66, 275.84, 201.86, 2.36, -0.03, 3.07, tool_force, -0.79, -0.23, 6.9, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 41.22, joints_pos, 20.89, 57.65, 4.9, -67.05, -1.32, 52.27, 69.15, tool_torque, -0.0010, 0.194, 0.27, robot_mode, normal, 
26/04/2022 15:27:38:772, robot_pos_w_timestamp, 1650983158504, 614.5, 276.47, 201.97, 2.36, -0.03, 3.07, tool_force, -2.13, -0.02, 7.38, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 2.72, joints_pos, 21.05, 57.64, 4.69, -67.03, -1.04, 52.27, 68.98, tool_torque, -0.075, 0.535, 0.21, robot_mode, normal, 
26/04/2022 15:27:38:920, robot_pos_w_timestamp, 1650983158655, 614.43, 276.61, 202.02, 2.36, -0.03, 3.07, tool_force, -1.43, 0.7, 7.47, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 1.69, joints_pos, 21.08, 57.63, 4.65, -67.04, -0.97, 52.27, 68.92, tool_torque, -0.015, 0.48, 0.188, robot_mode, normal, 
26/04/2022 15:27:39:072, robot_pos_w_timestamp, 1650983158806, 614.41, 276.64, 202.02, 2.36, -0.03, 3.07, tool_force, -1.03, 0.55, 7.23, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 0.25, joints_pos, 21.08, 57.63, 4.66, -67.04, -0.97, 52.27, 68.92, tool_torque, -0.0020, 0.36, 0.213, robot_mode, normal, 
26/04/2022 15:27:39:224, robot_pos_w_timestamp, 1650983158956, 614.41, 276.64, 202.02, 2.36, -0.03, 3.07, tool_force, -0.91, 0.6, 7.21, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 0.01, joints_pos, 21.08, 57.63, 4.66, -67.04, -0.97, 52.27, 68.92, tool_torque, 0.013, 0.332, 0.218, robot_mode, normal, 
26/04/2022 15:27:39:375, robot_pos_w_timestamp, 1650983159107, 614.41, 276.65, 202.02, 2.36, -0.03, 3.07, tool_force, -0.83, 0.7, 7.28, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 0.03, joints_pos, 21.08, 57.63, 4.66, -67.04, -0.97, 52.27, 68.92, tool_torque, 0.028, 0.318, 0.22, robot_mode, normal, 
26/04/2022 15:27:39:572, robot_pos_w_timestamp, 1650983159258, 614.41, 276.65, 202.02, 2.36, -0.03, 3.07, tool_force, -0.9, 0.73, 7.34, actual_rep, 2, curr_step, 99, track_size, 99, robot_vel, 0.01, joints_pos, 21.08, 57.63, 4.66, -67.04, -0.97, 52.27, 68.92, tool_torque, 0.031, 0.327, 0.219, robot_mode, normal, 
