30/03/2022 10:41:04: File Created!
30/03/2022 10:41:04:720, robot_pos_w_timestamp, 1648629579094, 548.52, 323.32, 199.95, 2.25, 0.01, 3.04, tool_force, -0.31, -0.13, 0.13, actual_rep, 1, curr_step, 1, track_size, 84, robot_vel, 0.02, joints_pos, 41.42, 53.99, -17.6, -77.44, 19.88, 45.67, 69.21, tool_torque, 0.191, -0.106, 0.116, tool_momentum, 0.191, -0.106, 0.116, robot_mode, normal, 
30/03/2022 10:41:23:868, robot_pos_w_timestamp, 1648629598112, 583.71, 172.72, 258.53, 2.15, 0.05, 3.09, tool_force, -1.09, -0.28, -0.13, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 46.34, joints_pos, 31.82, 46.77, -22.96, -82.43, 19.07, 50.63, 60.98, tool_torque, 0.025, 0.351, -0.082, tool_momentum, 0.024, 0.36, -0.082, robot_mode, normal, 
30/03/2022 10:41:24:068, robot_pos_w_timestamp, 1648629598263, 585.19, 178.54, 254.88, 2.14, 0.06, 3.09, tool_force, -0.77, -0.11, 0.6, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 45.35, joints_pos, 32.41, 47.49, -23.17, -81.8, 19.11, 50.6, 62.09, tool_torque, 0.114, 0.272, -0.086, tool_momentum, 0.105, 0.288, -0.086, robot_mode, normal, 
30/03/2022 10:41:24:171, robot_pos_w_timestamp, 1648629598415, 586.21, 184.3, 251.48, 2.14, 0.06, 3.09, tool_force, -0.59, -0.74, -0.52, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 41.61, joints_pos, 32.97, 48.16, -23.36, -81.25, 19.18, 50.6, 63.04, tool_torque, 0.053, 0.266, -0.101, tool_momentum, 0.05, 0.286, -0.101, robot_mode, normal, 
30/03/2022 10:41:24:325, robot_pos_w_timestamp, 1648629598570, 586.83, 190.33, 248.01, 2.13, 0.06, 3.09, tool_force, -0.9, -0.39, 0.22, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 43.66, joints_pos, 33.52, 48.8, -23.49, -80.73, 19.19, 50.59, 64.05, tool_torque, 0.084, 0.278, -0.097, tool_momentum, 0.084, 0.268, -0.097, robot_mode, normal, 
30/03/2022 10:41:24:478, robot_pos_w_timestamp, 1648629598719, 587.18, 195.96, 244.88, 2.12, 0.06, 3.09, tool_force, -0.8, -0.42, -0.09, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 45.75, joints_pos, 34.03, 49.36, -23.58, -80.27, 19.21, 50.59, 64.96, tool_torque, 0.056, 0.281, -0.108, tool_momentum, 0.055, 0.29, -0.108, robot_mode, normal, 
30/03/2022 10:41:24:634, robot_pos_w_timestamp, 1648629598872, 587.3, 201.91, 241.72, 2.12, 0.07, 3.09, tool_force, -0.78, -0.39, 0.12, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 43.38, joints_pos, 34.53, 49.9, -23.63, -79.83, 19.23, 50.55, 65.83, tool_torque, 0.095, 0.321, -0.122, tool_momentum, 0.088, 0.332, -0.123, robot_mode, normal, 
30/03/2022 10:41:24:778, robot_pos_w_timestamp, 1648629599020, 587.23, 207.61, 238.8, 2.12, 0.07, 3.09, tool_force, -0.92, -0.18, 0.18, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 42.88, joints_pos, 35.01, 50.39, -23.65, -79.45, 19.24, 50.44, 66.6, tool_torque, 0.107, 0.359, -0.13, tool_momentum, 0.107, 0.333, -0.124, robot_mode, normal, 
30/03/2022 10:41:24:968, robot_pos_w_timestamp, 1648629599172, 586.99, 213.49, 235.85, 2.12, 0.07, 3.09, tool_force, -0.55, -0.4, -0.07, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 38.65, joints_pos, 35.51, 50.85, -23.67, -79.11, 19.29, 50.29, 67.25, tool_torque, 0.106, 0.232, -0.122, tool_momentum, 0.116, 0.226, -0.119, robot_mode, normal, 
30/03/2022 10:41:25:082, robot_pos_w_timestamp, 1648629599322, 586.68, 219.18, 233.09, 2.12, 0.07, 3.09, tool_force, -0.82, -0.7, -0.43, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 41.69, joints_pos, 35.99, 51.27, -23.67, -78.81, 19.33, 50.05, 67.79, tool_torque, 0.066, 0.295, -0.116, tool_momentum, 0.073, 0.3, -0.116, robot_mode, normal, 
30/03/2022 10:41:25:271, robot_pos_w_timestamp, 1648629599472, 586.17, 224.99, 230.64, 2.12, 0.07, 3.08, tool_force, -0.9, -0.39, -0.05, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 40.35, joints_pos, 36.45, 51.63, -23.64, -78.55, 19.41, 49.76, 68.12, tool_torque, 0.128, 0.202, -0.103, tool_momentum, 0.118, 0.218, -0.103, robot_mode, normal, 
