30/03/2022 16:28:51: File Created!
30/03/2022 16:28:51:380, robot_pos_w_timestamp, 1648650445092, 621.29, 261.85, 185.55, 2.33, 0.09, 3.06, tool_force, 0.22, 0.11, 0.07, actual_rep, 1, curr_step, 1, track_size, 85, robot_vel, 41.94, joints_pos, 37.13, 60.98, -24.87, -68.35, 24.19, 49.55, 56.63, tool_torque, 0.194, -0.18, 0.151, tool_momentum, 0.195, -0.179, 0.151, robot_mode, normal, 
30/03/2022 16:29:10:412, robot_pos_w_timestamp, 1648650464031, 553.81, 214.91, 350.44, 2.23, -0.06, 3.05, tool_force, 0.34, 0.1, 0.3, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 41.66, joints_pos, 38.37, 38.32, -27.41, -82.61, 24.79, 60.94, 57.03, tool_torque, 0.071, -0.55, 0.51, tool_momentum, 0.095, -0.59, 0.516, robot_mode, normal, 
30/03/2022 16:29:10:564, robot_pos_w_timestamp, 1648650464180, 554.15, 209.1, 353.26, 2.23, -0.07, 3.06, tool_force, 0.54, -0.1, 0.11, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 41.49, joints_pos, 37.53, 38.08, -27.1, -82.42, 24.6, 62.22, 56.63, tool_torque, -0.036, -0.431, 0.51, tool_momentum, -0.031, -0.441, 0.514, robot_mode, normal, 
30/03/2022 16:29:10:716, robot_pos_w_timestamp, 1648650464328, 555.31, 203.23, 355.38, 2.23, -0.08, 3.07, tool_force, 1.16, -0.3, 0.0, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 41.94, joints_pos, 36.78, 37.96, -26.93, -82.21, 24.48, 63.16, 56.18, tool_torque, -0.028, -0.549, 0.53, tool_momentum, -0.027, -0.548, 0.529, robot_mode, normal, 
30/03/2022 16:29:10:955, robot_pos_w_timestamp, 1648650464480, 556.71, 197.34, 357.09, 2.24, -0.08, 3.08, tool_force, 0.14, 0.56, 0.59, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 42.75, joints_pos, 36.11, 37.91, -26.89, -82.0, 24.37, 63.95, 55.57, tool_torque, 0.068, -0.418, 0.531, tool_momentum, 0.065, -0.419, 0.531, robot_mode, normal, 
30/03/2022 16:29:11:014, robot_pos_w_timestamp, 1648650464625, 558.5, 191.64, 358.42, 2.24, -0.08, 3.09, tool_force, 0.39, 0.2, 0.21, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 39.57, joints_pos, 35.48, 37.91, -26.89, -81.77, 24.28, 64.61, 54.89, tool_torque, 0.011, -0.476, 0.503, tool_momentum, 0.0080, -0.486, 0.503, robot_mode, normal, 
30/03/2022 16:29:11:164, robot_pos_w_timestamp, 1648650464776, 560.65, 185.74, 359.07, 2.24, -0.09, 3.09, tool_force, 0.72, -0.2, 0.05, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 43.81, joints_pos, 34.84, 37.99, -26.91, -81.53, 24.23, 65.1, 54.13, tool_torque, -0.032, -0.429, 0.485, tool_momentum, -0.03, -0.424, 0.485, robot_mode, normal, 
30/03/2022 16:29:11:321, robot_pos_w_timestamp, 1648650464925, 563.33, 180.07, 359.13, 2.25, -0.08, 3.09, tool_force, 0.12, 0.22, 0.4, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 41.8, joints_pos, 34.22, 38.17, -26.95, -81.25, 24.16, 65.42, 53.43, tool_torque, 0.011, -0.334, 0.444, tool_momentum, 0.011, -0.342, 0.444, robot_mode, normal, 
30/03/2022 16:29:11:472, robot_pos_w_timestamp, 1648650465075, 566.25, 174.18, 358.86, 2.25, -0.08, 3.1, tool_force, 0.48, -0.37, -0.19, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 48.35, joints_pos, 33.59, 38.38, -27.0, -80.96, 24.1, 65.69, 52.76, tool_torque, -0.097, -0.322, 0.431, tool_momentum, -0.095, -0.331, 0.432, robot_mode, normal, 
30/03/2022 16:29:11:619, robot_pos_w_timestamp, 1648650465226, 569.46, 168.28, 357.84, 2.25, -0.08, 3.1, tool_force, 0.51, 0.27, 0.36, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 45.21, joints_pos, 32.96, 38.68, -27.06, -80.66, 24.05, 65.81, 52.11, tool_torque, 0.0, -0.296, 0.421, tool_momentum, -0.0070, -0.296, 0.421, robot_mode, normal, 
30/03/2022 16:29:11:773, robot_pos_w_timestamp, 1648650465376, 572.64, 162.53, 355.97, 2.25, -0.08, 3.1, tool_force, 0.42, -0.07, 0.18, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 46.91, joints_pos, 32.37, 39.05, -27.12, -80.38, 24.0, 65.83, 51.57, tool_torque, -0.028, -0.269, 0.376, tool_momentum, -0.037, -0.269, 0.376, robot_mode, normal, 
30/03/2022 16:29:11:922, robot_pos_w_timestamp, 1648650465526, 575.88, 156.7, 353.56, 2.25, -0.08, 3.1, tool_force, 0.3, -0.02, 0.03, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 42.83, joints_pos, 31.78, 39.48, -27.22, -80.1, 23.96, 65.85, 51.12, tool_torque, -0.0030, -0.191, 0.361, tool_momentum, 0.0030, -0.194, 0.362, robot_mode, normal, 
30/03/2022 16:29:12:080, robot_pos_w_timestamp, 1648650465677, 579.41, 150.87, 350.41, 2.24, -0.07, 3.11, tool_force, 0.36, 0.05, -0.31, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 51.97, joints_pos, 31.2, 40.01, -27.34, -79.79, 23.92, 65.75, 50.74, tool_torque, 0.082, -0.158, 0.383, tool_momentum, 0.08, -0.151, 0.384, robot_mode, normal, 
30/03/2022 16:29:12:238, robot_pos_w_timestamp, 1648650465827, 583.15, 145.01, 346.26, 2.24, -0.07, 3.11, tool_force, 0.19, 0.15, -0.4, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 53.87, joints_pos, 30.66, 40.62, -27.49, -79.48, 23.91, 65.52, 50.49, tool_torque, 0.161, -0.06, 0.351, tool_momentum, 0.152, -0.055, 0.349, robot_mode, normal, 
30/03/2022 16:29:12:376, robot_pos_w_timestamp, 1648650465978, 587.29, 139.15, 341.25, 2.23, -0.06, 3.11, tool_force, 0.41, -0.06, -0.65, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 62.04, joints_pos, 30.15, 41.33, -27.66, -79.19, 23.9, 65.03, 50.29, tool_torque, 0.169, -0.13, 0.357, tool_momentum, 0.172, -0.127, 0.357, robot_mode, normal, 
30/03/2022 16:29:12:577, robot_pos_w_timestamp, 1648650466131, 591.8, 133.7, 335.18, 2.22, -0.05, 3.11, tool_force, -0.1, 0.59, 0.08, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 59.49, joints_pos, 29.66, 42.15, -27.81, -78.87, 23.9, 64.32, 50.16, tool_torque, 0.221, -0.091, 0.343, tool_momentum, 0.21, -0.088, 0.343, robot_mode, normal, 
30/03/2022 16:29:12:684, robot_pos_w_timestamp, 1648650466280, 595.74, 129.72, 329.44, 2.22, -0.04, 3.11, tool_force, 0.06, 0.13, -0.32, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 55.12, joints_pos, 29.29, 42.91, -27.93, -78.58, 23.9, 63.58, 50.11, tool_torque, 0.167, -0.101, 0.331, tool_momentum, 0.175, -0.113, 0.331, robot_mode, normal, 
30/03/2022 16:29:12:833, robot_pos_w_timestamp, 1648650466428, 599.14, 126.7, 323.61, 2.21, -0.03, 3.11, tool_force, 0.14, 0.13, -0.28, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 46.22, joints_pos, 29.05, 43.62, -28.04, -78.36, 23.9, 62.85, 50.09, tool_torque, 0.213, -0.089, 0.338, tool_momentum, 0.202, -0.085, 0.338, robot_mode, normal, 
30/03/2022 16:29:12:990, robot_pos_w_timestamp, 1648650466578, 602.0, 124.35, 317.86, 2.21, -0.02, 3.11, tool_force, 0.02, 0.31, -0.14, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 51.05, joints_pos, 28.85, 44.32, -28.12, -78.17, 23.91, 62.13, 50.08, tool_torque, 0.223, -0.08, 0.328, tool_momentum, 0.228, -0.076, 0.328, robot_mode, normal, 
30/03/2022 16:29:13:141, robot_pos_w_timestamp, 1648650466726, 604.67, 122.59, 312.14, 2.21, -0.01, 3.11, tool_force, 0.67, 0.42, -0.14, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 42.47, joints_pos, 28.68, 44.98, -28.15, -77.98, 23.92, 61.45, 50.07, tool_torque, 0.251, -0.171, 0.324, tool_momentum, 0.263, -0.178, 0.325, robot_mode, normal, 
30/03/2022 16:29:13:286, robot_pos_w_timestamp, 1648650466875, 607.22, 121.15, 306.28, 2.2, 0.0, 3.11, tool_force, 0.4, 0.2, -0.39, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 46.59, joints_pos, 28.55, 45.67, -28.19, -77.8, 23.94, 60.7, 50.08, tool_torque, 0.233, -0.141, 0.263, tool_momentum, 0.246, -0.144, 0.264, robot_mode, normal, 
30/03/2022 16:29:13:438, robot_pos_w_timestamp, 1648650467025, 609.75, 119.96, 300.56, 2.2, 0.01, 3.11, tool_force, 0.24, 0.15, -0.16, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 40.19, joints_pos, 28.43, 46.33, -28.21, -77.62, 23.96, 59.97, 50.12, tool_torque, 0.218, -0.125, 0.2, tool_momentum, 0.227, -0.137, 0.2, robot_mode, normal, 
30/03/2022 16:29:13:597, robot_pos_w_timestamp, 1648650467181, 612.31, 118.8, 294.46, 2.2, 0.01, 3.11, tool_force, 0.43, -0.18, -0.63, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 39.66, joints_pos, 28.32, 47.04, -28.23, -77.42, 23.97, 59.2, 50.17, tool_torque, 0.202, -0.134, 0.155, tool_momentum, 0.209, -0.13, 0.155, robot_mode, normal, 
30/03/2022 16:29:13:747, robot_pos_w_timestamp, 1648650467332, 614.72, 118.02, 288.59, 2.2, 0.02, 3.11, tool_force, 0.58, 0.15, 0.12, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 48.0, joints_pos, 28.24, 47.73, -28.27, -77.21, 23.98, 58.48, 50.25, tool_torque, 0.215, -0.143, 0.106, tool_momentum, 0.22, -0.14, 0.106, robot_mode, normal, 
30/03/2022 16:29:13:895, robot_pos_w_timestamp, 1648650467479, 616.76, 117.6, 282.9, 2.2, 0.03, 3.11, tool_force, 0.67, -0.27, -0.56, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 40.06, joints_pos, 28.2, 48.41, -28.3, -76.98, 24.02, 57.89, 50.35, tool_torque, 0.165, -0.154, 0.067, tool_momentum, 0.164, -0.154, 0.068, robot_mode, normal, 
30/03/2022 16:29:14:047, robot_pos_w_timestamp, 1648650467630, 618.74, 117.41, 277.07, 2.19, 0.04, 3.11, tool_force, 0.54, -0.01, -0.02, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 43.9, joints_pos, 28.16, 49.11, -28.31, -76.74, 24.05, 57.36, 50.46, tool_torque, 0.208, -0.168, 0.076, tool_momentum, 0.205, -0.168, 0.077, robot_mode, normal, 
30/03/2022 16:29:14:200, robot_pos_w_timestamp, 1648650467778, 620.58, 117.47, 271.35, 2.19, 0.04, 3.11, tool_force, 0.65, -0.11, -0.38, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 39.79, joints_pos, 28.12, 49.8, -28.31, -76.46, 24.08, 56.89, 50.57, tool_torque, 0.193, -0.167, 0.064, tool_momentum, 0.198, -0.168, 0.065, robot_mode, normal, 
30/03/2022 16:29:14:346, robot_pos_w_timestamp, 1648650467927, 622.4, 117.79, 265.59, 2.19, 0.05, 3.11, tool_force, 0.53, -0.1, -0.29, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 40.24, joints_pos, 28.11, 50.5, -28.31, -76.18, 24.12, 56.43, 50.64, tool_torque, 0.204, -0.169, 0.068, tool_momentum, 0.199, -0.167, 0.067, robot_mode, normal, 
30/03/2022 16:29:14:507, robot_pos_w_timestamp, 1648650468077, 624.23, 118.44, 259.8, 2.19, 0.05, 3.11, tool_force, 0.46, -0.18, -0.45, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 42.26, joints_pos, 28.11, 51.22, -28.3, -75.88, 24.19, 55.93, 50.67, tool_torque, 0.269, -0.221, 0.09, tool_momentum, 0.249, -0.226, 0.089, robot_mode, normal, 
30/03/2022 16:29:14:650, robot_pos_w_timestamp, 1648650468225, 626.13, 119.87, 254.0, 2.2, 0.05, 3.11, tool_force, 0.76, -0.32, -0.68, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 45.11, joints_pos, 28.11, 51.91, -28.19, -75.55, 24.25, 55.43, 50.68, tool_torque, 0.221, -0.272, 0.117, tool_momentum, 0.206, -0.256, 0.115, robot_mode, normal, 
30/03/2022 16:29:14:805, robot_pos_w_timestamp, 1648650468379, 627.96, 121.71, 248.06, 2.2, 0.06, 3.11, tool_force, 0.15, 0.22, 0.02, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 36.73, joints_pos, 28.12, 52.61, -28.04, -75.22, 24.32, 54.86, 50.68, tool_torque, 0.329, -0.259, 0.177, tool_momentum, 0.331, -0.26, 0.177, robot_mode, normal, 
30/03/2022 16:29:14:954, robot_pos_w_timestamp, 1648650468528, 629.69, 123.94, 242.28, 2.2, 0.06, 3.11, tool_force, 0.15, -0.02, -0.09, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 47.67, joints_pos, 28.12, 53.28, -27.82, -74.89, 24.38, 54.26, 50.66, tool_torque, 0.285, -0.237, 0.194, tool_momentum, 0.291, -0.241, 0.195, robot_mode, normal, 
30/03/2022 16:29:15:107, robot_pos_w_timestamp, 1648650468678, 631.31, 126.48, 236.51, 2.21, 0.07, 3.1, tool_force, 0.45, -0.03, -0.71, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 41.07, joints_pos, 28.12, 53.92, -27.56, -74.57, 24.4, 53.66, 50.66, tool_torque, 0.335, -0.284, 0.195, tool_momentum, 0.333, -0.278, 0.194, robot_mode, normal, 
30/03/2022 16:29:15:256, robot_pos_w_timestamp, 1648650468827, 632.86, 128.99, 230.7, 2.21, 0.07, 3.1, tool_force, 0.46, -0.03, -0.31, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 46.22, joints_pos, 28.11, 54.57, -27.29, -74.25, 24.41, 53.03, 50.66, tool_torque, 0.326, -0.303, 0.189, tool_momentum, 0.343, -0.313, 0.189, robot_mode, normal, 
30/03/2022 16:29:15:407, robot_pos_w_timestamp, 1648650468979, 635.17, 130.65, 224.96, 2.22, 0.08, 3.1, tool_force, 0.98, -0.09, -0.4, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 44.79, joints_pos, 28.11, 55.27, -27.17, -73.83, 24.39, 52.32, 50.66, tool_torque, 0.332, -0.35, 0.215, tool_momentum, 0.329, -0.342, 0.215, robot_mode, normal, 
30/03/2022 16:29:15:558, robot_pos_w_timestamp, 1648650469129, 638.3, 134.09, 219.03, 2.23, 0.09, 3.09, tool_force, -0.55, -0.15, -0.2, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 51.04, joints_pos, 28.21, 56.11, -26.97, -73.18, 24.12, 51.57, 50.72, tool_torque, 0.193, 0.018, 0.099, tool_momentum, 0.204, 0.0030, 0.099, robot_mode, normal, 
30/03/2022 16:29:15:722, robot_pos_w_timestamp, 1648650469278, 641.12, 138.86, 213.45, 2.24, 0.1, 3.09, tool_force, -1.31, -0.8, 0.0, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 53.64, joints_pos, 28.49, 56.95, -26.88, -72.5, 23.91, 50.91, 50.86, tool_torque, 0.089, 0.216, 0.047, tool_momentum, 0.093, 0.222, 0.047, robot_mode, normal, 
30/03/2022 16:29:15:861, robot_pos_w_timestamp, 1648650469428, 642.79, 144.73, 210.63, 2.25, 0.1, 3.09, tool_force, -0.55, 0.13, 0.46, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 43.3, joints_pos, 28.88, 57.47, -26.87, -71.95, 23.8, 50.63, 50.94, tool_torque, 0.144, 0.124, 0.046, tool_momentum, 0.14, 0.131, 0.043, robot_mode, normal, 
30/03/2022 16:29:16:162, robot_pos_w_timestamp, 1648650469726, 643.52, 156.26, 207.09, 2.27, 0.11, 3.09, tool_force, -0.69, -0.54, -0.08, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 39.62, joints_pos, 29.76, 58.11, -26.88, -71.3, 23.79, 50.31, 50.95, tool_torque, 0.09, 0.073, 0.061, tool_momentum, 0.096, 0.076, 0.06, robot_mode, normal, 
