30/03/2022 11:57:13: File Created!
30/03/2022 11:57:13:297, robot_pos_w_timestamp, 1648634147845, 568.95, 342.5, 194.09, 2.29, 0.02, 3.07, tool_force, -0.05, 0.67, 5.76, actual_rep, 1, curr_step, 1, track_size, 67, robot_vel, 0.0, joints_pos, 55.86, 66.31, -46.77, -70.06, 50.13, 59.11, 53.61, tool_torque, -0.033, -0.348, 0.308, tool_momentum, -0.034, -0.348, 0.307, robot_mode, normal, 
30/03/2022 11:57:32:727, robot_pos_w_timestamp, 1648634167173, 499.64, 225.98, 355.3, 2.15, -0.05, 3.05, tool_force, 0.07, 1.16, 5.45, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 6.22, joints_pos, 56.55, 37.61, -47.22, -91.91, 35.75, 60.98, 56.06, tool_torque, 0.204, -0.319, 0.32, tool_momentum, 0.205, -0.32, 0.32, robot_mode, normal, 
30/03/2022 11:57:32:912, robot_pos_w_timestamp, 1648634167325, 499.46, 226.31, 355.29, 2.15, -0.05, 3.05, tool_force, -1.1, 1.55, 5.65, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 2.78, joints_pos, 56.59, 37.59, -47.22, -91.93, 35.8, 60.98, 56.06, tool_torque, 0.232, -0.134, 0.265, tool_momentum, 0.24, -0.14, 0.265, robot_mode, normal, 
30/03/2022 11:57:33:033, robot_pos_w_timestamp, 1648634167478, 499.24, 224.52, 356.7, 2.15, -0.06, 3.05, tool_force, 1.15, 1.34, 5.34, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 23.7, joints_pos, 56.42, 37.37, -47.34, -92.07, 36.25, 61.22, 55.61, tool_torque, 0.14, -0.58, 0.476, tool_momentum, 0.155, -0.579, 0.477, robot_mode, normal, 
30/03/2022 11:57:33:178, robot_pos_w_timestamp, 1648634167625, 501.03, 218.61, 358.19, 2.15, -0.06, 3.04, tool_force, 1.19, 1.53, 5.16, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 40.46, joints_pos, 56.02, 37.17, -47.6, -92.24, 36.38, 61.11, 54.85, tool_torque, 0.248, -0.602, 0.488, tool_momentum, 0.238, -0.599, 0.488, robot_mode, normal, 
30/03/2022 11:57:33:335, robot_pos_w_timestamp, 1648634167777, 503.37, 212.71, 359.04, 2.15, -0.05, 3.05, tool_force, 0.75, 0.62, 5.81, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 43.62, joints_pos, 55.46, 37.18, -47.71, -92.11, 35.92, 61.36, 54.45, tool_torque, -0.046, -0.511, 0.473, tool_momentum, -0.044, -0.501, 0.474, robot_mode, normal, 
30/03/2022 11:57:33:479, robot_pos_w_timestamp, 1648634167926, 506.21, 206.95, 359.46, 2.14, -0.05, 3.05, tool_force, 0.98, 0.48, 5.71, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 44.6, joints_pos, 54.78, 37.22, -47.71, -91.98, 35.79, 61.48, 54.22, tool_torque, -0.065, -0.538, 0.472, tool_momentum, -0.066, -0.539, 0.472, robot_mode, normal, 
30/03/2022 11:57:33:675, robot_pos_w_timestamp, 1648634168077, 509.3, 201.02, 359.08, 2.14, -0.05, 3.05, tool_force, 0.14, 0.03, 5.58, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 43.95, joints_pos, 54.01, 37.42, -47.7, -91.75, 35.67, 61.77, 54.09, tool_torque, -0.152, -0.463, 0.445, tool_momentum, -0.141, -0.475, 0.447, robot_mode, normal, 
30/03/2022 11:57:33:777, robot_pos_w_timestamp, 1648634168228, 512.92, 195.24, 357.96, 2.12, -0.05, 3.06, tool_force, 0.93, 0.41, 5.83, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 46.68, joints_pos, 53.18, 37.73, -47.64, -91.48, 35.72, 61.97, 54.11, tool_torque, -0.109, -0.505, 0.307, tool_momentum, -0.127, -0.483, 0.307, robot_mode, normal, 
30/03/2022 11:57:33:978, robot_pos_w_timestamp, 1648634168378, 516.73, 189.22, 356.12, 2.11, -0.05, 3.06, tool_force, 0.97, -0.31, 5.32, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 48.87, joints_pos, 52.34, 38.14, -47.62, -91.2, 35.81, 62.07, 54.09, tool_torque, -0.178, -0.646, 0.361, tool_momentum, -0.177, -0.644, 0.362, robot_mode, normal, 
30/03/2022 11:57:34:086, robot_pos_w_timestamp, 1648634168536, 521.52, 183.3, 353.41, 2.1, -0.04, 3.07, tool_force, 0.38, -0.22, 5.38, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 51.32, joints_pos, 51.52, 38.8, -47.64, -90.73, 35.69, 62.18, 54.16, tool_torque, -0.191, -0.393, 0.246, tool_momentum, -0.179, -0.417, 0.248, robot_mode, normal, 
30/03/2022 11:57:34:282, robot_pos_w_timestamp, 1648634168686, 526.47, 177.48, 349.69, 2.08, -0.03, 3.07, tool_force, 0.54, -0.04, 5.02, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 57.59, joints_pos, 50.7, 39.52, -47.64, -90.34, 35.73, 61.98, 54.36, tool_torque, -0.016, -0.336, 0.176, tool_momentum, -0.025, -0.337, 0.176, robot_mode, normal, 
30/03/2022 11:57:34:387, robot_pos_w_timestamp, 1648634168837, 531.87, 171.71, 344.64, 2.07, -0.02, 3.08, tool_force, 0.83, 0.4, 5.2, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 66.34, joints_pos, 49.83, 40.5, -47.63, -89.77, 35.7, 61.92, 54.37, tool_torque, 0.03, -0.507, 0.234, tool_momentum, 0.012, -0.489, 0.231, robot_mode, normal, 
30/03/2022 11:57:34:584, robot_pos_w_timestamp, 1648634168988, 537.92, 167.14, 338.88, 2.07, -0.01, 3.08, tool_force, 1.84, 0.04, 4.66, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 58.71, joints_pos, 48.94, 41.54, -47.46, -89.15, 35.87, 61.6, 54.01, tool_torque, 0.148, -0.666, 0.472, tool_momentum, 0.149, -0.652, 0.472, robot_mode, normal, 
30/03/2022 11:57:34:691, robot_pos_w_timestamp, 1648634169140, 543.0, 163.44, 333.05, 2.06, 0.0, 3.08, tool_force, 0.98, 0.89, 5.07, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 54.26, joints_pos, 48.21, 42.51, -47.34, -88.66, 36.15, 61.17, 53.86, tool_torque, 0.304, -0.606, 0.49, tool_momentum, 0.296, -0.594, 0.49, robot_mode, normal, 
30/03/2022 11:57:34:887, robot_pos_w_timestamp, 1648634169289, 547.22, 160.75, 327.26, 2.06, 0.0, 3.08, tool_force, 1.55, 0.37, 4.88, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 48.35, joints_pos, 47.71, 43.41, -47.29, -88.28, 36.47, 60.73, 53.79, tool_torque, 0.262, -0.726, 0.501, tool_momentum, 0.245, -0.72, 0.5, robot_mode, normal, 
30/03/2022 11:57:34:992, robot_pos_w_timestamp, 1648634169440, 550.98, 158.45, 321.57, 2.05, 0.01, 3.08, tool_force, 0.99, 0.41, 5.05, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 47.63, joints_pos, 47.27, 44.35, -47.3, -87.88, 36.75, 60.38, 53.68, tool_torque, 0.295, -0.609, 0.504, tool_momentum, 0.305, -0.605, 0.504, robot_mode, normal, 
30/03/2022 11:57:35:191, robot_pos_w_timestamp, 1648634169590, 554.67, 156.73, 315.69, 2.05, 0.02, 3.09, tool_force, 1.11, 0.48, 4.68, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 45.6, joints_pos, 46.88, 45.3, -47.28, -87.4, 36.97, 60.2, 53.57, tool_torque, 0.24, -0.583, 0.479, tool_momentum, 0.247, -0.592, 0.482, robot_mode, normal, 
30/03/2022 11:57:35:300, robot_pos_w_timestamp, 1648634169742, 558.54, 155.28, 309.87, 2.05, 0.02, 3.09, tool_force, 1.41, 0.58, 5.03, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 46.29, joints_pos, 46.5, 46.26, -47.27, -86.93, 37.34, 59.87, 53.55, tool_torque, 0.284, -0.673, 0.466, tool_momentum, 0.271, -0.669, 0.465, robot_mode, normal, 
30/03/2022 11:57:35:492, robot_pos_w_timestamp, 1648634169892, 562.31, 153.95, 304.02, 2.04, 0.03, 3.09, tool_force, 1.15, 0.35, 4.51, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 44.08, joints_pos, 46.18, 47.2, -47.27, -86.51, 37.7, 59.36, 53.47, tool_torque, 0.288, -0.666, 0.489, tool_momentum, 0.298, -0.67, 0.489, robot_mode, normal, 
30/03/2022 11:57:35:598, robot_pos_w_timestamp, 1648634170041, 565.85, 153.16, 298.22, 2.04, 0.04, 3.08, tool_force, 1.52, 0.38, 4.6, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 45.38, joints_pos, 45.98, 48.05, -47.28, -86.18, 37.99, 58.62, 53.39, tool_torque, 0.273, -0.682, 0.49, tool_momentum, 0.276, -0.7, 0.494, robot_mode, normal, 
30/03/2022 11:57:35:770, robot_pos_w_timestamp, 1648634170190, 569.41, 152.64, 292.56, 2.04, 0.05, 3.08, tool_force, 1.59, 0.46, 4.72, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 45.56, joints_pos, 45.74, 48.96, -47.27, -85.75, 38.34, 58.06, 53.29, tool_torque, 0.306, -0.718, 0.503, tool_momentum, 0.312, -0.719, 0.503, robot_mode, normal, 
30/03/2022 11:57:35:899, robot_pos_w_timestamp, 1648634170340, 573.19, 152.31, 286.71, 2.04, 0.06, 3.08, tool_force, 1.43, 0.85, 5.37, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 43.09, joints_pos, 45.48, 49.91, -47.26, -85.21, 38.7, 57.69, 53.2, tool_torque, 0.346, -0.724, 0.511, tool_momentum, 0.328, -0.722, 0.509, robot_mode, normal, 
30/03/2022 11:57:36:054, robot_pos_w_timestamp, 1648634170488, 576.89, 152.4, 280.9, 2.04, 0.06, 3.08, tool_force, 1.68, 0.27, 4.54, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 46.97, joints_pos, 45.24, 50.86, -47.24, -84.65, 39.06, 57.29, 53.15, tool_torque, 0.3, -0.758, 0.501, tool_momentum, 0.31, -0.758, 0.502, robot_mode, normal, 
30/03/2022 11:57:36:201, robot_pos_w_timestamp, 1648634170639, 580.27, 153.05, 275.17, 2.04, 0.07, 3.08, tool_force, 2.09, 0.51, 4.99, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 44.04, joints_pos, 45.08, 51.79, -47.22, -84.1, 39.41, 56.93, 53.0, tool_torque, 0.348, -0.816, 0.516, tool_momentum, 0.334, -0.805, 0.514, robot_mode, normal, 
30/03/2022 11:57:36:360, robot_pos_w_timestamp, 1648634170789, 583.48, 153.98, 269.32, 2.04, 0.08, 3.08, tool_force, 1.73, 0.47, 4.56, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 43.17, joints_pos, 44.95, 52.73, -47.21, -83.55, 39.77, 56.58, 52.84, tool_torque, 0.336, -0.768, 0.507, tool_momentum, 0.343, -0.771, 0.508, robot_mode, normal, 
