22/03/2022 15:02:50: File Created!
22/03/2022 15:02:50:640, robot_pos_w_timestamp, 1647957689193, 536.69, 303.06, 194.88, 2.29, 0.04, 3.08, tool_force, 0.15, 1.07, 5.93, actual_rep, 1, curr_step, 1, track_size, 95, robot_vel, 0.0, joints_pos, 43.55, 53.38, -21.48, -81.07, 21.91, 45.64, 64.49, tool_torque, 0.125, -0.084, 0.133, tool_momentum, 0.125, -0.082, 0.132, robot_mode, normal, 
22/03/2022 15:03:09:624, robot_pos_w_timestamp, 1647957707918, 472.65, 162.4, 317.84, 2.31, -0.01, 3.08, tool_force, 1.23, 0.19, 5.66, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 51.68, joints_pos, 37.05, 29.08, -23.64, -101.84, 17.31, 49.62, 53.15, tool_torque, 0.04, -0.652, 0.501, tool_momentum, 0.039, -0.646, 0.501, robot_mode, normal, 
22/03/2022 15:03:09:817, robot_pos_w_timestamp, 1647957708070, 478.73, 156.79, 315.49, 2.31, -0.01, 3.09, tool_force, 0.92, 0.75, 5.76, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 57.94, joints_pos, 36.11, 29.84, -23.63, -101.09, 17.44, 49.95, 51.97, tool_torque, 0.109, -0.636, 0.496, tool_momentum, 0.113, -0.631, 0.496, robot_mode, normal, 
22/03/2022 15:03:09:926, robot_pos_w_timestamp, 1647957708217, 484.64, 151.0, 312.63, 2.32, 0.0, 3.09, tool_force, 1.06, 0.97, 5.29, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 63.0, joints_pos, 35.21, 30.59, -23.63, -100.48, 17.61, 49.85, 50.8, tool_torque, 0.349, -0.554, 0.51, tool_momentum, 0.36, -0.544, 0.508, robot_mode, normal, 
22/03/2022 15:03:10:120, robot_pos_w_timestamp, 1647957708369, 490.41, 145.35, 309.39, 2.32, 0.0, 3.09, tool_force, 0.66, 1.23, 5.14, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 56.65, joints_pos, 34.38, 31.35, -23.64, -99.88, 17.65, 49.75, 50.05, tool_torque, 0.428, -0.419, 0.492, tool_momentum, 0.454, -0.441, 0.493, robot_mode, normal, 
22/03/2022 15:03:10:225, robot_pos_w_timestamp, 1647957708518, 495.94, 139.5, 305.32, 2.32, 0.0, 3.1, tool_force, 0.65, 1.08, 5.95, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 55.95, joints_pos, 33.49, 32.26, -23.63, -99.21, 17.79, 49.81, 49.19, tool_torque, 0.265, -0.533, 0.456, tool_momentum, 0.256, -0.532, 0.453, robot_mode, normal, 
22/03/2022 15:03:10:398, robot_pos_w_timestamp, 1647957708670, 502.02, 133.84, 300.74, 2.31, 0.0, 3.1, tool_force, 0.61, 0.75, 5.55, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 65.23, joints_pos, 32.59, 33.24, -23.62, -98.48, 18.14, 49.83, 48.61, tool_torque, 0.244, -0.542, 0.474, tool_momentum, 0.223, -0.544, 0.474, robot_mode, normal, 
22/03/2022 15:03:10:526, robot_pos_w_timestamp, 1647957708818, 507.64, 128.45, 295.96, 2.31, 0.0, 3.11, tool_force, 0.86, 0.83, 5.79, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 60.84, joints_pos, 31.74, 34.25, -23.59, -97.72, 18.27, 49.97, 48.12, tool_torque, 0.238, -0.614, 0.449, tool_momentum, 0.247, -0.643, 0.45, robot_mode, normal, 
22/03/2022 15:03:10:716, robot_pos_w_timestamp, 1647957708972, 513.52, 123.05, 290.47, 2.3, 0.0, 3.11, tool_force, 0.87, 1.1, 5.9, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 53.86, joints_pos, 30.89, 35.36, -23.58, -96.93, 18.6, 50.01, 47.81, tool_torque, 0.155, -0.558, 0.429, tool_momentum, 0.162, -0.544, 0.427, robot_mode, normal, 
22/03/2022 15:03:10:835, robot_pos_w_timestamp, 1647957709120, 519.39, 118.47, 284.86, 2.29, 0.0, 3.12, tool_force, 0.4, 1.14, 6.02, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 63.62, joints_pos, 30.2, 36.49, -23.58, -96.1, 18.67, 49.99, 47.87, tool_torque, 0.228, -0.399, 0.255, tool_momentum, 0.224, -0.376, 0.246, robot_mode, normal, 
22/03/2022 15:03:10:980, robot_pos_w_timestamp, 1647957709268, 524.54, 114.87, 279.13, 2.28, 0.01, 3.12, tool_force, 0.56, 1.27, 5.77, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 51.79, joints_pos, 29.68, 37.56, -23.59, -95.35, 18.66, 49.86, 47.87, tool_torque, 0.297, -0.324, 0.293, tool_momentum, 0.29, -0.324, 0.293, robot_mode, normal, 
22/03/2022 15:03:11:128, robot_pos_w_timestamp, 1647957709420, 529.95, 112.23, 273.49, 2.27, 0.01, 3.13, tool_force, 0.39, 1.29, 5.47, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 56.59, joints_pos, 29.17, 38.68, -23.56, -94.49, 18.87, 49.86, 47.91, tool_torque, 0.345, -0.307, 0.242, tool_momentum, 0.352, -0.313, 0.242, robot_mode, normal, 
22/03/2022 15:03:11:281, robot_pos_w_timestamp, 1647957709570, 535.29, 110.34, 267.65, 2.27, 0.01, 3.13, tool_force, 0.58, 1.54, 5.6, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 53.93, joints_pos, 28.66, 39.8, -23.46, -93.63, 19.17, 49.68, 47.66, tool_torque, 0.549, -0.409, 0.456, tool_momentum, 0.542, -0.396, 0.456, robot_mode, normal, 
22/03/2022 15:03:11:429, robot_pos_w_timestamp, 1647957709721, 540.09, 109.18, 261.8, 2.27, 0.02, 3.13, tool_force, 0.63, 1.64, 5.01, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 48.43, joints_pos, 28.36, 40.82, -23.4, -92.9, 19.19, 49.34, 47.64, tool_torque, 0.496, -0.431, 0.405, tool_momentum, 0.497, -0.444, 0.405, robot_mode, normal, 
22/03/2022 15:03:11:584, robot_pos_w_timestamp, 1647957709873, 544.54, 108.61, 255.99, 2.27, 0.02, 3.14, tool_force, 0.66, 1.4, 5.58, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 49.8, joints_pos, 28.13, 41.92, -23.38, -92.05, 19.27, 49.32, 47.64, tool_torque, 0.449, -0.406, 0.359, tool_momentum, 0.444, -0.405, 0.359, robot_mode, normal, 
22/03/2022 15:03:11:739, robot_pos_w_timestamp, 1647957710024, 548.79, 108.77, 250.25, 2.27, 0.02, 3.14, tool_force, 0.81, 1.38, 5.0, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 49.51, joints_pos, 27.93, 42.95, -23.34, -91.27, 19.52, 49.23, 47.55, tool_torque, 0.547, -0.469, 0.456, tool_momentum, 0.558, -0.476, 0.456, robot_mode, normal, 
22/03/2022 15:03:11:887, robot_pos_w_timestamp, 1647957710176, 552.86, 109.53, 244.44, 2.27, 0.02, -3.14, tool_force, 0.95, 1.64, 5.04, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 47.09, joints_pos, 27.78, 43.99, -23.29, -90.45, 19.81, 49.17, 47.47, tool_torque, 0.561, -0.507, 0.455, tool_momentum, 0.549, -0.498, 0.454, robot_mode, normal, 
22/03/2022 15:03:12:036, robot_pos_w_timestamp, 1647957710326, 556.99, 110.78, 238.58, 2.27, 0.02, -3.14, tool_force, 0.62, 1.47, 5.29, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 48.41, joints_pos, 27.71, 45.01, -23.26, -89.66, 20.05, 48.92, 47.46, tool_torque, 0.5, -0.408, 0.335, tool_momentum, 0.492, -0.409, 0.335, robot_mode, normal, 
22/03/2022 15:03:12:187, robot_pos_w_timestamp, 1647957710476, 560.88, 112.86, 232.75, 2.27, 0.03, -3.14, tool_force, 0.0, 0.66, 5.09, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 46.52, joints_pos, 27.76, 46.07, -23.24, -88.82, 20.09, 48.77, 47.71, tool_torque, 0.188, -0.179, 0.085, tool_momentum, 0.184, -0.183, 0.085, robot_mode, normal, 
22/03/2022 15:03:12:339, robot_pos_w_timestamp, 1647957710627, 565.06, 115.76, 226.88, 2.27, 0.03, -3.13, tool_force, -0.48, 0.51, 5.64, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 49.82, joints_pos, 27.83, 47.19, -23.2, -87.8, 20.18, 48.84, 48.3, tool_torque, -0.04, -0.193, -0.012, tool_momentum, -0.033, -0.201, -0.01, robot_mode, normal, 
22/03/2022 15:03:12:486, robot_pos_w_timestamp, 1647957710778, 569.4, 119.32, 221.05, 2.26, 0.03, -3.13, tool_force, -0.58, 0.76, 5.61, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 54.91, joints_pos, 27.96, 48.28, -23.16, -86.82, 20.22, 48.73, 48.91, tool_torque, 0.071, 0.065, -0.038, tool_momentum, 0.061, 0.064, -0.038, robot_mode, normal, 
22/03/2022 15:03:12:655, robot_pos_w_timestamp, 1647957710931, 573.89, 124.48, 215.37, 2.26, 0.04, -3.13, tool_force, -1.26, 0.84, 5.86, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 58.53, joints_pos, 28.2, 49.4, -23.07, -85.7, 20.23, 48.61, 49.73, tool_torque, 0.128, 0.192, -0.055, tool_momentum, 0.129, 0.19, -0.055, robot_mode, normal, 
22/03/2022 15:03:12:791, robot_pos_w_timestamp, 1647957711081, 577.74, 130.33, 210.37, 2.25, 0.05, -3.14, tool_force, -0.81, 1.08, 5.96, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 53.04, joints_pos, 28.53, 50.28, -22.98, -84.91, 20.39, 48.0, 50.59, tool_torque, 0.212, 0.073, -0.022, tool_momentum, 0.228, 0.07, -0.022, robot_mode, normal, 
22/03/2022 15:03:12:940, robot_pos_w_timestamp, 1647957711232, 580.35, 136.09, 206.88, 2.25, 0.05, -3.14, tool_force, -0.78, 0.67, 5.83, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 45.83, joints_pos, 28.96, 50.98, -23.0, -84.22, 20.5, 47.75, 51.25, tool_torque, 0.115, 0.207, -0.072, tool_momentum, 0.118, 0.212, -0.072, robot_mode, normal, 
22/03/2022 15:03:13:092, robot_pos_w_timestamp, 1647957711382, 582.39, 142.01, 203.9, 2.25, 0.06, 3.14, tool_force, -0.86, 1.14, 6.33, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 47.85, joints_pos, 29.45, 51.58, -23.04, -83.61, 20.47, 47.47, 51.95, tool_torque, 0.133, 0.277, -0.103, tool_momentum, 0.128, 0.281, -0.103, robot_mode, normal, 
22/03/2022 15:03:13:245, robot_pos_w_timestamp, 1647957711534, 583.9, 147.75, 201.35, 2.25, 0.06, 3.13, tool_force, -0.88, 0.63, 5.37, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 41.66, joints_pos, 29.86, 52.01, -22.99, -83.22, 20.69, 46.97, 52.39, tool_torque, 0.112, 0.272, -0.087, tool_momentum, 0.109, 0.264, -0.087, robot_mode, normal, 
22/03/2022 15:03:13:397, robot_pos_w_timestamp, 1647957711686, 584.78, 153.72, 199.2, 2.25, 0.07, 3.12, tool_force, -0.63, 0.82, 5.68, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 43.87, joints_pos, 30.37, 52.37, -22.98, -82.93, 20.83, 46.4, 52.79, tool_torque, 0.195, 0.118, -0.04, tool_momentum, 0.203, 0.106, -0.038, robot_mode, normal, 
22/03/2022 15:03:13:544, robot_pos_w_timestamp, 1647957711837, 585.55, 159.36, 197.47, 2.26, 0.07, 3.12, tool_force, -0.42, 0.86, 5.77, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 39.5, joints_pos, 30.81, 52.67, -22.98, -82.66, 21.14, 46.0, 52.88, tool_torque, 0.226, 0.088, -0.037, tool_momentum, 0.226, 0.09, -0.038, robot_mode, normal, 
22/03/2022 15:03:13:696, robot_pos_w_timestamp, 1647957711987, 586.04, 165.19, 195.89, 2.26, 0.07, 3.11, tool_force, -0.24, 0.6, 5.47, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 41.65, joints_pos, 31.39, 53.0, -23.07, -82.36, 21.09, 45.67, 53.4, tool_torque, 0.083, 0.221, -0.089, tool_momentum, 0.088, 0.21, -0.088, robot_mode, normal, 
22/03/2022 15:03:13:847, robot_pos_w_timestamp, 1647957712137, 585.99, 171.05, 194.83, 2.26, 0.08, 3.11, tool_force, -0.72, 0.6, 5.81, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 39.17, joints_pos, 31.89, 53.2, -23.05, -82.15, 21.09, 45.35, 53.96, tool_torque, 0.117, 0.235, -0.055, tool_momentum, 0.144, 0.211, -0.05, robot_mode, normal, 
22/03/2022 15:03:13:997, robot_pos_w_timestamp, 1647957712290, 585.53, 176.79, 193.9, 2.26, 0.08, 3.1, tool_force, -0.49, 0.36, 5.44, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 38.45, joints_pos, 32.37, 53.36, -23.02, -81.99, 21.19, 45.16, 54.4, tool_torque, 0.112, 0.098, -0.045, tool_momentum, 0.111, 0.099, -0.046, robot_mode, normal, 
22/03/2022 15:03:14:151, robot_pos_w_timestamp, 1647957712440, 584.87, 182.63, 193.18, 2.26, 0.08, 3.1, tool_force, -0.65, 0.74, 6.01, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 40.87, joints_pos, 32.9, 53.54, -23.02, -81.77, 21.21, 45.13, 54.96, tool_torque, 0.081, 0.108, -0.038, tool_momentum, 0.093, 0.082, -0.035, robot_mode, normal, 
22/03/2022 15:03:14:302, robot_pos_w_timestamp, 1647957712591, 583.89, 188.45, 192.73, 2.26, 0.08, 3.1, tool_force, -0.01, 0.47, 5.73, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 39.58, joints_pos, 33.42, 53.66, -23.02, -81.61, 21.21, 45.13, 55.51, tool_torque, 0.033, 0.037, -0.056, tool_momentum, 0.021, 0.068, -0.061, robot_mode, normal, 
22/03/2022 15:03:14:450, robot_pos_w_timestamp, 1647957712742, 582.75, 194.28, 192.67, 2.26, 0.08, 3.1, tool_force, -0.67, 0.87, 5.91, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 39.86, joints_pos, 33.95, 53.7, -23.02, -81.54, 21.36, 44.99, 55.96, tool_torque, 0.183, 0.174, -0.056, tool_momentum, 0.181, 0.183, -0.058, robot_mode, normal, 
22/03/2022 15:03:14:599, robot_pos_w_timestamp, 1647957712892, 581.33, 199.98, 192.57, 2.26, 0.08, 3.09, tool_force, -0.28, 0.74, 5.62, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 40.58, joints_pos, 34.51, 53.72, -23.04, -81.54, 21.41, 44.77, 56.47, tool_torque, 0.13, 0.145, -0.066, tool_momentum, 0.136, 0.125, -0.066, robot_mode, normal, 
22/03/2022 15:03:14:753, robot_pos_w_timestamp, 1647957713043, 579.7, 205.83, 192.62, 2.26, 0.09, 3.09, tool_force, -0.48, 0.73, 5.86, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 39.17, joints_pos, 35.21, 53.75, -23.14, -81.53, 21.13, 44.58, 57.28, tool_torque, 0.024, 0.281, -0.057, tool_momentum, 0.025, 0.27, -0.057, robot_mode, normal, 
22/03/2022 15:03:14:902, robot_pos_w_timestamp, 1647957713194, 577.8, 211.62, 192.76, 2.27, 0.09, 3.09, tool_force, -0.09, 0.79, 5.98, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 42.63, joints_pos, 35.78, 53.75, -23.14, -81.5, 21.01, 44.56, 57.67, tool_torque, 0.054, 0.167, -0.051, tool_momentum, 0.043, 0.179, -0.051, robot_mode, normal, 
22/03/2022 15:03:15:054, robot_pos_w_timestamp, 1647957713347, 575.81, 217.48, 192.79, 2.27, 0.09, 3.09, tool_force, -0.04, 0.34, 5.86, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 44.62, joints_pos, 36.29, 53.75, -23.06, -81.45, 20.96, 44.6, 57.94, tool_torque, -0.064, 0.011, -0.023, tool_momentum, -0.063, 0.0, -0.023, robot_mode, normal, 
22/03/2022 15:03:15:204, robot_pos_w_timestamp, 1647957713495, 574.02, 223.13, 192.93, 2.28, 0.08, 3.09, tool_force, 0.44, 0.34, 6.06, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 40.65, joints_pos, 36.71, 53.75, -22.94, -81.37, 21.1, 44.7, 58.05, tool_torque, -0.097, -0.237, -0.0060, tool_momentum, -0.115, -0.208, -0.0060, robot_mode, normal, 
22/03/2022 15:03:15:352, robot_pos_w_timestamp, 1647957713648, 572.14, 229.03, 193.12, 2.28, 0.08, 3.09, tool_force, -0.15, 0.72, 6.11, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 44.98, joints_pos, 37.25, 53.74, -22.93, -81.34, 21.28, 44.62, 58.38, tool_torque, 0.071, 0.0020, -0.024, tool_momentum, 0.072, -0.0030, -0.023, robot_mode, normal, 
22/03/2022 15:03:15:505, robot_pos_w_timestamp, 1647957713796, 570.2, 234.69, 193.4, 2.28, 0.08, 3.08, tool_force, -0.19, 0.67, 6.01, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 41.3, joints_pos, 37.81, 53.73, -22.96, -81.33, 21.43, 44.56, 58.76, tool_torque, 0.072, 0.044, -0.056, tool_momentum, 0.081, 0.016, -0.055, robot_mode, normal, 
22/03/2022 15:03:15:655, robot_pos_w_timestamp, 1647957713948, 568.16, 240.54, 193.69, 2.28, 0.08, 3.08, tool_force, -0.33, 0.42, 5.94, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 40.75, joints_pos, 38.37, 53.73, -22.97, -81.27, 21.43, 44.56, 59.3, tool_torque, -0.02, 0.127, -0.083, tool_momentum, -0.015, 0.117, -0.081, robot_mode, normal, 
22/03/2022 15:03:15:805, robot_pos_w_timestamp, 1647957714098, 566.17, 246.26, 193.93, 2.28, 0.08, 3.08, tool_force, -0.02, 0.31, 6.06, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 41.58, joints_pos, 38.94, 53.75, -22.97, -81.19, 21.43, 44.6, 59.63, tool_torque, -0.095, 0.022, -0.064, tool_momentum, -0.091, 0.0060, -0.061, robot_mode, normal, 
22/03/2022 15:03:15:957, robot_pos_w_timestamp, 1647957714249, 564.23, 252.11, 194.2, 2.29, 0.08, 3.08, tool_force, -0.08, 0.19, 6.08, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 40.27, joints_pos, 39.49, 53.77, -22.99, -81.09, 21.42, 44.62, 60.03, tool_torque, -0.168, 0.107, -0.085, tool_momentum, -0.161, 0.103, -0.083, robot_mode, normal, 
22/03/2022 15:03:16:107, robot_pos_w_timestamp, 1647957714400, 562.39, 257.95, 194.53, 2.29, 0.08, 3.07, tool_force, -0.2, 0.71, 5.91, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 44.81, joints_pos, 40.03, 53.77, -22.96, -81.02, 21.48, 44.48, 60.46, tool_torque, 0.148, 0.021, -0.045, tool_momentum, 0.149, 0.023, -0.045, robot_mode, normal, 
22/03/2022 15:03:16:258, robot_pos_w_timestamp, 1647957714551, 560.2, 263.79, 194.79, 2.29, 0.08, 3.07, tool_force, -0.07, 0.54, 5.84, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 39.19, joints_pos, 40.55, 53.77, -22.95, -80.97, 21.71, 44.48, 60.63, tool_torque, 0.04, -0.05, -0.0060, tool_momentum, 0.031, -0.037, -0.0060, robot_mode, normal, 
22/03/2022 15:03:16:409, robot_pos_w_timestamp, 1647957714702, 557.96, 269.46, 195.07, 2.3, 0.07, 3.07, tool_force, 0.1, 0.17, 6.06, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 40.46, joints_pos, 41.04, 53.77, -22.93, -80.89, 21.99, 44.57, 60.72, tool_torque, -0.114, -0.18, -0.0080, tool_momentum, -0.117, -0.176, -0.0080, robot_mode, normal, 
22/03/2022 15:03:16:561, robot_pos_w_timestamp, 1647957714852, 555.6, 275.24, 195.2, 2.3, 0.07, 3.07, tool_force, -0.38, 0.01, 6.38, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 42.23, joints_pos, 41.59, 53.81, -22.93, -80.78, 22.04, 44.67, 61.16, tool_torque, -0.228, -0.05, -0.071, tool_momentum, -0.233, -0.036, -0.071, robot_mode, normal, 
22/03/2022 15:03:16:706, robot_pos_w_timestamp, 1647957715001, 553.34, 281.29, 195.43, 2.3, 0.07, 3.07, tool_force, 0.51, 0.13, 5.7, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 46.71, joints_pos, 42.09, 53.82, -22.9, -80.69, 22.36, 44.7, 61.29, tool_torque, -0.082, -0.262, 0.119, tool_momentum, -0.079, -0.268, 0.119, robot_mode, normal, 
22/03/2022 15:03:16:866, robot_pos_w_timestamp, 1647957715153, 550.95, 287.09, 195.54, 2.31, 0.06, 3.06, tool_force, 0.01, 0.85, 6.06, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 39.94, joints_pos, 42.57, 53.82, -22.85, -80.65, 22.78, 44.64, 61.27, tool_torque, 0.137, -0.19, 0.16, tool_momentum, 0.141, -0.205, 0.16, robot_mode, normal, 
22/03/2022 15:03:17:014, robot_pos_w_timestamp, 1647957715301, 548.08, 292.79, 195.6, 2.31, 0.06, 3.06, tool_force, -0.83, 0.48, 5.99, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 43.62, joints_pos, 43.14, 53.82, -22.85, -80.64, 22.92, 44.65, 61.63, tool_torque, -0.023, 0.035, -0.043, tool_momentum, -0.016, 0.0030, -0.042, robot_mode, normal, 
22/03/2022 15:03:17:168, robot_pos_w_timestamp, 1647957715452, 543.1, 298.23, 194.5, 2.31, 0.05, 3.07, tool_force, -0.21, 0.62, 6.14, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 48.41, joints_pos, 43.74, 53.85, -22.83, -80.77, 23.29, 45.15, 62.1, tool_torque, -0.169, -0.083, -0.059, tool_momentum, -0.169, -0.084, -0.059, robot_mode, normal, 
22/03/2022 15:03:17:319, robot_pos_w_timestamp, 1647957715601, 538.5, 302.76, 193.42, 2.3, 0.04, 3.08, tool_force, -1.05, 0.59, 6.14, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 44.16, joints_pos, 44.25, 53.95, -22.88, -80.78, 23.6, 45.89, 62.78, tool_torque, -0.21, 0.093, -0.091, tool_momentum, -0.209, 0.086, -0.091, robot_mode, normal, 
22/03/2022 15:03:17:463, robot_pos_w_timestamp, 1647957715749, 538.36, 302.83, 193.25, 2.3, 0.04, 3.08, tool_force, -0.22, 0.56, 6.01, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 3.94, joints_pos, 44.43, 54.02, -23.14, -80.77, 23.86, 45.96, 62.69, tool_torque, -0.167, -0.015, 0.14, tool_momentum, -0.164, -0.02, 0.14, robot_mode, normal, 
22/03/2022 15:03:17:617, robot_pos_w_timestamp, 1647957715900, 538.34, 302.91, 193.26, 2.3, 0.04, 3.08, tool_force, 0.31, 0.88, 6.17, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 0.53, joints_pos, 44.43, 54.02, -23.14, -80.77, 23.88, 45.97, 62.69, tool_torque, -0.089, -0.168, 0.199, tool_momentum, -0.087, -0.169, 0.199, robot_mode, normal, 
22/03/2022 15:03:17:768, robot_pos_w_timestamp, 1647957716049, 538.34, 302.88, 193.25, 2.3, 0.04, 3.08, tool_force, 0.28, 0.95, 6.26, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 0.16, joints_pos, 44.43, 54.02, -23.13, -80.77, 23.86, 45.97, 62.69, tool_torque, -0.077, -0.184, 0.2, tool_momentum, -0.077, -0.186, 0.2, robot_mode, normal, 
22/03/2022 15:03:17:928, robot_pos_w_timestamp, 1647957716199, 538.35, 302.88, 193.26, 2.3, 0.04, 3.08, tool_force, 0.41, 0.89, 6.13, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 0.14, joints_pos, 44.43, 54.02, -23.13, -80.77, 23.86, 45.97, 62.69, tool_torque, -0.064, -0.231, 0.206, tool_momentum, -0.065, -0.232, 0.206, robot_mode, normal, 
22/03/2022 15:03:18:069, robot_pos_w_timestamp, 1647957716348, 538.35, 302.89, 193.26, 2.3, 0.04, 3.08, tool_force, 0.34, 0.9, 6.2, actual_rep, 1, curr_step, 43, track_size, 95, robot_vel, 0.09, joints_pos, 44.43, 54.02, -23.13, -80.77, 23.86, 45.97, 62.69, tool_torque, -0.072, -0.215, 0.195, tool_momentum, -0.072, -0.214, 0.195, robot_mode, normal, 
22/03/2022 15:03:18:218, robot_pos_w_timestamp, 1647957716497, 538.35, 302.89, 193.27, 2.3, 0.04, 3.08, tool_force, 0.27, 0.92, 6.2, actual_rep, 2, curr_step, 2, track_size, 95, robot_vel, 0.07, joints_pos, 44.43, 54.02, -23.13, -80.77, 23.86, 45.97, 62.69, tool_torque, -0.075, -0.196, 0.192, tool_momentum, -0.077, -0.193, 0.192, robot_mode, normal, 
22/03/2022 15:03:18:370, robot_pos_w_timestamp, 1647957716646, 541.17, 301.86, 194.37, 2.3, 0.05, 3.07, tool_force, 0.69, 1.25, 5.91, actual_rep, 2, curr_step, 4, track_size, 95, robot_vel, 32.17, joints_pos, 44.32, 54.0, -23.24, -80.64, 23.72, 45.4, 62.32, tool_torque, 0.33, -0.239, 0.381, tool_momentum, 0.338, -0.248, 0.383, robot_mode, normal, 
22/03/2022 15:03:18:528, robot_pos_w_timestamp, 1647957716804, 545.43, 295.78, 195.01, 2.31, 0.06, 3.06, tool_force, 0.85, 1.84, 5.72, actual_rep, 2, curr_step, 6, track_size, 95, robot_vel, 39.01, joints_pos, 43.92, 53.93, -23.52, -80.83, 23.72, 44.63, 61.55, tool_torque, 0.444, -0.364, 0.408, tool_momentum, 0.44, -0.358, 0.405, robot_mode, normal, 
22/03/2022 15:03:18:681, robot_pos_w_timestamp, 1647957716952, 548.79, 289.99, 195.53, 2.31, 0.06, 3.06, tool_force, 1.23, 1.51, 5.91, actual_rep, 2, curr_step, 7, track_size, 95, robot_vel, 52.01, joints_pos, 43.33, 53.9, -23.56, -80.81, 23.73, 44.64, 60.86, tool_torque, 0.323, -0.467, 0.415, tool_momentum, 0.318, -0.441, 0.41, robot_mode, normal, 
22/03/2022 15:03:18:832, robot_pos_w_timestamp, 1647957717104, 551.54, 283.81, 195.35, 2.3, 0.07, 3.07, tool_force, 1.35, 0.98, 6.26, actual_rep, 2, curr_step, 8, track_size, 95, robot_vel, 45.23, joints_pos, 42.83, 53.94, -23.67, -80.8, 23.3, 44.77, 60.88, tool_torque, 0.017, -0.44, 0.261, tool_momentum, 0.0050, -0.419, 0.257, robot_mode, normal, 
22/03/2022 15:03:18:985, robot_pos_w_timestamp, 1647957717253, 553.95, 278.6, 195.33, 2.3, 0.07, 3.07, tool_force, 1.82, 0.89, 5.81, actual_rep, 2, curr_step, 8, track_size, 95, robot_vel, 42.68, joints_pos, 42.37, 53.95, -23.71, -80.8, 23.04, 44.82, 60.72, tool_torque, 0.062, -0.544, 0.385, tool_momentum, 0.069, -0.554, 0.385, robot_mode, normal, 
