30/03/2022 11:51:07: File Created!
30/03/2022 11:51:07:834, robot_pos_w_timestamp, 1648633782576, 524.5, 318.65, 208.91, 2.36, 0.03, 3.05, tool_force, -0.33, -0.21, 0.36, actual_rep, 1, curr_step, 1, track_size, 92, robot_vel, 41.96, joints_pos, 54.78, 55.66, -37.05, -82.38, 39.7, 49.58, 51.14, tool_torque, 0.162, -0.325, 0.174, tool_momentum, 0.162, -0.326, 0.174, robot_mode, normal, 
30/03/2022 11:51:26:973, robot_pos_w_timestamp, 1648633801591, 511.25, 146.71, 354.29, 2.32, 0.0, -3.13, tool_force, 0.46, 0.21, -0.61, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 50.84, joints_pos, 49.29, 37.0, -47.09, -92.82, 29.09, 63.95, 41.77, tool_torque, 0.418, -0.503, 0.5, tool_momentum, 0.425, -0.516, 0.5, robot_mode, normal, 
30/03/2022 11:51:27:121, robot_pos_w_timestamp, 1648633801740, 513.54, 143.85, 348.52, 2.32, 0.0, -3.13, tool_force, 0.66, -0.58, -0.88, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 43.16, joints_pos, 48.78, 37.66, -46.92, -92.81, 29.39, 63.44, 41.12, tool_torque, 0.28, -0.452, 0.435, tool_momentum, 0.271, -0.451, 0.435, robot_mode, normal, 
30/03/2022 11:51:27:269, robot_pos_w_timestamp, 1648633801889, 515.9, 141.55, 342.67, 2.32, 0.0, -3.13, tool_force, 0.57, 0.04, -0.53, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 45.04, joints_pos, 48.36, 38.37, -46.8, -92.8, 29.73, 62.81, 40.6, tool_torque, 0.423, -0.481, 0.466, tool_momentum, 0.428, -0.485, 0.466, robot_mode, normal, 
30/03/2022 11:51:27:422, robot_pos_w_timestamp, 1648633802040, 518.4, 139.71, 336.91, 2.32, 0.01, -3.13, tool_force, 0.32, -0.18, -0.49, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 44.51, joints_pos, 48.01, 39.06, -46.68, -92.78, 30.08, 62.03, 40.18, tool_torque, 0.376, -0.436, 0.425, tool_momentum, 0.395, -0.449, 0.425, robot_mode, normal, 
30/03/2022 11:51:27:572, robot_pos_w_timestamp, 1648633802191, 520.86, 138.46, 331.01, 2.32, 0.02, -3.13, tool_force, 0.89, 0.0, -0.46, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 40.85, joints_pos, 47.71, 39.75, -46.53, -92.77, 30.43, 61.15, 39.86, tool_torque, 0.436, -0.556, 0.454, tool_momentum, 0.427, -0.55, 0.451, robot_mode, normal, 
30/03/2022 11:51:27:728, robot_pos_w_timestamp, 1648633802341, 523.2, 137.67, 325.24, 2.32, 0.03, -3.13, tool_force, 0.51, -0.17, -0.67, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 39.8, joints_pos, 47.45, 40.43, -46.36, -92.76, 30.83, 60.24, 39.58, tool_torque, 0.423, -0.467, 0.438, tool_momentum, 0.415, -0.475, 0.438, robot_mode, normal, 
30/03/2022 11:51:27:882, robot_pos_w_timestamp, 1648633802493, 525.71, 137.35, 319.31, 2.32, 0.03, -3.14, tool_force, 0.75, -0.12, -0.53, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 41.91, joints_pos, 47.19, 41.13, -46.17, -92.71, 31.32, 59.3, 39.34, tool_torque, 0.438, -0.57, 0.433, tool_momentum, 0.435, -0.569, 0.433, robot_mode, normal, 
30/03/2022 11:51:28:036, robot_pos_w_timestamp, 1648633802642, 528.25, 137.68, 313.58, 2.32, 0.04, 3.14, tool_force, 0.87, -0.36, -0.88, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 42.1, joints_pos, 46.96, 41.8, -45.95, -92.62, 31.92, 58.39, 39.19, tool_torque, 0.417, -0.531, 0.403, tool_momentum, 0.427, -0.52, 0.4, robot_mode, normal, 
30/03/2022 11:51:28:194, robot_pos_w_timestamp, 1648633802790, 530.87, 138.56, 307.82, 2.31, 0.04, 3.13, tool_force, 0.51, -0.36, -0.64, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 45.06, joints_pos, 46.72, 42.5, -45.7, -92.5, 32.72, 57.5, 39.11, tool_torque, 0.434, -0.535, 0.39, tool_momentum, 0.42, -0.535, 0.39, robot_mode, normal, 
30/03/2022 11:51:28:335, robot_pos_w_timestamp, 1648633802943, 533.7, 140.4, 301.96, 2.3, 0.04, 3.12, tool_force, 0.78, -0.28, -0.6, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 45.09, joints_pos, 46.5, 43.23, -45.43, -92.32, 33.79, 56.61, 39.1, tool_torque, 0.457, -0.54, 0.352, tool_momentum, 0.448, -0.528, 0.35, robot_mode, normal, 
