30/03/2022 11:35:30: File Created!
30/03/2022 11:35:30:113, robot_pos_w_timestamp, 1648632844867, 545.47, 311.61, 183.46, 2.3, 0.06, 3.04, tool_force, -0.43, 0.08, 0.34, actual_rep, 1, curr_step, 1, track_size, 71, robot_vel, 0.0, joints_pos, 46.02, 56.12, -25.34, -79.48, 27.44, 43.93, 60.98, tool_torque, 0.285, -0.303, 0.341, tool_momentum, 0.285, -0.303, 0.341, robot_mode, normal, 
30/03/2022 11:35:49:244, robot_pos_w_timestamp, 1648632863869, 509.97, 187.15, 330.07, 2.12, 0.05, 3.11, tool_force, 0.81, -0.52, -0.69, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 49.27, joints_pos, 46.27, 36.03, -35.65, -92.98, 21.77, 55.93, 63.06, tool_torque, 0.191, -0.408, 0.465, tool_momentum, 0.192, -0.408, 0.465, robot_mode, normal, 
30/03/2022 11:35:49:420, robot_pos_w_timestamp, 1648632864018, 513.81, 181.33, 326.39, 2.11, 0.06, 3.11, tool_force, 0.64, -0.52, -0.6, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 50.83, joints_pos, 45.91, 36.68, -36.05, -92.83, 21.77, 55.56, 63.05, tool_torque, 0.173, -0.46, 0.457, tool_momentum, 0.183, -0.464, 0.457, robot_mode, normal, 
30/03/2022 11:35:49:542, robot_pos_w_timestamp, 1648632864168, 517.76, 175.53, 321.9, 2.1, 0.07, 3.11, tool_force, 0.74, -0.68, -0.42, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 55.49, joints_pos, 45.53, 37.42, -36.43, -92.7, 21.78, 54.96, 63.05, tool_torque, 0.19, -0.431, 0.394, tool_momentum, 0.201, -0.435, 0.394, robot_mode, normal, 
30/03/2022 11:35:49:687, robot_pos_w_timestamp, 1648632864315, 522.22, 169.92, 316.31, 2.08, 0.08, 3.11, tool_force, 0.9, -0.55, -0.7, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 65.36, joints_pos, 45.11, 38.27, -36.76, -92.56, 21.91, 54.15, 63.01, tool_torque, 0.253, -0.514, 0.471, tool_momentum, 0.264, -0.525, 0.473, robot_mode, normal, 
30/03/2022 11:35:49:848, robot_pos_w_timestamp, 1648632864471, 526.34, 165.34, 310.3, 2.07, 0.09, 3.11, tool_force, 0.61, -0.28, -0.6, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 54.95, joints_pos, 44.76, 39.17, -37.04, -92.43, 22.12, 53.21, 63.01, tool_torque, 0.334, -0.518, 0.446, tool_momentum, 0.351, -0.538, 0.448, robot_mode, normal, 
30/03/2022 11:35:49:992, robot_pos_w_timestamp, 1648632864617, 529.64, 162.03, 304.59, 2.07, 0.11, 3.1, tool_force, 0.66, -0.23, -0.5, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 52.65, joints_pos, 44.54, 39.98, -37.27, -92.33, 22.33, 52.34, 63.01, tool_torque, 0.346, -0.489, 0.446, tool_momentum, 0.35, -0.495, 0.446, robot_mode, normal, 
30/03/2022 11:35:50:150, robot_pos_w_timestamp, 1648632864768, 532.56, 159.37, 298.82, 2.06, 0.12, 3.1, tool_force, 1.3, -0.12, -0.46, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 43.37, joints_pos, 44.36, 40.79, -37.46, -92.25, 22.6, 51.48, 63.0, tool_torque, 0.382, -0.599, 0.469, tool_momentum, 0.37, -0.592, 0.468, robot_mode, normal, 
30/03/2022 11:35:50:301, robot_pos_w_timestamp, 1648632864916, 535.23, 157.25, 293.02, 2.05, 0.13, 3.1, tool_force, 1.66, -0.56, -0.79, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 46.11, joints_pos, 44.21, 41.57, -37.6, -92.19, 22.85, 50.58, 63.0, tool_torque, 0.331, -0.697, 0.459, tool_momentum, 0.336, -0.696, 0.46, robot_mode, normal, 
30/03/2022 11:35:50:454, robot_pos_w_timestamp, 1648632865068, 537.83, 155.45, 287.1, 2.05, 0.13, 3.09, tool_force, 1.04, -0.21, -0.28, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 45.18, joints_pos, 44.06, 42.36, -37.7, -92.09, 23.11, 49.69, 62.98, tool_torque, 0.397, -0.625, 0.453, tool_momentum, 0.394, -0.622, 0.453, robot_mode, normal, 
30/03/2022 11:35:50:607, robot_pos_w_timestamp, 1648632865215, 540.32, 154.33, 281.36, 2.05, 0.14, 3.09, tool_force, 1.4, -0.38, -0.51, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 44.59, joints_pos, 43.95, 43.14, -37.76, -91.96, 23.34, 48.85, 62.97, tool_torque, 0.362, -0.648, 0.444, tool_momentum, 0.352, -0.643, 0.444, robot_mode, normal, 
30/03/2022 11:35:50:751, robot_pos_w_timestamp, 1648632865365, 542.78, 153.53, 275.59, 2.04, 0.15, 3.08, tool_force, 1.87, -0.47, -0.93, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 40.18, joints_pos, 43.86, 43.93, -37.8, -91.81, 23.55, 48.02, 62.95, tool_torque, 0.419, -0.753, 0.487, tool_momentum, 0.432, -0.751, 0.486, robot_mode, normal, 
