21/03/2022 15:44:59: File Created!
21/03/2022 15:44:59:714, robot_pos_with_timestamp, 1647873819819, 536.62, 303.01, 194.86, 2.29, 0.04, 3.08, tool_force, -0.39, 1.08, 6.34, actual_rep, 1, curr_step, 1, track_size, 95, robot_vel, 0.0, joints_pos, 39.73, 52.36, -15.43, -81.07, 15.13, 44.64, 68.78, tool_torque, -0.079, 0.148, 0.014, tool_momentum, -0.078, 0.15, 0.014, robot_mode, normal, 
21/03/2022 15:45:18:682, robot_pos_with_timestamp, 1647873838495, 455.05, 199.64, 315.71, 2.27, 0.01, 3.07, tool_force, -0.33, 1.04, 5.92, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.79, joints_pos, 36.19, 27.61, -15.92, -102.93, 11.02, 46.8, 64.91, tool_torque, 0.099, -0.0020, 0.143, tool_momentum, 0.1, -0.0010, 0.143, robot_mode, normal, 
21/03/2022 15:45:18:854, robot_pos_with_timestamp, 1647873838645, 454.9, 199.36, 315.62, 2.27, 0.01, 3.07, tool_force, -0.06, 1.29, 5.77, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 3.78, joints_pos, 36.19, 27.6, -15.94, -102.97, 11.01, 46.8, 64.91, tool_torque, 0.173, -0.05, 0.191, tool_momentum, 0.176, -0.053, 0.191, robot_mode, normal, 
21/03/2022 15:45:18:981, robot_pos_with_timestamp, 1647873838795, 455.0, 199.07, 315.74, 2.27, 0.01, 3.07, tool_force, 0.04, 1.08, 5.64, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.98, joints_pos, 36.16, 27.58, -15.94, -102.98, 10.99, 46.8, 64.89, tool_torque, 0.147, -0.077, 0.237, tool_momentum, 0.147, -0.077, 0.237, robot_mode, normal, 
21/03/2022 15:45:19:136, robot_pos_with_timestamp, 1647873838945, 454.61, 199.98, 315.66, 2.27, 0.01, 3.07, tool_force, -0.35, 1.37, 5.8, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 9.66, joints_pos, 36.18, 27.58, -15.83, -102.98, 10.99, 46.79, 64.98, tool_torque, 0.218, 0.07, 0.089, tool_momentum, 0.217, 0.073, 0.089, robot_mode, normal, 
21/03/2022 15:45:19:285, robot_pos_with_timestamp, 1647873839093, 454.15, 200.21, 315.23, 2.27, 0.01, 3.07, tool_force, -0.88, 1.42, 5.73, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 4.13, joints_pos, 36.23, 27.58, -15.83, -103.05, 10.98, 46.73, 64.92, tool_torque, 0.202, 0.18, 0.118, tool_momentum, 0.203, 0.176, 0.122, robot_mode, normal, 
21/03/2022 15:45:19:454, robot_pos_with_timestamp, 1647873839257, 453.27, 197.63, 314.85, 2.28, 0.01, 3.07, tool_force, 1.14, 1.69, 5.0, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 29.33, joints_pos, 36.16, 27.42, -15.99, -103.39, 10.94, 46.6, 64.32, tool_torque, 0.365, -0.327, 0.513, tool_momentum, 0.356, -0.327, 0.513, robot_mode, normal, 
21/03/2022 15:45:19:586, robot_pos_with_timestamp, 1647873839395, 453.15, 194.43, 317.07, 2.28, 0.0, 3.07, tool_force, 2.07, 2.05, 5.96, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 33.65, joints_pos, 35.77, 27.07, -16.07, -103.53, 11.57, 46.9, 63.36, tool_torque, 0.278, -0.715, 0.538, tool_momentum, 0.269, -0.709, 0.538, robot_mode, normal, 
21/03/2022 15:45:19:738, robot_pos_with_timestamp, 1647873839545, 454.73, 188.03, 319.32, 2.29, 0.0, 3.07, tool_force, 0.71, 2.17, 6.54, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 39.39, joints_pos, 35.14, 26.78, -16.27, -103.59, 11.77, 47.28, 62.0, tool_torque, 0.228, -0.589, 0.517, tool_momentum, 0.21, -0.581, 0.515, robot_mode, normal, 
21/03/2022 15:45:19:886, robot_pos_with_timestamp, 1647873839693, 457.66, 181.98, 320.34, 2.29, 0.0, 3.07, tool_force, 1.35, 0.78, 5.87, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 51.61, joints_pos, 34.32, 26.82, -16.34, -103.35, 12.15, 47.82, 60.63, tool_torque, 0.08, -0.58, 0.493, tool_momentum, 0.058, -0.577, 0.493, robot_mode, normal, 
21/03/2022 15:45:20:054, robot_pos_with_timestamp, 1647873839842, 461.54, 175.85, 320.6, 2.3, -0.01, 3.08, tool_force, 1.26, 1.19, 6.23, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 46.1, joints_pos, 33.4, 27.08, -16.33, -102.89, 12.24, 48.39, 59.48, tool_torque, 0.106, -0.603, 0.498, tool_momentum, 0.097, -0.598, 0.495, robot_mode, normal, 
21/03/2022 15:45:20:189, robot_pos_with_timestamp, 1647873839990, 465.7, 170.57, 320.03, 2.3, -0.01, 3.08, tool_force, 0.47, 0.97, 6.4, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 55.44, joints_pos, 32.64, 27.36, -16.34, -102.57, 12.38, 48.53, 58.57, tool_torque, 0.063, -0.512, 0.479, tool_momentum, 0.054, -0.527, 0.48, robot_mode, normal, 
21/03/2022 15:45:20:344, robot_pos_with_timestamp, 1647873840142, 470.78, 164.7, 318.57, 2.31, -0.01, 3.08, tool_force, 1.07, 0.78, 5.91, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 49.55, joints_pos, 31.71, 27.87, -16.33, -102.06, 12.59, 48.7, 57.15, tool_torque, 0.08, -0.604, 0.485, tool_momentum, 0.056, -0.59, 0.481, robot_mode, normal, 
21/03/2022 15:45:20:494, robot_pos_with_timestamp, 1647873840289, 476.44, 158.97, 316.53, 2.31, -0.01, 3.09, tool_force, 1.02, 0.77, 6.0, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 56.87, joints_pos, 30.84, 28.56, -16.33, -101.33, 12.6, 49.12, 56.15, tool_torque, 0.105, -0.608, 0.5, tool_momentum, 0.113, -0.594, 0.497, robot_mode, normal, 
21/03/2022 15:45:20:651, robot_pos_with_timestamp, 1647873840445, 482.72, 152.85, 313.48, 2.32, -0.01, 3.09, tool_force, 1.18, 0.88, 5.59, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 55.42, joints_pos, 29.87, 29.36, -16.32, -100.64, 12.76, 49.19, 54.87, tool_torque, 0.174, -0.548, 0.482, tool_momentum, 0.17, -0.539, 0.482, robot_mode, normal, 
21/03/2022 15:45:20:791, robot_pos_with_timestamp, 1647873840586, 488.25, 147.44, 310.53, 2.32, 0.0, 3.09, tool_force, 0.63, 1.18, 5.39, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 59.63, joints_pos, 29.14, 30.05, -16.35, -100.1, 12.61, 48.96, 54.13, tool_torque, 0.306, -0.325, 0.484, tool_momentum, 0.31, -0.33, 0.484, robot_mode, normal, 
21/03/2022 15:45:20:944, robot_pos_with_timestamp, 1647873840737, 493.8, 141.68, 306.7, 2.32, 0.0, 3.09, tool_force, 0.93, 1.17, 5.65, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 56.83, joints_pos, 28.31, 30.86, -16.34, -99.49, 12.68, 48.96, 53.33, tool_torque, 0.258, -0.402, 0.459, tool_momentum, 0.233, -0.397, 0.459, robot_mode, normal, 
21/03/2022 15:45:21:096, robot_pos_with_timestamp, 1647873840885, 499.83, 136.02, 302.46, 2.31, 0.0, 3.1, tool_force, 0.77, 1.27, 5.99, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 61.4, joints_pos, 27.44, 31.83, -16.33, -98.73, 12.8, 49.02, 52.77, tool_torque, 0.237, -0.472, 0.435, tool_momentum, 0.229, -0.425, 0.429, robot_mode, normal, 
21/03/2022 15:45:21:254, robot_pos_with_timestamp, 1647873841039, 505.77, 129.96, 297.45, 2.31, 0.0, 3.11, tool_force, 0.9, 0.91, 5.61, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 70.88, joints_pos, 26.57, 32.84, -16.32, -97.97, 12.9, 49.13, 52.18, tool_torque, 0.149, -0.468, 0.432, tool_momentum, 0.123, -0.439, 0.429, robot_mode, normal, 
21/03/2022 15:45:21:395, robot_pos_with_timestamp, 1647873841184, 511.56, 125.0, 292.71, 2.3, 0.0, 3.11, tool_force, 0.54, 1.59, 5.73, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 67.91, joints_pos, 25.83, 33.83, -16.31, -97.21, 13.04, 49.13, 51.9, tool_torque, 0.278, -0.444, 0.415, tool_momentum, 0.256, -0.423, 0.411, robot_mode, normal, 
21/03/2022 15:45:21:546, robot_pos_with_timestamp, 1647873841332, 517.13, 119.92, 286.89, 2.29, 0.0, 3.12, tool_force, 0.7, 0.84, 5.68, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 65.16, joints_pos, 25.1, 34.96, -16.31, -96.39, 13.1, 49.21, 51.87, tool_torque, 0.064, -0.437, 0.291, tool_momentum, 0.058, -0.438, 0.291, robot_mode, normal, 
21/03/2022 15:45:21:695, robot_pos_with_timestamp, 1647873841483, 522.77, 115.89, 281.01, 2.28, 0.01, 3.12, tool_force, 0.01, 1.39, 6.28, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 55.5, joints_pos, 24.57, 36.05, -16.33, -95.63, 12.94, 48.99, 52.02, tool_torque, 0.17, -0.092, 0.12, tool_momentum, 0.165, -0.107, 0.121, robot_mode, normal, 
21/03/2022 15:45:21:855, robot_pos_with_timestamp, 1647873841634, 528.24, 112.79, 275.22, 2.28, 0.01, 3.13, tool_force, 0.11, 0.97, 5.67, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 57.03, joints_pos, 24.1, 37.18, -16.34, -94.76, 12.88, 48.94, 52.1, tool_torque, 0.117, -0.068, 0.077, tool_momentum, 0.149, -0.08, 0.079, robot_mode, normal, 
21/03/2022 15:45:22:000, robot_pos_with_timestamp, 1647873841780, 533.42, 110.74, 269.59, 2.27, 0.01, 3.13, tool_force, 0.36, 1.36, 5.61, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 56.62, joints_pos, 23.63, 38.23, -16.25, -93.96, 13.08, 48.78, 52.0, tool_torque, 0.326, -0.313, 0.261, tool_momentum, 0.343, -0.322, 0.261, robot_mode, normal, 
21/03/2022 15:45:22:150, robot_pos_with_timestamp, 1647873841929, 538.6, 109.22, 263.59, 2.27, 0.01, 3.13, tool_force, 0.45, 1.29, 5.55, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 52.07, joints_pos, 23.28, 39.3, -16.18, -93.16, 13.1, 48.42, 51.93, tool_torque, 0.338, -0.303, 0.324, tool_momentum, 0.358, -0.31, 0.327, robot_mode, normal, 
21/03/2022 15:45:22:301, robot_pos_with_timestamp, 1647873842078, 542.93, 108.5, 258.04, 2.27, 0.02, 3.14, tool_force, 0.24, 0.89, 5.55, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 46.75, joints_pos, 23.12, 40.32, -16.2, -92.39, 12.96, 48.33, 52.0, tool_torque, 0.197, -0.184, 0.196, tool_momentum, 0.205, -0.19, 0.196, robot_mode, normal, 
21/03/2022 15:45:22:453, robot_pos_with_timestamp, 1647873842228, 547.37, 108.45, 252.07, 2.27, 0.02, 3.14, tool_force, 0.06, 1.12, 5.56, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 50.41, joints_pos, 22.95, 41.39, -16.16, -91.56, 13.05, 48.23, 52.01, tool_torque, 0.256, -0.169, 0.2, tool_momentum, 0.282, -0.177, 0.202, robot_mode, normal, 
21/03/2022 15:45:22:603, robot_pos_with_timestamp, 1647873842375, 551.38, 108.81, 246.42, 2.27, 0.02, -3.14, tool_force, 0.0, 1.17, 5.58, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 50.16, joints_pos, 22.81, 42.41, -16.12, -90.76, 13.16, 48.14, 51.98, tool_torque, 0.293, -0.199, 0.245, tool_momentum, 0.291, -0.2, 0.246, robot_mode, normal, 
21/03/2022 15:45:22:750, robot_pos_with_timestamp, 1647873842523, 555.48, 110.02, 240.64, 2.27, 0.02, -3.14, tool_force, -0.02, 1.25, 5.77, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 51.8, joints_pos, 22.73, 43.42, -16.05, -89.96, 13.32, 47.98, 51.98, tool_torque, 0.297, -0.179, 0.233, tool_momentum, 0.285, -0.176, 0.233, robot_mode, normal, 
21/03/2022 15:45:22:905, robot_pos_with_timestamp, 1647873842674, 559.52, 111.82, 234.79, 2.27, 0.03, -3.14, tool_force, -0.68, 1.08, 5.62, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 51.51, joints_pos, 22.78, 44.44, -16.02, -89.16, 13.31, 47.68, 52.22, tool_torque, 0.134, 0.112, 0.045, tool_momentum, 0.137, 0.121, 0.044, robot_mode, normal, 
21/03/2022 15:45:23:063, robot_pos_with_timestamp, 1647873842827, 563.68, 114.59, 228.76, 2.27, 0.03, -3.13, tool_force, -0.58, 0.4, 5.92, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 49.83, joints_pos, 22.93, 45.59, -16.0, -88.14, 13.14, 47.74, 52.83, tool_torque, -0.103, 0.054, 0.0, tool_momentum, -0.098, 0.057, 0.0, robot_mode, normal, 
21/03/2022 15:45:23:203, robot_pos_with_timestamp, 1647873842971, 567.9, 117.84, 223.21, 2.26, 0.03, -3.13, tool_force, -1.05, 0.9, 6.86, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 51.39, joints_pos, 23.05, 46.64, -15.94, -87.16, 13.12, 47.72, 53.44, tool_torque, -0.027, 0.197, -0.022, tool_momentum, -0.039, 0.2, -0.024, robot_mode, normal, 
21/03/2022 15:45:23:356, robot_pos_with_timestamp, 1647873843119, 572.19, 122.64, 217.46, 2.26, 0.04, -3.13, tool_force, -0.99, 1.07, 5.93, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 60.09, joints_pos, 23.33, 47.72, -15.87, -86.12, 12.93, 47.61, 54.22, tool_torque, 0.076, 0.198, -0.0020, tool_momentum, 0.081, 0.197, -0.0020, robot_mode, normal, 
21/03/2022 15:45:23:507, robot_pos_with_timestamp, 1647873843269, 576.69, 128.26, 211.91, 2.25, 0.04, -3.14, tool_force, -0.58, 0.99, 5.69, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 60.63, joints_pos, 23.69, 48.75, -15.81, -85.16, 12.9, 47.03, 55.28, tool_torque, 0.128, 0.178, 0.0050, tool_momentum, 0.135, 0.169, 0.0050, robot_mode, normal, 
21/03/2022 15:45:23:656, robot_pos_with_timestamp, 1647873843417, 579.5, 134.05, 208.23, 2.25, 0.05, -3.14, tool_force, -1.11, 1.44, 6.44, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 49.71, joints_pos, 24.09, 49.45, -15.76, -84.45, 12.9, 46.78, 55.97, tool_torque, 0.128, 0.303, -0.012, tool_momentum, 0.127, 0.294, -0.0090, robot_mode, normal, 
21/03/2022 15:45:23:807, robot_pos_with_timestamp, 1647873843568, 581.73, 139.71, 204.78, 2.25, 0.06, 3.14, tool_force, -0.83, 0.68, 5.9, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 51.17, joints_pos, 24.59, 50.11, -15.79, -83.82, 12.73, 46.48, 56.77, tool_torque, 0.046, 0.287, -0.022, tool_momentum, 0.04, 0.295, -0.022, robot_mode, normal, 
21/03/2022 15:45:23:959, robot_pos_with_timestamp, 1647873843715, 583.38, 145.68, 202.27, 2.25, 0.06, 3.13, tool_force, -0.89, 1.1, 5.84, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 41.51, joints_pos, 25.03, 50.59, -15.74, -83.33, 12.8, 46.09, 57.31, tool_torque, 0.184, 0.188, -0.0010, tool_momentum, 0.177, 0.19, -0.0020, robot_mode, normal, 
21/03/2022 15:45:24:110, robot_pos_with_timestamp, 1647873843866, 584.61, 151.42, 199.9, 2.25, 0.06, 3.13, tool_force, -0.61, 0.83, 5.52, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 42.7, joints_pos, 25.52, 50.96, -15.73, -83.04, 12.83, 45.45, 57.85, tool_torque, 0.149, 0.154, -0.0070, tool_momentum, 0.162, 0.141, -0.0040, robot_mode, normal, 
21/03/2022 15:45:24:261, robot_pos_with_timestamp, 1647873844014, 585.36, 157.29, 198.1, 2.26, 0.07, 3.12, tool_force, -0.44, 0.85, 5.52, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 40.6, joints_pos, 25.99, 51.28, -15.69, -82.75, 12.98, 44.98, 58.02, tool_torque, 0.17, 0.149, 0.01, tool_momentum, 0.171, 0.137, 0.012, robot_mode, normal, 
21/03/2022 15:45:24:410, robot_pos_with_timestamp, 1647873844164, 585.91, 162.91, 196.41, 2.26, 0.07, 3.11, tool_force, -1.11, 0.56, 5.81, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 40.43, joints_pos, 26.46, 51.58, -15.7, -82.47, 13.04, 44.65, 58.36, tool_torque, 0.064, 0.258, -0.022, tool_momentum, 0.076, 0.255, -0.022, robot_mode, normal, 
21/03/2022 15:45:24:563, robot_pos_with_timestamp, 1647873844311, 586.14, 169.06, 195.09, 2.26, 0.08, 3.11, tool_force, -0.25, 0.91, 5.73, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 58.42, joints_pos, 27.07, 51.86, -15.75, -82.19, 12.86, 44.33, 59.06, tool_torque, 0.085, 0.25, -0.039, tool_momentum, 0.085, 0.256, -0.039, robot_mode, normal, 
21/03/2022 15:45:24:710, robot_pos_with_timestamp, 1647873844461, 585.76, 174.54, 194.1, 2.26, 0.08, 3.1, tool_force, -0.34, 0.78, 5.83, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 38.69, joints_pos, 27.53, 52.02, -15.71, -82.05, 12.92, 44.06, 59.51, tool_torque, 0.116, 0.151, -0.02, tool_momentum, 0.116, 0.157, -0.02, robot_mode, normal, 
21/03/2022 15:45:24:862, robot_pos_with_timestamp, 1647873844613, 585.26, 180.41, 193.38, 2.26, 0.08, 3.1, tool_force, -0.37, 0.66, 5.75, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 39.85, joints_pos, 28.05, 52.19, -15.7, -81.84, 12.92, 43.98, 60.04, tool_torque, 0.073, 0.158, -0.024, tool_momentum, 0.072, 0.158, -0.024, robot_mode, normal, 
21/03/2022 15:45:25:020, robot_pos_with_timestamp, 1647873844761, 584.37, 186.17, 192.81, 2.26, 0.08, 3.1, tool_force, -0.58, 0.47, 6.04, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 39.29, joints_pos, 28.59, 52.33, -15.71, -81.66, 12.93, 43.98, 60.6, tool_torque, -0.039, 0.175, -0.044, tool_momentum, -0.041, 0.177, -0.042, robot_mode, normal, 
21/03/2022 15:45:25:168, robot_pos_with_timestamp, 1647873844910, 583.36, 192.12, 192.6, 2.26, 0.08, 3.1, tool_force, -0.6, 0.81, 5.98, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 39.05, joints_pos, 29.12, 52.42, -15.71, -81.53, 12.95, 43.89, 61.14, tool_torque, 0.088, 0.201, -0.041, tool_momentum, 0.074, 0.208, -0.041, robot_mode, normal, 
21/03/2022 15:45:25:316, robot_pos_with_timestamp, 1647873845059, 581.96, 197.93, 192.54, 2.26, 0.08, 3.09, tool_force, -0.65, 0.97, 6.06, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 38.93, joints_pos, 29.67, 52.43, -15.71, -81.53, 13.09, 43.68, 61.57, tool_torque, 0.112, 0.25, -0.051, tool_momentum, 0.111, 0.244, -0.049, robot_mode, normal, 
21/03/2022 15:45:25:468, robot_pos_with_timestamp, 1647873845208, 580.36, 203.58, 192.56, 2.26, 0.08, 3.09, tool_force, -0.27, 0.87, 5.91, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 42.02, joints_pos, 30.32, 52.44, -15.81, -81.53, 12.87, 43.5, 62.33, tool_torque, 0.04, 0.338, -0.061, tool_momentum, 0.04, 0.344, -0.061, robot_mode, normal, 
21/03/2022 15:45:25:617, robot_pos_with_timestamp, 1647873845359, 578.5, 209.62, 192.71, 2.26, 0.09, 3.09, tool_force, -0.54, 0.71, 5.91, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 42.49, joints_pos, 30.96, 52.45, -15.83, -81.5, 12.64, 43.44, 62.91, tool_torque, 0.0030, 0.36, -0.056, tool_momentum, -0.012, 0.376, -0.056, robot_mode, normal, 
21/03/2022 15:45:25:769, robot_pos_with_timestamp, 1647873845505, 576.7, 215.23, 192.79, 2.27, 0.09, 3.09, tool_force, -0.47, 0.69, 6.15, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 41.97, joints_pos, 31.49, 52.46, -15.78, -81.46, 12.53, 43.43, 63.24, tool_torque, -0.01, 0.239, -0.035, tool_momentum, -0.012, 0.238, -0.036, robot_mode, normal, 
21/03/2022 15:45:25:917, robot_pos_with_timestamp, 1647873845656, 574.71, 221.0, 192.89, 2.27, 0.08, 3.09, tool_force, -0.5, 0.31, 6.13, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 40.44, joints_pos, 31.91, 52.46, -15.64, -81.39, 12.63, 43.56, 63.38, tool_torque, -0.134, 0.023, -0.0020, tool_momentum, -0.129, 0.023, -0.0020, robot_mode, normal, 
21/03/2022 15:45:26:070, robot_pos_with_timestamp, 1647873845803, 572.99, 226.64, 193.08, 2.28, 0.08, 3.09, tool_force, -0.71, 0.44, 6.11, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 41.05, joints_pos, 32.38, 52.46, -15.58, -81.33, 12.8, 43.53, 63.61, tool_torque, -0.0080, 0.066, -0.023, tool_momentum, -0.0030, 0.057, -0.023, robot_mode, normal, 
21/03/2022 15:45:26:242, robot_pos_with_timestamp, 1647873845955, 571.01, 232.61, 193.24, 2.28, 0.08, 3.08, tool_force, -0.62, 0.82, 6.08, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 37.08, joints_pos, 32.95, 52.45, -15.59, -81.32, 12.97, 43.42, 63.96, tool_torque, 0.081, 0.18, -0.039, tool_momentum, 0.061, 0.202, -0.039, robot_mode, normal, 
21/03/2022 15:45:26:371, robot_pos_with_timestamp, 1647873846102, 569.02, 238.39, 193.55, 2.28, 0.08, 3.08, tool_force, -0.33, 0.73, 6.19, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 43.92, joints_pos, 33.54, 52.45, -15.62, -81.27, 13.02, 43.42, 64.46, tool_torque, -0.0030, 0.211, -0.069, tool_momentum, -0.0060, 0.208, -0.067, robot_mode, normal, 
21/03/2022 15:45:26:524, robot_pos_with_timestamp, 1647873846252, 566.99, 244.17, 193.83, 2.28, 0.08, 3.08, tool_force, -0.48, 0.54, 6.13, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 38.52, joints_pos, 34.1, 52.45, -15.63, -81.21, 13.03, 43.43, 64.86, tool_torque, -0.069, 0.261, -0.064, tool_momentum, -0.082, 0.252, -0.064, robot_mode, normal, 
21/03/2022 15:45:26:675, robot_pos_with_timestamp, 1647873846399, 565.0, 250.01, 194.06, 2.29, 0.08, 3.08, tool_force, -0.31, 0.3, 6.12, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 43.11, joints_pos, 34.66, 52.48, -15.63, -81.11, 13.02, 43.48, 65.18, tool_torque, -0.171, 0.159, -0.064, tool_momentum, -0.176, 0.174, -0.064, robot_mode, normal, 
21/03/2022 15:45:26:840, robot_pos_with_timestamp, 1647873846550, 563.18, 255.7, 194.41, 2.29, 0.08, 3.08, tool_force, -0.38, 0.64, 5.88, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 39.6, joints_pos, 35.2, 52.49, -15.63, -81.03, 13.02, 43.41, 65.7, tool_torque, 0.014, 0.273, -0.062, tool_momentum, 0.015, 0.275, -0.062, robot_mode, normal, 
21/03/2022 15:45:26:975, robot_pos_with_timestamp, 1647873846700, 561.07, 261.71, 194.66, 2.29, 0.08, 3.07, tool_force, -0.51, 0.63, 6.03, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 42.4, joints_pos, 35.75, 52.48, -15.61, -80.98, 13.16, 43.3, 65.95, tool_torque, 0.051, 0.14, -0.027, tool_momentum, 0.055, 0.128, -0.027, robot_mode, normal, 
21/03/2022 15:45:27:128, robot_pos_with_timestamp, 1647873846848, 558.87, 267.3, 194.95, 2.3, 0.07, 3.07, tool_force, -0.75, 0.29, 6.15, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 38.82, joints_pos, 36.22, 52.48, -15.58, -80.91, 13.49, 43.36, 65.96, tool_torque, -0.105, 0.101, 0.011, tool_momentum, -0.107, 0.102, 0.011, robot_mode, normal, 
21/03/2022 15:45:27:276, robot_pos_with_timestamp, 1647873846996, 556.6, 273.0, 195.13, 2.3, 0.07, 3.07, tool_force, -0.28, 0.22, 6.12, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 43.05, joints_pos, 36.75, 52.51, -15.56, -80.81, 13.62, 43.45, 66.3, tool_torque, -0.156, 0.031, -0.017, tool_momentum, -0.159, 0.043, -0.019, robot_mode, normal, 
21/03/2022 15:45:27:450, robot_pos_with_timestamp, 1647873847145, 554.32, 278.93, 195.37, 2.3, 0.07, 3.07, tool_force, -0.19, 0.48, 6.38, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 44.42, joints_pos, 37.3, 52.55, -15.56, -80.67, 13.86, 43.52, 66.6, tool_torque, -0.08, 0.046, 0.048, tool_momentum, -0.084, 0.067, 0.046, robot_mode, normal, 
21/03/2022 15:45:27:576, robot_pos_with_timestamp, 1647873847292, 552.0, 284.83, 195.47, 2.31, 0.06, 3.06, tool_force, -0.39, 0.73, 5.9, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 41.55, joints_pos, 37.75, 52.55, -15.49, -80.65, 14.3, 43.43, 66.47, tool_torque, 0.144, -0.041, 0.247, tool_momentum, 0.145, -0.043, 0.246, robot_mode, normal, 
21/03/2022 15:45:27:732, robot_pos_with_timestamp, 1647873847442, 549.4, 290.54, 195.67, 2.31, 0.06, 3.06, tool_force, -0.09, 0.76, 5.9, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 45.45, joints_pos, 38.3, 52.55, -15.48, -80.61, 14.49, 43.43, 66.73, tool_torque, 0.054, 0.026, 0.0060, tool_momentum, 0.05, 0.033, 0.0060, robot_mode, normal, 
21/03/2022 15:45:27:878, robot_pos_with_timestamp, 1647873847590, 545.45, 296.32, 195.08, 2.31, 0.05, 3.06, tool_force, -0.95, 0.78, 6.78, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 52.02, joints_pos, 38.87, 52.56, -15.46, -80.68, 14.83, 43.59, 67.02, tool_torque, -0.07, 0.142, -0.038, tool_momentum, -0.07, 0.126, -0.036, robot_mode, normal, 
21/03/2022 15:45:28:028, robot_pos_with_timestamp, 1647873847739, 539.99, 301.08, 193.88, 2.3, 0.04, 3.08, tool_force, -0.21, 0.71, 5.87, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 48.77, joints_pos, 39.43, 52.62, -15.47, -80.75, 15.29, 44.52, 67.72, tool_torque, -0.163, 0.075, -0.051, tool_momentum, -0.173, 0.085, -0.053, robot_mode, normal, 
