30/03/2022 16:18:19: File Created!
30/03/2022 16:18:19:761, robot_pos_w_timestamp, 1648649814119, 531.52, 310.16, 210.85, 2.31, 0.04, 3.04, tool_force, -0.38, -0.27, 0.31, actual_rep, 1, curr_step, 1, track_size, 81, robot_vel, 0.0, joints_pos, 66.78, 69.4, -63.95, -82.53, 67.95, 63.17, 40.01, tool_torque, 0.0, -0.453, 0.149, tool_momentum, 0.0, -0.453, 0.149, robot_mode, normal, 
30/03/2022 16:18:39:071, robot_pos_w_timestamp, 1648649833260, 491.89, 246.99, 357.15, 2.22, 0.04, 3.03, tool_force, -0.44, -0.18, 0.47, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 0.02, joints_pos, 73.95, 56.89, -78.41, -92.37, 60.15, 72.85, 40.07, tool_torque, -0.066, -0.389, 0.17, tool_momentum, -0.065, -0.389, 0.17, robot_mode, normal, 
30/03/2022 16:18:39:220, robot_pos_w_timestamp, 1648649833410, 491.89, 247.0, 357.15, 2.22, 0.04, 3.03, tool_force, -0.44, -0.16, 0.48, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 0.02, joints_pos, 73.95, 56.89, -78.41, -92.37, 60.15, 72.85, 40.07, tool_torque, -0.063, -0.389, 0.17, tool_momentum, -0.063, -0.389, 0.17, robot_mode, normal, 
30/03/2022 16:18:39:371, robot_pos_w_timestamp, 1648649833562, 491.89, 247.0, 357.15, 2.22, 0.04, 3.03, tool_force, -0.45, -0.17, 0.46, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 0.02, joints_pos, 73.95, 56.89, -78.41, -92.37, 60.15, 72.85, 40.07, tool_torque, -0.063, -0.388, 0.169, tool_momentum, -0.063, -0.388, 0.169, robot_mode, normal, 
30/03/2022 16:18:39:527, robot_pos_w_timestamp, 1648649833711, 491.89, 247.0, 357.14, 2.22, 0.04, 3.03, tool_force, -0.43, -0.18, 0.47, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 0.05, joints_pos, 73.95, 56.89, -78.41, -92.37, 60.16, 72.85, 40.07, tool_torque, -0.064, -0.388, 0.169, tool_momentum, -0.064, -0.388, 0.169, robot_mode, normal, 
30/03/2022 16:18:39:673, robot_pos_w_timestamp, 1648649833861, 491.9, 247.0, 357.13, 2.22, 0.04, 3.03, tool_force, -0.45, -0.16, 0.44, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 0.13, joints_pos, 73.95, 56.89, -78.41, -92.37, 60.16, 72.85, 40.07, tool_torque, -0.059, -0.386, 0.168, tool_momentum, -0.059, -0.384, 0.168, robot_mode, normal, 
30/03/2022 16:18:39:827, robot_pos_w_timestamp, 1648649834011, 491.89, 246.99, 357.1, 2.22, 0.04, 3.03, tool_force, -0.46, -0.11, 0.45, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 0.16, joints_pos, 73.95, 56.9, -78.41, -92.37, 60.16, 72.85, 40.07, tool_torque, -0.047, -0.382, 0.168, tool_momentum, -0.046, -0.382, 0.168, robot_mode, normal, 
30/03/2022 16:18:39:979, robot_pos_w_timestamp, 1648649834161, 491.9, 246.97, 357.1, 2.22, 0.04, 3.03, tool_force, -0.49, -0.06, 0.47, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 0.43, joints_pos, 73.95, 56.9, -78.41, -92.37, 60.16, 72.85, 40.07, tool_torque, -0.036, -0.372, 0.167, tool_momentum, -0.037, -0.372, 0.167, robot_mode, normal, 
30/03/2022 16:18:40:126, robot_pos_w_timestamp, 1648649834308, 491.87, 247.01, 357.04, 2.22, 0.04, 3.03, tool_force, -0.71, 0.14, 0.48, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 0.66, joints_pos, 73.96, 56.91, -78.41, -92.37, 60.16, 72.85, 40.07, tool_torque, -0.011, -0.337, 0.172, tool_momentum, -0.011, -0.337, 0.172, robot_mode, normal, 
30/03/2022 16:18:40:278, robot_pos_w_timestamp, 1648649834458, 491.9, 246.89, 357.22, 2.22, 0.04, 3.03, tool_force, -0.5, -0.02, 0.46, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 0.92, joints_pos, 73.96, 56.9, -78.44, -92.38, 60.16, 72.85, 40.06, tool_torque, -0.026, -0.39, 0.199, tool_momentum, -0.024, -0.391, 0.199, robot_mode, normal, 
30/03/2022 16:18:40:429, robot_pos_w_timestamp, 1648649834608, 492.05, 246.81, 357.19, 2.22, 0.04, 3.03, tool_force, -0.06, 0.01, 0.39, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 1.87, joints_pos, 73.94, 56.88, -78.41, -92.37, 60.16, 72.79, 40.06, tool_torque, 0.053, -0.465, 0.229, tool_momentum, 0.058, -0.473, 0.232, robot_mode, normal, 
30/03/2022 16:18:40:581, robot_pos_w_timestamp, 1648649834759, 492.03, 246.68, 358.04, 2.22, 0.04, 3.03, tool_force, 0.02, -0.51, 0.06, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 10.78, joints_pos, 73.94, 56.78, -78.42, -92.35, 60.05, 72.85, 40.06, tool_torque, -0.085, -0.542, 0.192, tool_momentum, -0.081, -0.547, 0.193, robot_mode, normal, 
30/03/2022 16:18:40:732, robot_pos_w_timestamp, 1648649834908, 490.92, 246.49, 356.7, 2.23, 0.04, 3.03, tool_force, -0.38, 0.81, -0.16, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 5.22, joints_pos, 74.0, 56.69, -78.25, -92.59, 60.05, 72.72, 39.54, tool_torque, 0.219, -0.416, 0.409, tool_momentum, 0.221, -0.411, 0.409, robot_mode, normal, 
30/03/2022 16:18:40:883, robot_pos_w_timestamp, 1648649835058, 489.78, 243.09, 355.85, 2.24, 0.04, 3.03, tool_force, 0.6, 1.12, 0.18, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 31.95, joints_pos, 73.92, 56.51, -78.25, -93.11, 60.09, 72.68, 38.26, tool_torque, 0.287, -0.691, 0.46, tool_momentum, 0.273, -0.693, 0.46, robot_mode, normal, 
30/03/2022 16:18:41:035, robot_pos_w_timestamp, 1648649835207, 488.7, 237.1, 353.85, 2.24, 0.03, 3.04, tool_force, 1.03, -0.05, -0.19, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 35.2, joints_pos, 73.55, 56.42, -78.18, -93.64, 60.1, 73.04, 37.76, tool_torque, 0.045, -0.854, 0.437, tool_momentum, 0.048, -0.855, 0.437, robot_mode, normal, 
30/03/2022 16:18:41:182, robot_pos_w_timestamp, 1648649835359, 488.36, 231.19, 351.63, 2.23, 0.03, 3.05, tool_force, 0.46, 0.28, -0.03, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 43.1, joints_pos, 73.09, 56.43, -78.09, -94.05, 59.97, 73.3, 37.61, tool_torque, 0.021, -0.74, 0.436, tool_momentum, 0.019, -0.757, 0.436, robot_mode, normal, 
30/03/2022 16:18:41:339, robot_pos_w_timestamp, 1648649835507, 488.33, 225.4, 349.14, 2.22, 0.02, 3.05, tool_force, 0.51, 0.07, -0.22, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 40.31, joints_pos, 72.63, 56.52, -78.02, -94.44, 59.87, 73.46, 37.57, tool_torque, -0.011, -0.651, 0.411, tool_momentum, -0.0010, -0.661, 0.412, robot_mode, normal, 
